tok	original_global_distance	global_distance_qst	local_distance_qst	ratio_metric	year_1	year_2
poly(adp	0.2128471398353576	0.5161841309439767	0.6907519133184948	1.0669020260767956	2012	2013
partners	0.1402784651517867	0.46225674593731747	0.500796926098489	0.8596235144652025	2012	2013
permeation	0.2071633207798004	0.5569945566969856	0.6837619994911374	1.257308606738728	2012	2013
137	0.3491412323713302	0.5792935507844423	0.6658198816652056	1.3769542916791122	2012	2013
sixty	0.1581682729721069	0.5076619361473783	0.5429336240798524	1.0311246954477682	2012	2013
-0.4	0.3409933131933212	0.548517677244195	0.5741942406377073	1.2149261435001388	2012	2013
vigorously	0.788414446040988	0.5990106038839691	0.9128049646379902	1.4938315319207063	2012	2013
pdgf	0.2882032364606857	0.5363148407140306	0.694216980982024	1.1566357688477757	2012	2013
vesicular	0.2521016126871109	0.5508627288396271	0.6459105391699117	1.226490795155878	2012	2013
normalised	0.7000481654703617	0.5840484490211486	0.8551761952136481	1.4041261479773735	2012	2013
transgenesis	0.2886913681030273	0.5814835218043264	0.7437471785397052	1.389392179517622	2012	2013
efficacies	0.3044933819770813	0.5476530929309699	0.6897346898006477	1.210692688227877	2012	2013
argue	0.0810507553815841	0.5196859263907309	0.6279187776372332	1.081971057990465	2012	2013
compatible	0.1693817138671875	0.5356805444826035	0.5959997827650441	1.1536896378500623	2012	2013
polarized	0.2339010637998581	0.5172794732719586	0.706020830077625	1.0715920385200175	2012	2013
recover	0.1588207113742828	0.541906314909743	0.7113241890938967	1.1829595834812094	2012	2013
waterborne	0.3920489072799683	0.5505900736453416	0.7642076341252846	1.225139992147916	2012	2013
0.81	0.2545648950338364	0.5464109551349389	0.6233490750466093	1.20463878332311	2012	2013
precipitated	0.3322506415843964	0.5585150874534404	0.602006527085735	1.2650830675771707	2012	2013
declined	0.1082853412628173	0.5217577327843892	0.5087868723121822	1.0909904217001378	2012	2013
represent	0.0721210312843322	0.45482711811581833	0.5827192023365946	0.8342805250031554	2012	2013
adaptations	0.1874862158298492	0.548504950348576	0.7005749993540694	1.2148637084106422	2012	2013
rescues	0.1588644301891326	0.5296086283888131	0.6262238848213117	1.1258893346083174	2012	2013
protocols	0.1482021856307983	0.5318242404323982	0.5930512988218778	1.1359499708476593	2012	2013
2.1	0.2950142925977707	0.5113401893582841	0.4644500071350516	1.0464134316402731	2012	2013
nearly	0.1990838080644607	0.4284279199195504	0.4467519206838452	0.7495606151008085	2012	2013
sarcoplasmic	0.3084501349925995	0.4419023430081565	0.5089869623876161	0.7918011076950549	2012	2013
intratumoral	0.2192142367362976	0.5619660160610008	0.6335203152291587	1.2829278929628907	2012	2013
unresectable	0.1686589914560318	0.5179472587448104	0.5890265266386102	1.0744618055612696	2012	2013
port	0.2520628058910369	0.5493427341856845	0.7711062334523375	1.2189811989229757	2012	2013
underneath	0.481226207613945	0.5555641333534964	0.6531038746750796	1.2500434259401985	2012	2013
0.01	0.2657872825860977	0.4202511309505968	0.4261701354906121	0.7248847792315143	2012	2013
opposite	0.17337670981884	0.5062487915957612	0.5884058370808942	1.025311498946835	2012	2013
rms	0.4354414582252502	0.574370859772992	0.7363197919967647	1.349463195745134	2012	2013
registration	0.2042766797542572	0.5173182488303345	0.5978095413732145	1.0717584569475345	2012	2013
atrial	0.2018790328502655	0.5202640873401715	0.5664999638327045	1.0844801767198127	2012	2013
supplemental	0.3884417474269866	0.5803703021177892	0.7492637814568666	1.3830534517618869	2012	2013
achieves	0.1674074989557266	0.5662356263985964	0.6364670821110773	1.3053991080395266	2012	2013
encompassed	0.4798887366056442	0.5691677451981254	0.6990016658920292	1.321088982671148	2012	2013
labour	0.2319446903467178	0.5218068274906227	0.6164786424942744	1.0912050976227397	2012	2013
treated	0.0719495111703872	0.4201327380412442	0.4732198388091287	0.724532605310501	2012	2013
synonymous	0.1646326130628585	0.495878787023833	0.5795538796657266	0.9836499124810214	2012	2013
neurochemical	0.1930474507808685	0.5486207236511985	0.6659364359826779	1.215431794053509	2012	2013
looks	0.2131457597017288	0.559412074710381	0.643609058446133	1.2696945208896802	2012	2013
uses	0.1109407454729079	0.5053782062360413	0.6123512094337215	1.0217467418696393	2012	2013
overlying	0.320686023235321	0.5794098118150648	0.70779672522908	1.377611337809659	2012	2013
was	0.0241240066289901	0.40041460102042964	0.4411535698633891	0.6678191325237273	2012	2013
ryr1	0.4435340464115143	0.5767858815527724	0.8544027786069633	1.3628701321898231	2012	2013
adoptively	0.2913440352678298	0.4836093009561682	0.5431723040041644	0.9365182251571091	2012	2013
progestin	0.2792343944311142	0.5357086529080052	0.6182353906910559	1.1538200232748672	2012	2013
clue	0.3166762977838516	0.5563739370056172	0.7074014286628356	1.2541506990148634	2012	2013
legs	0.2190815544128418	0.5710698668252209	0.7096003310168061	1.3313820192542245	2012	2013
appearance	0.1875003844499588	0.5470151089356268	0.5825830484334702	1.2075791482808884	2012	2013
executed	0.311707392334938	0.5673256853252758	0.7009349219154775	1.3112072200351892	2012	2013
postulated	0.1480997556447982	0.5492700533863315	0.5656645421838669	1.2186233852731425	2012	2013
ascending	0.3232616090774536	0.536329970827896	0.7157827542518171	1.156706142481386	2012	2013
burn	0.255473837852478	0.5356551621580126	0.7509359293239822	1.1535719114428733	2012	2013
founder	0.2006585824489593	0.5361698163073222	0.683090765692514	1.1559614599436565	2012	2013
