tok	original_global_distance	global_distance_qst	local_distance_qst	ratio_metric	year_1	year_2
1231	0.6854850564524532	0.5682322419769003	0.8188296269949522	1.3160599220715767	2005	2006
classics	0.3601333141326904	0.5498585980201127	0.8099167496116391	1.2215241601897375	2005	2006
resistive	0.7429808902740479	0.6610176097112527	0.9111206684620853	1.9500057485233782	2005	2006
60.1	1.258615005761385	0.7773720768611241	0.99378593974639	3.49179952766391	2005	2006
seroconverted	0.7928483115509153	0.5947160745972094	0.8063133905468568	1.4674060265433724	2005	2006
provocative	0.6557465130090714	0.6597500197486588	0.8707292488509367	1.939015600416212	2005	2006
crypts	0.6720304243266583	0.6299263982240537	0.8631406664923136	1.7021651779567628	2005	2006
localisation	0.5036923938989639	0.711925267489189	0.9589312311047381	2.471321456360189	2005	2006
gld	0.6413409171998501	0.71378722783149	0.9746186731282189	2.493904176335087	2005	2006
medaka	0.8618783875484951	0.6668022106759044	0.9052019594882603	2.0012203923337486	2005	2006
gapless	0.8847411603180808	0.599902601291977	0.8175056275840283	1.4993914062654647	2005	2006
rectifying	0.2841628968715667	0.5900563093576401	0.7686977552860258	1.4393594116134663	2005	2006
hampering	0.8882394209131599	0.6532817701130472	0.9170379969521114	1.8841863905628762	2005	2006
p._vivax	0.4031015264987945	0.6649131612431549	0.9528678467660604	1.9843010358447635	2005	2006
resolvases	0.6377175268530846	0.5440098077992008	0.8191987200042518	1.193029624548682	2005	2006
stents	0.439738344848156	0.6808257495154822	0.9344487925648215	2.133084822732299	2005	2006
d1	0.5099273785948754	0.6795882845610978	0.8917680952801615	2.120984507792397	2005	2006
rad53	0.5179520079493523	0.6301741873859396	0.8516144066575992	1.7039756714969245	2005	2006
matrix_metalloproteinase_(mmp)-1	0.9272848116373644	0.5852627559048463	0.8211526546649598	1.4111651756324275	2005	2006
plugins	0.4850870135426521	0.549918853401456	0.6747587248701732	1.221821570526622	2005	2006
106	0.2483394598960876	0.6148433869069326	0.8819706601180619	1.596346436763283	2005	2006
vials	0.5273769810795784	0.6679708787809707	0.9472031848988937	2.0117840155964246	2005	2006
baroreflex	0.4078196546435356	0.5945765645750204	0.7329288445513539	1.4665569688929396	2005	2006
7.67	1.0370409650704824	0.7180880440720564	0.9626302336513494	2.5472067749251437	2005	2006
+4	0.9840773198078386	0.6371039194516206	0.9045279202092745	1.7556098111858365	2005	2006
crosslinker	0.5024271756410599	0.6610046535080374	0.9046961228066885	1.9498930010347786	2005	2006
robbery	0.9111646436038427	0.75003458825059	0.9673352886131211	3.000553488586249	2005	2006
decayed	0.7349031288176775	0.690620895816865	0.9415134263419506	2.232280352741782	2005	2006
homogenized	0.7435563276708126	0.6083360743743538	0.8032822494859507	1.553209357748723	2005	2006
nanotube	0.7708585304021836	0.7275060729240099	0.9696480427036388	2.6698065558030986	2005	2006
caucasians	0.202178618311882	0.6414730855086153	0.8663652926166574	1.7891908796264993	2005	2006
tubulation	0.5981219178438186	0.6075542997618892	0.8079266000448603	1.5481232165195449	2005	2006
mason	0.7117709313333035	0.6348386486407164	0.8424058392713043	1.7385154433172645	2005	2006
toxicity	0.1625045865774154	0.6581626565980884	0.8173372149973009	1.925367925131166	2005	2006
52.2	0.701221851631999	0.5892780981908732	0.7679751371837132	1.4347374600557001	2005	2006
accumulations	0.6047356334328652	0.6353428647116393	0.9034500205220964	1.7423020235411757	2005	2006
7.1	0.315169471502304	0.6050078635962596	0.836161947321573	1.531695970215093	2005	2006
544	0.3186082938313484	0.5471109265896114	0.7015676873589176	1.2080462053758647	2005	2006
sed	0.407709321975708	0.6841895684802942	0.8857337602410535	2.166456520096304	2005	2006
expenditures	0.364777592420578	0.6802116436531715	0.873962917793675	2.127068200430175	2005	2006
gef	0.3995145040750503	0.6513039548899474	0.9472080262681215	1.8678271922596315	2005	2006
database	0.0812586206197738	0.6257150202417321	0.7915604678357392	1.6717609684627213	2005	2006
sheddase	0.5890516048669815	0.584703557584621	0.7333191354169639	1.4079185320826835	2005	2006
abstinent	0.6654040615260601	0.6004576008320547	0.7280073020790887	1.502863280799533	2005	2006
ophthalmic	0.5171328717470169	0.6536919550135866	0.9217661983358578	1.8876025679369728	2005	2006
garbage	0.8175730775110424	0.6795802174893774	0.9292465631428525	2.120905932101267	2005	2006
sensitization	0.3969579571485519	0.7281433374717073	0.9424462559081411	2.678409021503852	2005	2006
cisterns	0.5601643434166909	0.6266059920855387	0.8778649485262214	1.678136174668031	2005	2006
anthropology	0.6296536512672901	0.5969043029431134	0.7802097687959799	1.4808004831142505	2005	2006
asexually	0.9390878531895578	0.6525721017317551	0.9360119858241022	1.8782950505255973	2005	2006
party	0.6257349753379822	0.7073792660686342	0.9789086547955391	2.417392836676263	2005	2006
coregulation	0.8186438584607094	0.7065716199506564	0.9619853533179624	2.4079866433909283	2005	2006
pharmacies	0.3418819367885589	0.607943209656307	0.6876601469775452	1.5506508868864612	2005	2006
ccl3	0.6727377779781818	0.66676564902961	0.9714544985452496	2.0008911058777863	2005	2006
cyclophilins	0.4646890243887901	0.6068566588816212	0.772181897626215	1.5436015198815016	2005	2006
window	0.3964612364768982	0.6439953495994253	0.8123091965552393	1.8089520709204359	2005	2006
tfs	0.3764611637592315	0.6346730766784685	0.8499108620141953	1.7372743046366719	2005	2006
30000	1.044415203948738	0.6423622118304675	0.9071705588898576	1.7961251105992355	2005	2006
biologist	0.4014678037166595	0.6112714210287655	0.7888450543396069	1.572489017006385	2005	2006
industrialized	0.4217459857463836	0.6172653109057697	0.7995410505554384	1.6127759737863674	2005	2006
37.3	0.4242422991991043	0.5663201743551863	0.6253474869514666	1.3058485566239044	2005	2006
gsalpha	0.9770539117592852	0.6941676259731514	0.9360360626698417	2.26976502465436	2005	2006
-dp	0.6652726724743843	0.6407765512635795	0.8791553035703559	1.78378263868222	2005	2006
dementias	0.5930620461702347	0.5899148262568482	0.7206643356417444	1.4385178105130156	2005	2006
programmes	0.2199757820367813	0.6771413559046522	0.86865316532295	2.097330730611245	2005	2006
decisional	0.7902739683445543	0.6533548444307432	0.9126271656738454	1.884794389691704	2005	2006
founders	0.6242728850245476	0.6731608198839594	0.9057713403673093	2.0596087031088532	2005	2006
inheritance	0.2943425607681274	0.7059180341488125	0.9397506529238443	2.4004125248061756	2005	2006
remediable	1.0500459120290906	0.6748537431228375	0.9529854648585672	2.075539019284456	2005	2006
cousin	1.053029892523773	0.7441098886448629	0.9843518869242138	2.907927487718157	2005	2006
oligo-	0.8918521198444068	0.6334945791095891	0.8383295130850985	1.7284726036808356	2005	2006
confirms	0.3053671860694885	0.6630397082607757	0.8574362698440495	1.967708731608965	2005	2006
enabled	0.2751967316865921	0.616538288825242	0.8397229363227566	1.6078222958335002	2005	2006
orbitals	1.0591686704719905	0.695789385112237	0.950866155164432	2.2871962747550567	2005	2006
syncytiotrophoblast	0.4813236808776855	0.6518991302999324	0.9154311455575389	1.8727305417582698	2005	2006
defense	0.179714149236679	0.6032577928121035	0.7109713234753953	1.5205283982462734	2005	2006
unable	0.1680502825975418	0.6702922550665376	0.8011544153941781	2.0329891104068776	2005	2006
ib	0.5663580402731896	0.7603293811490661	0.9790553340142011	3.1723929482652307	2005	2006
notified	0.7637025211751461	0.6775768429562514	0.9393506702264331	2.1015142000619793	2005	2006
daf-2	0.4979487878084183	0.6814831209860015	0.9295958027688682	2.139551043874352	2005	2006
intimate	0.6477776291966438	0.7317495089972076	0.9590937588163574	2.727858973386149	2005	2006
3500	0.8298545026965439	0.6781828692934216	0.9304429334019713	2.107354781904898	2005	2006
rb1	0.6152997314929962	0.6837113232214244	0.9188223045337855	2.161668669852733	2005	2006
legal	0.1903541904687881	0.6316918048190394	0.7352939278731633	1.7151174290560405	2005	2006
knockouts	0.5125189089775085	0.608192781814584	0.8309204473279922	1.5522755926532403	2005	2006
archive	0.389215577840805	0.644370428117405	0.811437802162119	1.8119146411427587	2005	2006
disoriented	1.0203843805252109	0.6503733460823732	0.9076513558244323	1.860193834751521	2005	2006
kcal/100	0.7288097572326661	0.5450840542220862	0.7175254786683141	1.1982082828290037	2005	2006
yarrowia_lipolytica	0.5133308996260166	0.5374221784694573	0.6836193825874184	1.161798411975903	2005	2006
comprise	0.2611526244878769	0.6081507067660623	0.7155965311745572	1.5520015405590915	2005	2006
hbeag	0.4009641200304031	0.6826491789793088	0.9146742622755316	2.151086853292874	2005	2006
neuroendocrine	0.4469755408167839	0.6536725740105664	0.8144184257751219	1.8874409733594413	2005	2006
vigorously	0.9113007169446792	0.6403895325550817	0.9132765709725132	1.7807866859525454	2005	2006
helper	0.2424745309352874	0.5974407675713284	0.7468514717770859	1.4841064853162624	2005	2006
bacteriophage_lambda	0.7500719606876374	0.6101457891604485	0.8690140111201536	1.565061431160379	2005	2006
96.90	0.3565645939111709	0.5102650756115463	0.8124623021433693	1.0419209458029348	2005	2006
acylation	0.5573753359913826	0.6253795234561027	0.8517405430324362	1.6693682342877003	2005	2006
pth	0.5354747277498245	0.7055319673341419	0.9445026009288894	2.3959543619959955	2005	2006
land	0.2478367483615875	0.6880924265560314	0.9031688791297678	2.206077970337072	2005	2006
continue	0.1558972817659378	0.6149070118204104	0.6982411862839555	1.5967754041100488	2005	2006
hep3b	0.6763307926803828	0.5798462160668588	0.7713664791111718	1.3800809090395563	2005	2006
maltose	0.4553194251656532	0.5820358680294544	0.7304390410419442	1.3925497991547062	2005	2006
1963	0.7727486944338307	0.6170374901439901	0.932935713740683	1.6112216581617618	2005	2006
