tok	original_global_distance	global_distance_qst	local_distance_qst	ratio_metric	year_1	year_2
poly(adp	0.2204844081401825	0.49226189664341313	0.6383899810115115	0.9695193120018712	2014	2015
partners	0.1345834285020828	0.47015076434756853	0.4520378801330484	0.8873293244797209	2014	2015
permeation	0.1996451193094253	0.5126648879183197	0.6876372594718294	1.0519760944957188	2014	2015
137	0.3134934598207474	0.5815396443955867	0.6953020838111361	1.3897126373073643	2014	2015
sixty	0.1516767162084579	0.4760046233477142	0.5199000642419849	0.9084137848483015	2014	2015
-0.4	0.2939168554544449	0.5298121546661305	0.5509476677705093	1.1268095505317097	2014	2015
vigorously	0.6549367623031139	0.5577630105857371	0.7990364095056146	1.2612310230414843	2014	2015
pdgf	0.2494471383094787	0.4971052063179572	0.6193891865157012	0.9884874780235922	2014	2015
vesicular	0.214341652393341	0.4934233792838949	0.5257255098437453	0.9740350405164442	2014	2015
normalised	0.5130699154734611	0.559079418127931	0.7395503866760047	1.2679821290133044	2014	2015
transgenesis	0.3187476330995559	0.5437136009859969	0.6591906963528936	1.1916059785277768	2014	2015
efficacies	0.2606638902425766	0.5633619408850326	0.6595595162388825	1.290226376571307	2014	2015
argue	0.0711002123355865	0.5073411058043077	0.595434127642225	1.0298019822266387	2014	2015
compatible	0.1542953073978423	0.5244073499006687	0.6903057531457917	1.1026397270671493	2014	2015
polarized	0.2313849705457687	0.5276508401008018	0.7058835838115749	1.1170779687919952	2014	2015
recover	0.1525972318649291	0.5400597706626379	0.735558634379544	1.1741955502363954	2014	2015
waterborne	0.2903073287010193	0.5256368078606912	0.7082170827574847	1.108089363953695	2014	2015
0.81	0.2192443913221359	0.5117922963194077	0.5077726328822434	1.0483085220921577	2014	2015
precipitated	0.3485694628953933	0.5577595742247056	0.6593711096560365	1.2612134524945198	2014	2015
declined	0.0867680090665816	0.4933475203302525	0.6457478159376472	0.9737394765181696	2014	2015
represent	0.0598651093244552	0.4753795891125143	0.4884164621042447	0.9061400952897123	2014	2015
adaptations	0.148047325015068	0.5192056470462718	0.621558635624708	1.0798913170601245	2014	2015
rescues	0.1681464719772339	0.5545560795342714	0.5481093739627734	1.244951505802261	2014	2015
protocols	0.1258177125453948	0.49661345406255636	0.6127761272200618	0.9865449485498785	2014	2015
2.1	0.2857744109630584	0.5093747086201778	0.47849160254594214	1.0382153500232836	2014	2015
nearly	0.164980581998825	0.43291758109633266	0.42794016345249675	0.7634121014248446	2014	2015
sarcoplasmic	0.3276882135868073	0.43007577676144915	0.46726729845697446	0.7546192269519206	2014	2015
intratumoral	0.2252830231189727	0.540932856796607	0.8005196150958103	1.1783305880310906	2014	2015
unresectable	0.176392747759819	0.5170383254181403	0.5285325385086408	1.0705576707836777	2014	2015
port	0.2358350813388824	0.5256852794252138	0.5961646941196573	1.1083047955757632	2014	2015
underneath	0.4828719213604927	0.59551411420788	0.7656486064138481	1.4722741512764097	2014	2015
0.01	0.2283866256475448	0.408339806205115	0.39850833582529693	0.6901593355233848	2014	2015
opposite	0.1430739444494247	0.46933504161273887	0.5342149163094956	0.8844281767522214	2014	2015
rms	0.3470338279008865	0.5375370230448943	0.6762852993804215	1.162335256724943	2014	2015
registration	0.1920826923847198	0.4832250478338064	0.5469318450163403	0.9350783078944631	2014	2015
atrial	0.1735111618041992	0.4786901205040582	0.5104189633365994	0.9182448661186071	2014	2015
supplemental	0.318018285036087	0.5399505210886202	0.6531009345062808	1.1736792363428192	2014	2015
achieves	0.1266567039489745	0.5147582985103718	0.6558052386560355	1.0608286487540777	2014	2015
encompassed	0.4279785251617432	0.5426388406111503	0.5473648923183012	1.1864558882443212	2014	2015
labour	0.2403791904449463	0.4807596722981871	0.5325315199042251	0.9258904723869517	2014	2015
treated	0.0598888516426085	0.41648377528994385	0.4377380786378628	0.7137484060479907	2014	2015
synonymous	0.1687219983339309	0.4941660251213339	0.5714272476202626	0.9769332422557602	2014	2015
neurochemical	0.2113448184728622	0.556863355257719	0.6835346625930047	1.2566402753299244	2014	2015
looks	0.2033805590867996	0.5444720289196133	0.5895398638132268	1.1952548767274942	2014	2015
uses	0.0878296840190887	0.4949747066817525	0.5529204562266803	0.9800988450094094	2014	2015
overlying	0.2410572493076324	0.5328998536705866	0.6808377391659652	1.1408685222178654	2014	2015
was	0.0183000820875167	0.3972524683175509	0.41439147276960386	0.659069423658526	2014	2015
ryr1	0.4075598657131195	0.5671351224920631	0.7711586856653331	1.3101897427140277	2014	2015
adoptively	0.3085301601886749	0.5073969472392825	0.5676606868577732	1.0300320803853222	2014	2015
progestin	0.3605085229873657	0.5422425170429701	0.6801260427841233	1.184562868399621	2014	2015
clue	0.2599809253215789	0.5307996601479634	0.6786478591349743	1.1312857537898466	2014	2015
legs	0.179106947183609	0.5188454869576089	0.5763907371431436	1.0783344495241118	2014	2015
appearance	0.1677705836296081	0.5471820174030241	0.5859990406422347	1.2083928607800796	2014	2015
executed	0.2482092827558517	0.5499183471322989	0.6576756358815024	1.2218190713362498	2014	2015
postulated	0.1523259973526	0.5405819812555154	0.7600147140920758	1.1766669116131725	2014	2015
ascending	0.355370374917984	0.5111838127007169	0.596655437083381	1.045758765733629	2014	2015
burn	0.2510182678699493	0.49102272685714027	0.6077461126420268	0.9647242672057774	2014	2015
founder	0.1847854548692703	0.5219077752928148	0.6482158550664342	1.091646649582024	2014	2015
ihc	0.1523669445514678	0.501161195918294	0.5564702424018134	1.0046555957908347	2014	2015
atrophy	0.1828174257278442	0.5198915839312817	0.7706881120042421	1.0828628837384704	2014	2015
micrograms	0.6294648578763008	0.5598859030854072	0.8075567244741741	1.2721380819439125	2014	2015
subset	0.1066321831941604	0.5107600834566367	0.4993340463692781	1.0439869401199318	2014	2015
allocation	0.2194711148738861	0.4842954763365002	0.5433515523018052	0.9390948772295546	2014	2015
proceeded	0.3236833190917969	0.5580705899119176	0.7155989867079712	1.2628048217037344	2014	2015
gastrocnemius	0.2423088574409485	0.5148996110415591	0.4853263279874421	1.061428979983092	2014	2015
hl-60	0.2168613249063491	0.5383019111078384	0.620896518672056	1.165917564007005	2014	2015
injecting	0.2069696938991546	0.5302992361091611	0.5881377499836775	1.129015059963593	2014	2015
prove	0.113286080956459	0.4923054684519406	0.5386030018655664	0.9696883418279207	2014	2015
homozygosity	0.2436072421073913	0.5399516048787826	0.8165017098343654	1.173684357134887	2014	2015
50.0	0.2288191765546798	0.5522146459989273	0.6840292875988707	1.2332128352675074	2014	2015
spots	0.2224487817287445	0.4910249818831865	0.6068706974536351	0.9647329719638472	2014	2015
pre	0.1696951383352279	0.425757435509455	0.45990878868897406	0.7414243768000328	2014	2015
scavenging	0.1752310627698898	0.4685436362989243	0.5105318482443433	0.8816220263804435	2014	2015
disciplinary	0.2107154637575149	0.4528250934082516	0.4708022394073267	0.8275691884863938	2014	2015
70	0.1151460653543472	0.4912003830510496	0.46057697762245814	0.965410284694325	2014	2015
treat	0.1206628066301345	0.42603341774094944	0.45750950377320293	0.7422617115863135	2014	2015
justification	0.3435266703367233	0.5632180802006168	0.7494469601192333	1.289472056121981	2014	2015
but	0.0406349873542785	0.3844103889624055	0.42750931274673276	0.6244588636160873	2014	2015
neutropenia	0.1594356799125671	0.4837764240185373	0.5254318374093626	0.9371451567254834	2014	2015
generally	0.1336224371194839	0.4860948642212756	0.49261237081862336	0.9458844257018221	2014	2015
reconstruction	0.1483751547336578	0.47539060090090246	0.5660727652065914	0.9061801060318065	2014	2015
valence	0.2209454172849655	0.5397028562713809	0.6225767793007682	1.1725096790728247	2014	2015
encouraged	0.1753123384714126	0.5424161816029719	0.5932043577614677	1.185391964915022	2014	2015
remission	0.1251293909549712	0.4717784693959482	0.6084315915267372	0.8931450954989325	2014	2015
concepts	0.148723606467247	0.5077048996995946	0.5979482566700508	1.0313019556558378	2014	2015
fracture	0.1272145962715148	0.46441689884996157	0.45676681083978204	0.8671238839551432	2014	2015
egf	0.2380638241767883	0.4899032307104984	0.5856172838736511	0.9604123378253694	2014	2015
expense	0.1222885078191756	0.5139482049689476	0.5326251260219275	1.057393903742528	2014	2015
investigations	0.1055474317073821	0.46673625261391355	0.4867234113935124	0.8752446700187805	2014	2015
incorporates	0.140423292517662	0.5492849049178512	0.6358232722209513	1.2186964912229903	2014	2015
9.6	0.2540583997964859	0.5513563812419471	0.5939535473831187	1.2289406517543402	2014	2015
uncovering	0.2389455044269561	0.5358673653607428	0.5086089515785287	1.1545565326972551	2014	2015
11.9	0.2556767833232879	0.5390537430269479	0.6431411884968159	1.169450309818791	2014	2015
attached	0.1411209398508071	0.527933632708381	0.616701485027191	1.1183462099562154	2014	2015
hindlimb	0.2614446985721588	0.5424475521973912	0.6405369642806248	1.1855417992024528	2014	2015
collecting	0.2148173755407333	0.5161836399440388	0.53985019154078	1.0668999284859524	2014	2015
heritability	0.1645042926073074	0.4970219427489823	0.5525351821559458	0.9881583015080457	2014	2015
optimisation	0.3798504966497421	0.5400283274233072	0.6864588219202652	1.174046924233723	2014	2015
guinea_pig	0.2597548043727875	0.5706633537794981	0.7022102539958769	1.3291745738527347	2014	2015
hypothalamic	0.1611489975452422	0.4741622680781429	0.5094284368623628	0.9017273567363676	2014	2015
survivals	0.2529523521661758	0.49386559887897447	0.593155178475486	0.975759793811926	2014	2015
encephalopathy	0.1723476588726043	0.48389190111990676	0.5454309743094184	0.9375785851256884	2014	2015
newborns	0.1628575706481933	0.5301127116376829	0.6138439268916763	1.128169935146081	2014	2015
histologically	0.1400153923034668	0.4949662632907318	0.626350813636651	0.9800657407876658	2014	2015
succumbed	0.1518255186080932	0.501847254557011	0.5884195589005301	1.007416418252872	2014	2015
