tok	original_global_distance	global_distance_qst	local_distance_qst	ratio_metric	year_1	year_2
poly(adp	0.2342800277471542	0.5030131981900444	0.665729260830174	1.0121258680474845	2015	2016
partners	0.1408247643709182	0.4751253505261871	0.5521882454911033	0.9052167998635493	2015	2016
permeation	0.1822674143314361	0.4962702185603705	0.603420412846936	0.9851913403691558	2015	2016
137	0.2626910245418548	0.548370162339651	0.5717052175397246	1.2142026868296867	2015	2016
sixty	0.1346305745840072	0.4487191927529801	0.4206094537400958	0.8139575817881076	2015	2016
-0.4	0.3085929775238037	0.5395800355982079	0.5458150973376885	1.1719301449042627	2015	2016
vigorously	0.6334376701712608	0.5585850076001024	0.8104711276697969	1.265441856795963	2015	2016
pdgf	0.2814546608924865	0.5264444929662314	0.650916850764043	1.1116848714604675	2015	2016
vesicular	0.2203905469179153	0.510919677146292	0.5605855624792303	1.044653921395068	2015	2016
normalised	0.5546650871634483	0.5760901668350383	0.8050739968608296	1.358992223732769	2015	2016
transgenesis	0.3332381647825241	0.5573630491251178	0.7170433824021514	1.2591878017040303	2015	2016
efficacies	0.2507477259635925	0.5663002790262968	0.7461438180750707	1.3057427792549434	2015	2016
argue	0.0711666160821914	0.5098486273984373	0.6130985772344176	1.040186064750422	2015	2016
compatible	0.1504990494251251	0.5274310177730002	0.6256308460599951	1.1160931792168434	2015	2016
polarized	0.2335269474983215	0.5155340836211222	0.6653181680320369	1.064128695521993	2015	2016
recover	0.1339744788408279	0.5397888590414521	0.7034486753095038	1.1729156706575083	2015	2016
waterborne	0.2811336779594421	0.5256498633136332	0.6620156019209653	1.1081473845156389	2015	2016
0.81	0.252558696269989	0.5216284845829061	0.5768458152090179	1.0904254701037046	2015	2016
precipitated	0.3285945546627045	0.5679283277889664	0.6705827848679299	1.3144308324651692	2015	2016
declined	0.0903409367799758	0.4984747250982188	0.535792784972838	0.9939174554978113	2015	2016
represent	0.0550034254789351	0.4579177478413199	0.4661548115879743	0.8447384986647315	2015	2016
adaptations	0.1445947331190109	0.52601264366543	0.7094255018468194	1.1097609179560843	2015	2016
rescues	0.1586013579368591	0.5450377700063798	0.5793743760643185	1.1979846547130357	2015	2016
protocols	0.1222031152248382	0.49238213648309714	0.5537349717748733	0.9699858335791242	2015	2016
2.1	0.2753954249620438	0.5060332777786986	0.43989267107104674	1.0244278713819734	2015	2016
nearly	0.1607618349790572	0.4315569519988122	0.4197735193616748	0.7591911863752979	2015	2016
sarcoplasmic	0.3173148500919342	0.42810643813853133	0.4774795645923129	0.7485771246402539	2015	2016
intratumoral	0.2451398813724518	0.5589845092081712	0.7336137624355935	1.2674940469880842	2015	2016
unresectable	0.1547543007135391	0.49172738596702514	0.5598293891136252	0.9674481221117367	2015	2016
port	0.2338718611001968	0.5236830431659489	0.6190006778967057	1.0994423684739825	2015	2016
underneath	0.4656979769468307	0.5915366059648018	0.801509294572466	1.4481998010177328	2015	2016
0.01	0.2202582496404647	0.40098896834575465	0.4116581792131341	0.6694183364843422	2015	2016
opposite	0.1343995106220245	0.48185116808102035	0.5435836980152444	0.9299474174176369	2015	2016
rms	0.3689042222499847	0.5592485883539563	0.7187200844970012	1.268852631158615	2015	2016
registration	0.1691801506280899	0.47465422145684316	0.5780443326687739	0.9035082051541614	2015	2016
atrial	0.16999840259552	0.47843250354256367	0.49962873218590637	0.9172973906390797	2015	2016
supplemental	0.285307714343071	0.511735282198458	0.6085103796652039	1.0480693434139463	2015	2016
achieves	0.1383741599321365	0.5397101295160189	0.651253033885305	1.1725440078629796	2015	2016
encompassed	0.4286978220939636	0.5634390305872214	0.6162313119677795	1.2906307940105304	2015	2016
labour	0.2563661772012711	0.5110538041180003	0.5937261113027696	1.0452148077277115	2015	2016
treated	0.0525294703245162	0.40029744403804196	0.4388825587969684	0.667493309905844	2015	2016
synonymous	0.1862184453010559	0.5065628989464878	0.5395749453499539	1.0266007518789149	2015	2016
neurochemical	0.229344373345375	0.5725727661532874	0.7043784531354859	1.339579513921727	2015	2016
looks	0.2002946525812149	0.5442624638758452	0.5574941979272259	1.194245417010316	2015	2016
uses	0.0798086476325988	0.5120390897621427	0.6464643482529677	1.0493444844025488	2015	2016
overlying	0.2387066626548767	0.5354034204283407	0.6370610030257624	1.1524049981641336	2015	2016
was	0.0178537172079085	0.39106971577410277	0.43399150374308904	0.6422241197467297	2015	2016
ryr1	0.3904715198278427	0.5627279862658613	0.700386461987591	1.2869060186595886	2015	2016
adoptively	0.289335201382637	0.483490329955415	0.5856129685567462	0.9360721744351471	2015	2016
progestin	0.345788813829422	0.5670200586931017	0.646703933068206	1.3095758131003001	2015	2016
clue	0.3026061177253723	0.5528828420286407	0.8394309996455079	1.2365502691445724	2015	2016
legs	0.1954484313726425	0.5467765080356651	0.6319759512268608	1.206416961455061	2015	2016
appearance	0.1519312846660613	0.5095277379530914	0.5686185223630694	1.038851281470348	2015	2016
executed	0.2454665839672088	0.5538840258130769	0.5573954080836817	1.241569586972465	2015	2016
postulated	0.1411609303951263	0.5321349531048751	0.6701921142608332	1.1373684711783072	2015	2016
ascending	0.3287062710523605	0.4999324461457053	0.6758855533714387	0.9997298210860751	2015	2016
burn	0.2347011721134185	0.4936639686778673	0.5548503738103495	0.974973018192728	2015	2016
founder	0.1905903846025466	0.5307188773946568	0.6645824596786907	1.1309188710771598	2015	2016
ihc	0.1614616918563842	0.5265383410850495	0.5873979555578889	1.112103443163142	2015	2016
atrophy	0.1734953546524048	0.49645211403498346	0.7005574248169875	0.9859084465890777	2015	2016
micrograms	0.6221559533476829	0.5541731877548682	0.8146761195686215	1.243023462326361	2015	2016
subset	0.0939397031068801	0.492725678925155	0.5118782226236733	0.9713199711768113	2015	2016
allocation	0.1991934144496917	0.47930230132846485	0.5332075699813694	0.9205001338613882	2015	2016
