tok	original_global_distance	global_distance_qst	local_distance_qst	ratio_metric	year_1	year_2
poly(adp	0.213750621676445	0.5181288170897935	0.7144419670566554	1.0752434166339084	2010	2011
partners	0.1658818382024764	0.5080905587734599	0.5966710031824088	1.0328945049450025	2010	2011
permeation	0.2393920695781707	0.5435439809129582	0.770005771518775	1.1907915728663212	2010	2011
137	0.3509132647514343	0.553400230834325	0.6512521191059965	1.2391413275205483	2010	2011
sixty	0.1775945651531219	0.5317472794632169	0.5887997199327886	1.1355989108907827	2010	2011
-0.4	0.3273435425758362	0.5592748811272962	0.6423776026816751	1.2689879863390172	2010	2011
vigorously	0.8411722709983587	0.5845111533864079	0.8205789840435546	1.4068034753529932	2010	2011
pdgf	0.2526558339595794	0.5487679229678717	0.6813561554745461	1.216154504301339	2010	2011
vesicular	0.2689358574151992	0.5491390215710499	0.7124238581666367	1.2179785961618481	2010	2011
normalised	0.638564076423645	0.5695633757296168	0.8017076907405019	1.32322238307454	2010	2011
transgenesis	0.3065554040670395	0.5596579464646282	0.7073008325657819	1.2709618397137077	2010	2011
efficacies	0.3403812712430954	0.5698151405463626	0.7834504304182248	1.3245820442636327	2010	2011
argue	0.0876558738946914	0.523829628157209	0.5757380868510144	1.1000886639166054	2010	2011
compatible	0.1898943734169006	0.5573238419114876	0.7206961638975666	1.2589877085723953	2010	2011
polarized	0.2367417669296264	0.5583204042537246	0.7427492484169589	1.2640846659678027	2010	2011
recover	0.1849748539924621	0.5688887962670675	0.6251097758938381	1.319587130515602	2010	2011
waterborne	0.42967494815588	0.5697372768177925	0.7287959531764207	1.3241613696023586	2010	2011
0.81	0.2147553604841232	0.529317663941772	0.5839634101357674	1.124575161189585	2010	2011
precipitated	0.3527173215150833	0.5666252211450853	0.7776085750187018	1.3074716130049187	2010	2011
declined	0.1173156094551086	0.5176312426022383	0.5525902775599085	1.0731027552337908	2010	2011
represent	0.0823587197065352	0.46062898876586367	0.44437549424487194	0.8540113932187365	2010	2011
adaptations	0.18636703312397	0.5331146831363768	0.6443761561840985	1.1418536070435028	2010	2011
rescues	0.1812389361858367	0.5495075615293976	0.6123325957926248	1.2197930855286856	2010	2011
protocols	0.1742221546173095	0.5379112052974354	0.5900009218326315	1.1640862350788572	2010	2011
2.1	0.2876311123371124	0.5235536831698984	0.5398893889987197	1.0988723486272538	2010	2011
nearly	0.2288132613897323	0.4634382502831628	0.5016157557099201	0.8637183894076232	2010	2011
sarcoplasmic	0.2907935184240341	0.46428233352796144	0.5441420856838523	0.8666548866784374	2010	2011
intratumoral	0.2224804413318634	0.5543575990156687	0.7383142645147474	1.2439516477588495	2010	2011
unresectable	0.1921143704652786	0.5272928136158349	0.6314909593979255	1.1154745026180088	2010	2011
port	0.2128417116403579	0.5428115364892382	0.7123609682426014	1.1872817881732507	2010	2011
underneath	0.5120517629384994	0.5715203544116947	0.7676669921295547	1.3338331477262904	2010	2011
0.01	0.3134124785661697	0.4688574178794561	0.4241140467183968	0.882733626830635	2010	2011
opposite	0.1804945540428161	0.5288141842096935	0.6762870248290322	1.1223049728751457	2010	2011
rms	0.4480830055475235	0.6152239997807186	0.9184426624921869	1.598914691743005	2010	2011
registration	0.2286785608530044	0.5347677317839694	0.7221723936467148	1.1494639738438135	2010	2011
atrial	0.2327418339252472	0.5415621055088419	0.6434874579385397	1.181320549667796	2010	2011
supplemental	0.3645255774259567	0.5393360027445527	0.7830842136989007	1.1707795832924195	2010	2011
achieves	0.2020342552661895	0.5712064101970625	0.7037210159547327	1.332124415524902	2010	2011
encompassed	0.5873444095253945	0.5613929356589594	0.6874099856173093	1.2799450380544857	2010	2011
labour	0.2541550207138061	0.5324267414745039	0.6757677763737122	1.1387022926707249	2010	2011
treated	0.0846677738428115	0.44565935304815774	0.5026678160005464	0.8039449307906769	2010	2011
synonymous	0.1756888020038604	0.5223358295420799	0.6045163114527727	1.093521059034708	2010	2011
neurochemical	0.2147576928138733	0.5505818058187998	0.7009293603336787	1.2250990568415026	2010	2011
looks	0.2360324263572693	0.5663411964827861	0.6212192373762817	1.3059603353822045	2010	2011
uses	0.1192655283212661	0.5087726268811646	0.5393666848900642	1.0357171744134153	2010	2011
overlying	0.3496997612714767	0.5664769947904185	0.7721831090578908	1.3066826627033596	2010	2011
was	0.0289369684457778	0.4081732437827802	0.45835037756250635	0.6896836607923945	2010	2011
ryr1	0.4691905042529106	0.5758590621207895	0.7868145939222255	1.3577068627239801	2010	2011
adoptively	0.2803733080625534	0.5127311460651587	0.6653048639001664	1.052255119375478	2010	2011
progestin	0.3300700575113297	0.5685016519848466	0.6295855430880536	1.317505975630947	2010	2011
clue	0.3820670843124389	0.5506267151822529	0.7660808809345007	1.2253214282766525	2010	2011
legs	0.2410261952877044	0.5637067334517026	0.7203288683026063	1.292036289974007	2010	2011
appearance	0.1962769216299057	0.5530982495051627	0.6911663019310599	1.2376282905420224	2010	2011
executed	0.370140740275383	0.5748635984833858	0.6153928206588085	1.3521862546529557	2010	2011
postulated	0.151220913529396	0.5531546453882883	0.5399729345980132	1.2379106992596005	2010	2011
ascending	0.3195472741127014	0.5496833853902509	0.7128919995891189	1.2206597925919618	2010	2011
burn	0.2482547652721405	0.5270768166701537	0.6657400117565352	1.1145083075839344	2010	2011
founder	0.2278394573926925	0.5591778586114587	0.6679288829856711	1.268488594629367	2010	2011
ihc	0.1971849834918976	0.5755676174243232	0.7388522057581561	1.3560878977505888	2010	2011
atrophy	0.2128988045454025	0.5435927435785443	0.7236310761931277	1.1910256375866637	2010	2011
micrograms	0.5644604116678238	0.604695239740068	0.8452132399588409	1.5296937971160574	2010	2011
subset	0.1359062772989273	0.5301479935787926	0.6186202029072942	1.1283297428414765	2010	2011
allocation	0.2632338321208954	0.534226085859361	0.7044451296012373	1.1469643740032491	2010	2011
proceeded	0.4557684043049812	0.6016647790157574	0.9559651633998045	1.5104483543511669	2010	2011
gastrocnemius	0.2606779199838638	0.513249888989554	0.5657691880537643	1.0544422638632729	2010	2011
hl-60	0.2364882254600525	0.5621029450093031	0.7272638075667689	1.2836417568993355	2010	2011
injecting	0.2302483004331589	0.5677875805915834	0.7188101897127378	1.3136771529349685	2010	2011
prove	0.1349330663681029	0.5170003742593319	0.616621078030362	1.0703949790158214	2010	2011
homozygosity	0.238924348950386	0.5340944183228411	0.6677688171487077	1.1463576298017661	2010	2011
50.0	0.2606974625587463	0.5463359124262401	0.6596079628205088	1.204274103661364	2010	2011
spots	0.2108458244800567	0.5389323326291435	0.7278985054810203	1.168879040472073	2010	2011
pre	0.2059685158729553	0.4433815247787857	0.5793364628499043	0.7965627166841248	2010	2011
scavenging	0.1558951318264007	0.5048697033950722	0.6292229136703127	1.0196703915250729	2010	2011
disciplinary	0.2865299707651138	0.5196030218014438	0.7021842260688183	1.0816117614850673	2010	2011
70	0.1816283774375915	0.5395434976982649	0.6991283173803278	1.1717577990563475	2010	2011
treat	0.1377210783958435	0.4692044417198498	0.6697170253469561	0.8839645215572942	2010	2011
justification	0.4182133370637894	0.5840010186038953	0.6720753817901606	1.403852039839066	2010	2011
but	0.0545933854579925	0.4060755404956919	0.4367612571578846	0.6837158059370114	2010	2011
neutropenia	0.1779671394824981	0.5282058451366151	0.6079286269561922	1.1195684382515614	2010	2011
generally	0.2070878064632415	0.5028248351650481	0.5182069715546103	1.0113635409201733	2010	2011
reconstruction	0.1618005573749542	0.48509282374290397	0.6286770479926856	0.9420976170289272	2010	2011
valence	0.2291034644842147	0.543047123189188	0.6436777802223485	1.1884094635299138	2010	2011
encouraged	0.2082990169525146	0.5587294553253285	0.7118726655370752	1.2661834379569887	2010	2011
remission	0.1370689958333968	0.5119427935851211	0.6172303211359524	1.0489401382794823	2010	2011
concepts	0.1777429240942001	0.5609420901748208	0.6651352530545674	1.2776038823629718	2010	2011
fracture	0.165767416357994	0.5332486514724937	0.6493907790951078	1.1424683681252794	2010	2011
egf	0.2868904155492782	0.526732112533889	0.6413626836903074	1.112968207824171	2010	2011
expense	0.1329904043674468	0.5201380300140839	0.5386511565262836	1.0839325942611162	2010	2011
investigations	0.1387080931663513	0.5241417086299447	0.6494490847123754	1.101465957692731	2010	2011
incorporates	0.1721626019477844	0.5411919295870707	0.5489513097222748	1.1795606147468058	2010	2011
9.6	0.2399119687080383	0.5257606586615742	0.6499372560013452	1.1086399057019227	2010	2011
uncovering	0.3581548547744751	0.5737424874844992	0.6740906654519135	1.3459997082482735	2010	2011
11.9	0.2746310168504715	0.5564626254494797	0.676152336866979	1.2546014324348596	2010	2011
attached	0.1640069538354873	0.5677982197094108	0.7296787509095316	1.3137341066194916	2010	2011
hindlimb	0.2873356658220291	0.5771718709223825	0.7035641666146031	1.3650271380512449	2010	2011
collecting	0.2692061764001846	0.5638888173394316	0.6781812701828646	1.292993254379158	2010	2011
heritability	0.1898632085323333	0.5440131096337866	0.6913769363299019	1.1930455044373693	2010	2011
optimisation	0.5917793083190918	0.5969780083185544	0.8323097242269945	1.4812541762991798	2010	2011
guinea_pig	0.2802700740098953	0.5998472817467995	0.79325227840527	1.499045875198179	2010	2011
hypothalamic	0.1646498715877532	0.5090010136932234	0.6465780789396558	1.0366640825918103	2010	2011
survivals	0.3535801959037781	0.5390020411988276	0.704036145937859	1.1692070016980227	2010	2011
encephalopathy	0.1785500103235244	0.5369666046901946	0.6844535593277495	1.1596714408275501	2010	2011
newborns	0.185154874920845	0.5631950061789873	0.6381629840482274	1.2893511158202668	2010	2011
histologically	0.1593932318687438	0.534281955126279	0.6455502375601224	1.1472219318260448	2010	2011
succumbed	0.3595592123270035	0.5705833025133065	0.680090648880838	1.3287403723535631	2010	2011
pluripotent	0.1785860937833786	0.49149644704613754	0.6976598604563045	0.9665545976838672	2010	2011
particular	0.16629363656044	0.4883107879886965	0.5618518093740813	0.9543112821731903	2010	2011
makers	0.3093911975622177	0.46756506109764084	0.541883760663415	0.878163747220551	2010	2011
generalized	0.3027846282720566	0.5488281583611893	0.6777981787360724	1.2164503803421274	2010	2011
conflicts	0.2648966354131699	0.5730510617167228	0.7808194480679491	1.3422004608347522	2010	2011
intestine	0.1638971549272536	0.4952794364215918	0.6451126700535244	0.981294348124277	2010	2011
