token	global_dist	local_dist	shift
 	0.8516908810143824	0.42681649454570414	0.42487438646867826
  	1.000487744585502	0.8192032559421022	0.18128448864339985
   	0.9657853354269821	0.7105005698280431	0.255284765598939
    	1.1446918542391238	0.9716696258568088	0.17302222838231496
     	0.8669227666182108	0.625534006677176	0.24138875994103481
         	0.8039760256567281	0.4157324005361339	0.3882436251205942
          	0.8219598475716157	0.3672519449465418	0.4547079026250739
           	0.6028460550819708	0.27190882566244	0.33093722941953074
            	0.7904545062103818	0.3827933124566456	0.4076611937537362
             	0.6553796451742677	0.27832778425930194	0.3770518609149658
                 	0.6458105885818795	0.2828690701634602	0.36294151841841926
                  	0.8047793169820443	0.46294301474229094	0.34183630223975336
                    	0.8391782151591645	0.44392753160914666	0.3952506835500178
!	0.968934837618398	0.8192443968626157	0.1496904407557823
""""	0.6125046597395856	0.16209498717870297	0.4504096725608826
#	0.8381832467765005	0.463381514988376	0.3748017317881245
$	0.6690039893772315	0.31878467396895516	0.35021931540827633
%	0.34332512932280446	0.01502649803527234	0.3282986312875321
&	0.876220997846807	0.5140534333553135	0.36216756449149345
'	0.7155952731564132	0.3797955119215286	0.33579976123488464
''	0.8190456970844682	0.38972485750846686	0.4293208395760013
's	0.735179800577915	0.20812386201441835	0.5270559385634966
(	0.4021839236081718	0.029443990559609334	0.37273993304856246
(=	0.4605547474687861	0.07658165127877103	0.3839730961900151
)	0.38474400544644594	0.03832628800320026	0.3464177174432457
):	0.9000745614674577	0.6085384152150443	0.2915361462524134
*	0.8095930976613271	0.3800745118813593	0.4295185857799678
+	0.31371492784531263	0.028224634298730233	0.2854902935465824
+1	0.757769714912726	0.418011459211288	0.33975825570143803
+100	0.49533163070521424	0.14009986446268563	0.3552317662425286
+17	1.0607902161387328	0.8571426675276974	0.2036475486110354
+19	1.0018419950709092	0.8124270648848982	0.18941493018601097
+2	0.7501143434113784	0.6019933385570198	0.14812100485435864
+20	0.60231858635724	0.21372798706424379	0.3885905992929962
+200	0.8255070338742047	0.5101925902596618	0.31531444361454286
+3	0.6094303531875782	0.17032794561699227	0.43910240757058594
+3.5	0.8490784113052379	0.6229846798385825	0.22609373146665535
+40	0.4941326370099469	0.17731748871055086	0.31681514829939605
+45	1.0098470089206943	0.9224173110755474	0.08742969784514698
+5	0.5682805642511831	0.24363703035804007	0.32464353389314304
+57	0.5933359768597046	0.1365611436316032	0.4567748332281014
+60	0.7057923331801539	0.3095419359196697	0.39625039726048417
+7.3	0.644843751220468	0.15824269126700619	0.4866010599534618
+80	0.4120259001044527	0.042702905715573	0.3693229943888797
,	0.4741241284597171	0.08419073893148488	0.3899333895282322
-	0.5144787952169737	0.023246068507489004	0.4912327267094847
--	0.8533542968077868	0.5480430120474493	0.30531128476033753
-/-	0.7042059491504182	0.42364417097107165	0.2805617781793466
-0.01	0.39244252651106726	0.07448167998640054	0.3179608465246667
-0.012	0.6495301271831506	0.16445118083044818	0.48507894635270243
-0.02	0.5054934650739563	0.13126774942299235	0.37422571565096396
-0.04	0.4714797276383892	0.11881431875986359	0.3526654088785256
-0.05	0.7791948618039841	0.4645487389309456	0.3146461228730385
-0.08	0.5423632861749348	0.17987699754434883	0.36248628863058596
-0.1	0.60563436853356	0.20723544521991077	0.39839892331364923
-0.12	0.42321450440568187	0.06802220186590191	0.35519230253977996
-0.16	0.6878145578503165	0.23650344710552562	0.4513111107447909
-0.2	0.3815100838531359	0.06660228894500764	0.31490779490812826
-0.21	0.6389540382054621	0.17631043965987214	0.46264359854559
-0.23	0.6691046043021951	0.23763143028651412	0.43147317401568097
-0.24	0.4804309419818691	0.14217320981813564	0.33825773216373345
-0.26	0.5489219264133791	0.16041688803615362	0.3885050383772255
-0.27	0.865147684048679	0.5426892378065921	0.32245844624208697
-0.38	0.609413109788232	0.17628338499717344	0.4331297247910586
-0.4	0.42715640063085425	0.08066821273940561	0.34648818789144864
-0.42	0.5134877752324027	0.12776594080156034	0.3857218344308424
-0.43	0.6489050683633519	0.2556799639925246	0.39322510437082736
-0.44	0.5200488483929224	0.1413866700132047	0.3786621783797177
-0.45	0.5189336767340966	0.18840105271428775	0.3305326240198089
-0.46	0.5336659872536411	0.08966465856450923	0.4440013286891319
-0.48	0.3746468185199211	0.07063097783154082	0.3040158406883803
-0.5	0.3046742681089667	0.03891356800280066	0.26576070010616604
-0.51	0.44256637129894416	0.12601743973879032	0.31654893156015385
-0.54	0.4680831753481325	0.1281834510419424	0.3398997243061901
-0.55	0.43863139353022507	0.11281182599894735	0.3258195675312777
-0.56	0.46319898366657	0.07932698879239564	0.38387199487417434
-0.57	0.4195517587642946	0.05106336705611647	0.36848839170817815
-0.58	0.6678241055415719	0.2804572110700616	0.3873668944715103
-0.6	0.46591450612829644	0.11667239031987275	0.3492421158084237
-0.64	0.5794538011170542	0.15284581875880965	0.4266079823582446
-0.66	0.7116606489222181	0.21906006420390012	0.492600584718318
-0.7	0.40547938353715995	0.10616515852920483	0.2993142250079551
-0.70	0.48035672126414264	0.09962063628504647	0.38073608497909617
-0.71	0.34743626691227314	0.05824108197561195	0.2891951849366612
-0.72	0.43119617337048854	0.08994682360952932	0.3412493497609592
-0.77	0.6392457244638117	0.16829945213297648	0.4709462723308352
-0.79	0.5150442228641847	0.12282524846311338	0.39221897440107134
-0.8	0.3804525869480496	0.042172203601296254	0.33828038334675337
-0.80	0.46629445221821875	0.10337621986665213	0.3629182323515666
-0.81	0.9937392864024146	0.7670744413255863	0.22666484507682827
-0.82	0.6314430171614003	0.16859808653617914	0.46284493062522114
-0.83	0.5551654694963155	0.14463909266272623	0.4105263768335893
-0.9	0.42100754055035816	0.08056164631902751	0.34044589423133065
-0.93	0.552526782293612	0.09634954189336575	0.4561772404002462
-0.94	0.6366375986879305	0.1718693182665444	0.46476828042138607
-0.96	0.7290353991485401	0.2902987025107797	0.4387366966377604
-1	0.5465409639628053	0.17559744922203935	0.3709435147407659
-1.0	0.5141384631369816	0.1537736298813045	0.36036483325567714
-1.05	0.5630537948314349	0.18298326271661514	0.3800705321148198
-1.2	0.5606799262157977	0.19956154047162578	0.3611183857441719
-1.3	0.407798372897453	0.07687978332286571	0.3309185895745873
-1.37	0.6275213327695752	0.24047649901341583	0.3870448337561594
-1.4	0.7563812510122919	0.5170537192530688	0.23932753175922317
-1.46	0.6819125865999791	0.3531501649988076	0.32876242160117153
-1.92	0.9055221613513602	0.6598029948729631	0.2457191664783971
-10	0.44798350836541134	0.08145802294470472	0.3665254854207066
-10.0	0.5878710227572739	0.13419644608341097	0.4536745766738629
-10.1	0.5795383053006765	0.14708791296004242	0.4324503923406341
-100	0.45354457306891105	0.1285052262703782	0.32503934679853286
-12	0.544316377358093	0.23715494529334102	0.307161432064752
-120	0.9451402132001302	0.7041028041956959	0.24103740900443427
-130	0.5724718893593931	0.15566286506823424	0.41680902429115885
-14	0.859511598820531	0.6491561365581903	0.2103554622623407
-140	0.6331603477944495	0.29944143628236897	0.33371891151208055
-15	0.9131451131217876	0.7575145983577314	0.1556305147640562
-15.4	0.5983765551043694	0.1811212055121123	0.4172553495922571
-160	0.8619797615714538	0.5699462919909177	0.2920334695805361
-17.4	0.86971026143347	0.5408643089511105	0.3288459524823595
-18.2	0.7800027722327547	0.4167057278293217	0.363297044403433
-180	0.7483258911277108	0.24780202530288742	0.5005238658248233
-19.7	0.4930539674532185	0.1502256618943727	0.3428283055588458
-2	0.478169777154819	0.165154500679777	0.313015276475042
-2.30	0.796654990005937	0.33796060054212873	0.45869438946380825
-2.7	0.5440175094717152	0.23192404725159865	0.3120934622201166
-2.8	0.47573438991660255	0.08782993723086963	0.3879044526857329
-230	0.9451196398708379	0.6520614087484385	0.29305823112239937
-3	0.6691297878043867	0.35678210567728696	0.31234768212709974
-3.3	0.5131790750628432	0.15322410753822058	0.35995496752462264
-3.5	0.6148075447891591	0.1445405000131459	0.4702670447760132
-3.53	0.8532770248972184	0.48312891223095367	0.3701481126662647
-3.7	0.5369043198697415	0.12193230554954215	0.41497201432019937
-3.8	0.520565249733117	0.22588113015612132	0.2946841195769957
-36	0.5347141349842198	0.08363634683380594	0.4510777881504139
-4	0.664770765152902	0.3791457797520109	0.2856249854008911
-4.5	0.6131093553711099	0.31459075048948515	0.29851860488162474
-40	0.5820239386460714	0.22072788216468842	0.36129605648138297
-5	0.49319147484566683	0.1345440961654899	0.35864737868017693
-5.11	1.0482339857576128	0.9638792473649016	0.08435473839271124
-50	0.4941973120758072	0.13343561762576395	0.36076169445004325
-6	0.4634450309440845	0.14954689005108324	0.3138981408930013
-6.3	0.5571101210056986	0.12919464229441568	0.4279154787112829
-60	0.5147453504445743	0.1304107857220662	0.38433456472250804
-7	0.6991088315157726	0.3737142934427804	0.32539453807299223
-72	0.9616160673670632	0.7166742214938069	0.2449418458732563
-8	0.783871598208959	0.4928794787324702	0.29099211947648884
-8.8	0.7308509116785349	0.2574557914892698	0.4733951201892651
-80	0.5184398454554751	0.10833881587535321	0.41010102958012185
-9	0.6692778584596708	0.34615429058716285	0.32312356787250796
-9.3	0.511124501301518	0.11634999270252677	0.3947745085989912
-90	0.7178505572410387	0.2410268481070953	0.47682370913394345
-activated	0.497255008950264	0.16270026489305334	0.33455474405721064
-alpha	0.7288151983582238	0.3362383041084289	0.3925768942497949
-b	0.9231025206615258	0.47757182610706395	0.4455306945544618
-based	0.7025676888113233	0.2243016916289916	0.47826599718233165
-beta	0.6345771626013584	0.24185078927233394	0.3927263733290245
-binding	0.6755625348178889	0.3359665030646779	0.33959603175321096
-cell	1.1141506715530638	1.1272483035603846	-0.013097632007320836
-channels	0.7223753132560964	0.24119482282798899	0.4811804904281074
-dependent	0.7025115332559362	0.3058341889144961	0.3966773443414401
-derived	0.7013951740161468	0.42962733761399763	0.2717678364021492
-e	0.8030453242504665	0.4860887359982189	0.3169565882522476
-enantiomer	0.8295371970493401	0.48258055492604435	0.3469566421232958
-free	0.8031997720911205	0.3497870474472877	0.45341272464383275
-ii	0.7501088521222171	0.41721168204374026	0.33289717007847686
-iii	0.6686407377741512	0.3356318180578409	0.3330089197163103
-independent	0.5793402014716147	0.09193839619271693	0.48740180527889776
-induced	0.7468921181179959	0.4207797326025592	0.32611238551543675
-negative	0.8263595777346759	0.5080973992752191	0.3182621784594568
-release	0.4799579795410087	0.13262083775040123	0.3473371417906075
-resistant	0.7183511643450516	0.2683888975644464	0.44996226678060525
-sd	0.6983106040001349	0.3535484684067922	0.3447621355933427
-sensing	0.9362912877305151	0.7859501537541556	0.1503411339763595
-sensitive	0.4862721165313224	0.11154734841327207	0.37472476811805033
-sensitivity	0.6658158388717442	0.17434998402345425	0.49146585484829
-signaling	0.7530566968887473	0.39151359935729646	0.36154309753145086
-triggered	0.9164729534572471	0.4776855940701966	0.4387873593870505
-v	0.7817051813572672	0.26783286521898164	0.5138723161382855
-value	0.6975024222504498	0.2879507634285178	0.409551658821932
-values	0.7642719120625083	0.578805131864033	0.1854667801984753
-w	0.9755501299018713	0.78028360160095	0.19526652830092128
-x	0.5538773605225901	0.13088526153918945	0.4229920989834006
.	0.446751938875366	0.10800537178706993	0.3387465670882961
..	1.1572584626264153	1.1668068983613216	-0.009548435734906269
