token	global_dist	local_dist	shift
 	0.4204118463908937	0.07740584487838997	0.3430060015125037
  	0.4880503014207288	0.08797010813232675	0.40008019328840205
   	0.4960786266502414	0.13103377880823786	0.36504484784200353
    	0.9272171268783053	0.538114437647756	0.38910268923054925
     	0.1464917981927687	0.005302008791132962	0.14118978940163573
         	0.8066877067974356	0.2948773212900134	0.5118103855074222
           	0.36745034314159186	0.03138635542757062	0.33606398771402124
            	0.2794080678286789	0.022900350584046714	0.25650771724463217
             	0.10016711069462969	0.0010681769455975765	0.09909893374903211
                 	0.22122329277729513	0.012938586718096334	0.2082847060591988
                  	0.4212329255131684	0.03955231990786634	0.38168060560530204
!	0.169047249566457	0.0030896685329361295	0.16595758103352087
""""	0.5471566625507894	0.1512690069280882	0.39588765562270123
#	0.17721784907024596	0.006357606099147373	0.17086024297109859
$	0.15734766700211278	0.012252276290679265	0.14509539071143351
%	0.14876998977494127	0.002123939305124334	0.14664605046981694
&	0.12595079676065435	0.004211873507086739	0.12173892325356761
'	0.5835649550559193	0.1456793312796797	0.43788562377623963
's	0.35274203981287344	0.022373437153944575	0.33036860265892887
(	0.1750104106529795	0.0038778814972444398	0.17113252915573507
(=	0.20830045443437717	0.016198846959743052	0.19210160747463412
)	0.17502932065482368	0.0034913157288799512	0.17153800492594373
):	0.10424933513917967	0.00186779782308244	0.10238153731609723
*	0.0808340930281628	0.0013797168765214973	0.0794543761516413
+	0.07871364660988345	0.0025895172996404092	0.07612412931024304
+1	0.7357450220870938	0.279222222771103	0.4565227993159908
+2	0.7916749252077266	0.4826843745291496	0.30899055067857706
+20	0.5394863514815623	0.07858273486247103	0.4609036166190913
+3	0.8386113745505686	0.5901926766366115	0.2484186979139571
+40	0.19555486548673273	0.005261740068651877	0.19029312541808086
+5	0.7791195633779358	0.3247476291597011	0.45437193421823463
,	0.28217529198867053	0.016792040724174506	0.265383251264496
-	0.3020544329716349	0.023029482200305318	0.2790249507713296
--	0.1390962751619753	0.004432627124197341	0.13466364803777797
-/-	0.12338254135966309	0.006380944636727004	0.11700159672293609
-0.01	0.6848943357460311	0.10226729865259354	0.5826270370934375
-0.02	0.4234207222344396	0.049444805652354984	0.3739759165820846
-0.04	0.23689521920136258	0.009974401003070232	0.22692081819829235
-0.05	0.8041589670731054	0.5651828527961197	0.23897611427698573
-0.1	0.8907560548230875	0.5271214581120305	0.363634596711057
-0.12	0.6787831731466487	0.22748324114361662	0.4512999320030321
-0.2	0.21600875249022722	0.00405689776337792	0.2119518547268493
-0.23	0.30282381913143175	0.0060525906121045026	0.29677122851932725
-0.26	0.6287393898347426	0.2056421433265755	0.42309724650816716
-0.27	0.716374362154568	0.3222035332106238	0.3941708289439442
-0.38	0.6296717978276272	0.17221927910679002	0.45745251872083714
-0.4	0.3208320349178605	0.0408881791296396	0.2799438557882209
-0.42	0.3802616730664503	0.0317510333441926	0.3485106397222577
-0.43	0.5015347915015125	0.05719417155623929	0.4443406199452732
-0.45	0.8844834398591771	0.7453016742606842	0.13918176559849293
-0.46	0.5416238039633544	0.06778169712185389	0.4738421068415005
-0.48	0.39637224409130356	0.034275484698647496	0.36209675939265606
-0.5	0.3691190855120884	0.030589223809501243	0.33852986170258714
-0.51	0.12185532083384365	0.0008490583735191182	0.12100626246032453
-0.57	0.31578379430221015	0.015077690355126183	0.30070610394708397
-0.58	0.5573693707772707	0.10125285159151132	0.45611651918575935
-0.6	0.3069526583570381	0.02773597082201873	0.2792166875350194
-0.64	0.6100570929871022	0.08286631267583755	0.5271907803112647
-0.7	0.2149192346050388	0.005799738491097384	0.20911949611394143
-0.70	0.3823200976155988	0.049324087161390695	0.3329960104542081
-0.77	0.6363293115441335	0.17841273807628422	0.4579165734678493
-0.8	0.4599914501301624	0.026916313833759586	0.4330751362964028
-0.80	0.4608460504034986	0.054174708103637004	0.40667134229986157
-0.82	0.4947305428475077	0.06990561353041125	0.4248249293170965
-0.9	0.3123196879005531	0.0198434975213877	0.2924761903791654
-1	0.2210038332260944	0.009390903474382095	0.2116129297517123
-1.0	0.1514219568696098	0.006602823907731925	0.14481913296187787
-1.2	0.7423944267168849	0.30384592451085546	0.4385485022060295
-1.3	0.30936937790908825	0.05156070250927458	0.25780867539981367
-1.4	0.6660286322696083	0.2534453784164442	0.4125832538531641
-10	0.3608422605884446	0.06618200831522691	0.2946602522732177
-10.0	0.4463608156222587	0.039729830419682255	0.40663098520257646
-100	0.47434844164611645	0.04216719102162658	0.43218125062448987
-12	0.48885483449152123	0.10284176701585979	0.38601306747566144
-14	0.8908668767372481	0.6104456362957897	0.28042124044145833
-140	0.32738393569642443	0.03721002964487452	0.2901739060515499
-160	0.676978701596904	0.2618828991613482	0.41509580243555577
-17.4	0.57193709143542	0.11212752560997363	0.4598095658254464
-19.7	0.5312467525297092	0.11611593179040025	0.41513082073930896
-2	0.15531476337359595	0.010284372850963175	0.14503039052263278
-2.7	0.22817364351845948	0.010050406540889623	0.21812323697756986
-2.8	0.6277186474709765	0.21903147808022116	0.40868716939075533
-3	0.1496127162964922	0.0051111775945195115	0.1445015387019727
-3.5	0.5179668238010138	0.07932113419018205	0.4386456896108317
-3.7	0.33528791760135845	0.01735178721615116	0.3179361303852073
-3.8	0.5309789099564071	0.13153489155055043	0.39944401840585664
-36	0.3209446650587715	0.01928875842733968	0.3016559066314318
-4	0.3570388066635807	0.047709554788344266	0.3093292518752364
-40	0.29205276422903315	0.013888257689760986	0.27816450653927216
-5	0.20813719360845473	0.006639925977093175	0.20149726763136155
-6	0.30181004567795366	0.03966930701537086	0.2621407386625828
-6.3	0.31444035790045777	0.012580312751800493	0.3018600451486573
-60	0.28713197999430495	0.014475285991892961	0.272656694002412
-7	0.2156435002065693	0.006571288991508717	0.2090722112150606
-8	0.3062670919427015	0.014821472630535681	0.29144561931216584
-80	0.1343482436952852	0.003542580507908011	0.13080566318737719
-9	0.26997407658853523	0.018802046914244586	0.25117202967429064
-90	0.6165016717234828	0.14281764511032968	0.4736840266131531
-activated	0.11635262781002087	0.002349457734478033	0.11400317007554284
-b	0.957941457130757	0.4974573977224961	0.46048405940826087
-beta	0.19985583401733953	0.006399151848277884	0.19345668216906164
-binding	0.33213352582611033	0.02218460046739068	0.30994892535871965
-dependent	0.2587612959726111	0.02475086051847053	0.23401043545414058
-free	1.0702871580144855	0.923878493232198	0.14640866478228753
-ii	0.4184087542941862	0.0694206032256871	0.3489881510684991
-independent	0.1929927161006244	0.004407197030858789	0.18858551906976562
-induced	0.12866234800511855	0.0023201675012571865	0.12634218050386137
-negative	0.6055620231041912	0.17887681644419806	0.4266852066599931
-sensing	0.928982484617562	0.9603146241897218	-0.031332139572159745
-sensitive	0.1490219832086942	0.0037324899857138494	0.14528949322298035
.	0.28819543542553105	0.022120501378762536	0.2660749340467685
..	0.6600001638361148	0.23488153168571946	0.42511863215039536
...	0.15568489428972587	0.0028196943653648887	0.15286519992436098
.0001	0.4213450337962996	0.09896416585171963	0.32238086794458
.001	0.6761298818781192	0.28422624216370074	0.39190363971441844
.05	0.32571745102036986	0.02209503865078921	0.30362241236958065
/	0.21012399898024348	0.004767966169609172	0.2053560328106343
/+	0.4686456481901896	0.04481844809705571	0.4238272000931339
/-	0.09882972166578274	0.0027129740026173854	0.09611674766316536
0	0.052207894079739026	0.00045257501947426615	0.05175531906026476
0.0	0.42855393461562297	0.07848736586289629	0.3500665687527267
0.00	0.374009208428025	0.02818446188230106	0.3458247465457239
0.0000	0.45685877417378506	0.04936818859424186	0.4074905855795432
0.0001	0.14664205694516685	0.0056150153657958946	0.14102704157937096
0.0002	0.607080080360447	0.12070813112084633	0.4863719492396007
0.0003	0.3299465690085893	0.013688360454984339	0.316258208553605
0.0004	0.48353450319116686	0.12412415736944815	0.3594103458217187
0.0005	0.3518400959593744	0.03334229543306655	0.31849780052630783
0.0006	0.4563734022105185	0.0642070598430653	0.3921663423674532
0.0008	0.6574849906878699	0.16385785901952188	0.49362713166834804
0.001	0.15417327995642638	0.007488103178846739	0.14668517677757964
0.0012	0.9085083125736624	0.471712155477798	0.4367961570958644
0.0019	1.3969909531878506	1.8016264378471645	-0.40463548465931387
0.002	0.21240100039017595	0.021936179712267023	0.19046482067790893
0.003	0.2284309072897257	0.018073285234610825	0.21035762205511488
0.0033	0.3630972932150477	0.012777237339076986	0.3503200558759707
0.004	0.3296618252120468	0.039438107821331614	0.2902237173907152
0.005	0.3186005628478885	0.01894109480365669	0.2996594680442318
0.006	0.24981415237612226	0.014012671878933625	0.23580148049718863
0.0062	1.0536321261470665	1.0443535678351867	0.009278558311879737
0.007	0.28812655503875373	0.007648472405834772	0.28047808263291896
0.008	0.17927336545238715	0.005546351162927676	0.17372701428945947
0.009	0.31415960357368045	0.019116414178723895	0.29504318939495655
0.01	0.15672126359794736	0.007203005848167909	0.14951825774977945
0.010	0.2890166632782245	0.00898752161620786	0.28002914166201665
0.011	0.2380376797981283	0.01431466769802403	0.22372301210010426
0.012	0.3573146720330391	0.04132582322805567	0.31598884880498346
0.013	0.6349623910040549	0.14636880336119673	0.4885935876428582
0.015	0.41686680862772185	0.04350145722836818	0.3733653513993537
0.016	0.4954564783983775	0.0745294682127291	0.4209270101856484
0.017	0.3860247551725634	0.04225193105950453	0.3437728241130589
0.018	0.3901852346778756	0.029893485224870564	0.360291749453005
0.019	0.8300966821403033	0.40086204445657436	0.42923463768372894
0.02	0.0631568429888224	0.0017600239541888385	0.061396819034633565
0.021	0.7149596627378485	0.16693703286155115	0.5480226298762974
