token	global_dist	local_dist	shift
 	0.5765250109988578	0.08038180338001866	0.4961432076188391
  	0.6873327956089789	0.26849250915734313	0.41884028645163573
   	0.6311177365983536	0.18384696487527774	0.44727077172307583
    	0.610089228672085	0.16059739269475448	0.44949183597733056
     	0.42617667030998363	0.05227290423694475	0.3739037660730389
         	0.43543224514349654	0.05965431245879649	0.37577793268470006
          	0.27774329452968094	0.02333176175829299	0.25441153277138795
           	0.3738926573386435	0.04238110288319219	0.33151155445545133
            	0.2136750881361933	0.012412495413398172	0.20126259272279512
             	0.6286820032901397	0.22535579332938993	0.40332620996074975
                 	0.3932079336344554	0.031508563314509686	0.3616993703199457
                  	0.7345263146347352	0.17133525547146256	0.5631910591632726
                    	0.6621073129067407	0.1990357689194593	0.46307154398728145
!	0.31538072763400427	0.02282149934981481	0.29255922828418945
""""	0.6327955893273459	0.22862969197871286	0.40416589734863306
#	0.3876445238207603	0.08046114096413748	0.30718338285662283
$	0.36899053917919367	0.060939669272111474	0.3080508699070822
%	0.2510395767628797	0.004791628777888968	0.24624794798499072
&	0.2993679284229803	0.03196074976318786	0.26740717865979247
'	0.7210602074538821	0.2743003730361179	0.44675983441776423
''	1.0653055706124686	0.937613718965971	0.12769185164649755
's	0.4872315757099084	0.0511620231485167	0.4360695525613917
(	0.26114840072465884	0.008565711197458525	0.2525826895272003
(=	0.12407171818837781	0.001463762721024553	0.12260795546735326
)	0.2667956656524527	0.007556977072962878	0.25923868857948984
):	0.32761586312677193	0.027617145419488676	0.29999871770728326
*	0.3294091841518584	0.021406972773201027	0.30800221137865735
+	0.13250363899433915	0.007607117350522663	0.12489652164381648
+1	0.744683909212652	0.3471468821251268	0.39753702708752525
+100	0.5472119310760288	0.10099279699337549	0.44621913408265335
+2	0.8513672630592595	0.5245958461346634	0.3267714169245961
+200	0.9408582513453441	0.6980626734451734	0.2427955779001707
+3	0.9490078020169929	0.7329028832029125	0.21610491881408034
+3.5	0.7746373151237519	0.29506826313980117	0.4795690519839507
+40	0.23100659608144924	0.014031795479836129	0.21697480060161312
+5	0.4795370545441312	0.047063992303836955	0.43247306224029425
+60	0.31383835762290135	0.03999514418597461	0.27384321343692675
+7.3	0.8429834481847845	0.28906175878986384	0.5539216893949207
,	0.38168381973639287	0.03794364422513086	0.343740175511262
-	0.4125887027717734	0.02195539976259786	0.39063330300917554
--	0.1859910340886194	0.008960457961446955	0.17703057612717243
-/	0.40612901535915136	0.05246726710503136	0.35366174825412
-/-	0.18995603532967154	0.012655837405912918	0.17730019792375862
-0.04	0.2250156913294934	0.011273784118040808	0.2137419072114526
-0.05	0.6463677234015603	0.2098175286274362	0.43655019477412416
-0.08	0.4363849761888109	0.04171475516251655	0.39467022102629434
-0.1	0.7681636924826856	0.31663703794991305	0.4515266545327725
-0.12	0.4741138131553231	0.05903280011133949	0.4150810130439836
-0.2	0.6832656833463611	0.1715622841203276	0.5117033992260335
-0.21	0.9748662027420363	0.5661065606178883	0.40875964212414795
