token	global_dist	local_dist	shift
 	0.8225782687172143	0.3487602945076136	0.4738179742096007
  	0.987941671316341	0.7107400942128734	0.2772015771034676
   	0.898707969243157	0.5502135315742845	0.34849443766887245
    	1.0146891583481707	0.8068000276909038	0.207889130657267
     	0.8117081368798107	0.5087025564215009	0.30300558045830983
         	0.8536146901457056	0.5413523830753598	0.31226230707034575
          	0.4885547776690897	0.10839011359272577	0.38016466407636396
           	0.4730383168004175	0.12268258588673753	0.35035573091368
            	0.5129973072207654	0.1704521305461585	0.34254517667460693
             	0.49453045894534553	0.10995929338011556	0.38457116556522997
                 	0.5447412116513495	0.14811819984069174	0.39662301181065773
                  	0.6610581371081574	0.26315498252328506	0.39790315458487235
                    	0.8420940097441308	0.5698710378493113	0.2722229718948196
!	0.6325871082662804	0.23323595790780394	0.39935115035847646
""""	0.6602617477682975	0.19617865427669512	0.46408309349160237
#	0.7110253989234421	0.26879183372674387	0.4422335651966982
$	0.6390319434881879	0.25761143226289396	0.38142051122529397
%	0.3523617269445255	0.012233994194913556	0.34012773274961194
&	0.7459883321958468	0.30964798771796664	0.43634034447788017
'	0.7425601150987382	0.39127488389634	0.3512852312023982
''	0.6278005167003109	0.15551378109603664	0.47228673560427425
's	0.7311887981327859	0.21073793470755464	0.5204508634252313
(	0.4065378199142148	0.029397611700884063	0.3771402082133307
(=	0.3430448296962725	0.042717770862095605	0.3003270588341769
)	0.37288008002970163	0.021575162562346484	0.35130491746735515
):	0.7765974396993939	0.3449383074018486	0.43165913229754527
*	0.7680049373640797	0.32211623768147635	0.44588869968260336
+	0.2868420360732248	0.027111421521877066	0.2597306145513477
+1	0.7897726647191899	0.5357138000134831	0.2540588647057068
+17	0.7462466613218581	0.2531758604864851	0.493070800835373
+19	0.7357585033553363	0.3126170531960525	0.42314145015928384
+2	1.0030533550444467	0.8183480230306692	0.18470533201377748
+20	0.8998372488801728	0.6188108748472846	0.2810263740328882
+3	0.5767869572856078	0.18995866961072427	0.38682828767488353
+3.5	0.7649086951781661	0.4069419549430311	0.357966740235135
+40	0.8043122694777102	0.36048934410404454	0.44382292537366563
+5	0.5653018490411933	0.07977825285965834	0.48552359618153496
+57	0.4064014587619713	0.0827474019708142	0.3236540567911571
+60	0.5308114036855414	0.14729157211308475	0.3835198315724566
+80	0.788529451561492	0.345424360819519	0.443105090741973
,	0.5041466283485068	0.11295879820596821	0.39118783014253855
-	0.501311572938959	0.025197746892360318	0.4761138260465987
--	0.7654210089933888	0.24259487860398887	0.5228261303894
-/-	0.6514230246864299	0.3255255991881093	0.32589742549832057
-0.01	0.4805625341800027	0.0733643642758719	0.4071981699041308
-0.012	0.7301649844988642	0.1608842708529472	0.569280713645917
-0.02	0.359507125080751	0.05136189060867946	0.30814523447207154
-0.04	0.4244164577777988	0.07036235498886445	0.35405410278893434
-0.05	0.6879947165947288	0.3162241914599062	0.37177052513482256
-0.08	0.40940443388117187	0.08481398599319911	0.32459044788797276
-0.1	0.6447177454509604	0.25494568559285513	0.38977205985810526
-0.12	0.37267179675561835	0.0314565645053011	0.34121523225031725
-0.16	0.6514373509744957	0.20698395677388803	0.4444533942006077
-0.2	0.33270910809189436	0.047020610924268236	0.2856884971676261
-0.21	0.5923933426672588	0.1196181106989922	0.47277523196826665
-0.23	0.6349920431229714	0.17030933386556613	0.4646827092574053
-0.24	0.47028921780596433	0.13297740833298677	0.33731180947297756
-0.26	0.6689913614324742	0.2435564175816779	0.4254349438507963
-0.27	0.5029016864068956	0.12638055430465112	0.37652113210224447
-0.38	0.44534207244907753	0.06990950910203741	0.3754325633470401
-0.4	0.35550755950199	0.0608823719094187	0.2946251875925713
-0.42	0.49353617434680574	0.08297201524572795	0.4105641591010778
