average_global_distance	average_local_distance	var_global_distance	var_local_distance	tok	year1	year2
0.3365640068054199	0.01326774597167964	0.00029828197296168356	9.548153395877537e-06	united	2001	2006
0.5502215337753296	0.22279617547988892	0.00176291940336604	0.002552622094558808	combining	2001	2006
0.43000006943941116	0.04653566658496853	0.0022175744296574805	0.00023264722887050883	purinergic	2001	2006
0.6987114425748586	0.3830616664886475	0.015460251421773048	0.03423751821795756	hco3-	2001	2006
0.7484408190846443	0.2697108781337738	0.003388626023496824	0.006947359666970045	lecturer	2001	2006
0.8680366347497329	0.8195877622230909	0.0026672080799454547	0.019943810237541795	blastocysts	2001	2006
0.6459828758239746	0.17071389913558957	0.004874135500942942	0.0044363640439802005	2.28	2001	2006
0.8913357171279495	0.47568360045552255	0.006065774080490574	0.019286471328791632	scrape	2001	2006
0.8414410448074341	0.709341162636556	0.0040343439465502055	0.03546770837031113	interspecies	2001	2006
0.7771355257928372	0.45960686191916467	0.006233185694534893	0.035642960568541666	lifecycle	2001	2006
0.755976339802146	0.3702907021343708	0.006705302633388683	0.022620513233308274	11q23	2001	2006
0.7796715906262398	0.37957558751106263	0.0035516378022918344	0.011824417288893534	pgs	2001	2006
0.6333212639391422	0.1839937686920166	0.0017269780818052296	0.0010341927761324853	decomposition	2001	2006
0.5988075107336044	0.14173652648925777	0.010077217918169188	0.014891318574322743	60.0	2001	2006
0.8057744017988443	0.2951380145549774	0.003103149079260858	0.00494890391987991	dr	2001	2006
0.5178947269916534	0.09518043756484981	0.0030837956857695677	0.001724644869306653	20-fold	2001	2006
0.3947757789492607	0.028928360342979388	0.006470226771430443	0.00020368020733800855	msh3	2001	2006
0.5494459810853004	0.06019729733467098	0.0027468330065121864	0.0006411185669299485	ix	2001	2006
0.6867959586530924	0.295482422709465	0.007386039501626463	0.013212957700706024	urge	2001	2006
0.27261682152748107	0.021513967514038036	0.0002404189179627635	2.455001381715361e-05	mild	2001	2006
0.6375153104960919	0.2271585828065872	0.0017054057836009787	0.002438751518372151	advent	2001	2006
1.1116253699944354	1.1722481326013803	0.008197509804105574	0.0825079544690436	infarctions	2001	2006
0.7826275941357017	0.3390724316239357	0.00890215115559186	0.01478256597700059	overshoot	2001	2006
0.487441910803318	0.08410446882247921	0.0036841501238386236	0.0012577827749068661	tetrasaccharide	2001	2006
0.7057958608865738	0.15596645176410676	0.004030027894467436	0.002692586978636441	anions	2001	2006
0.4251305913925171	0.059841919541358896	0.001009608440200589	0.0002060786262135178	twelve	2001	2006
0.46523794025182724	0.06055520057678218	0.006947056868433848	0.0017384201166438296	1.50	2001	2006
0.7032764573395253	0.22834111154079437	0.00483256966436019	0.015312750257708556	cytochalasin	2001	2006
0.4547300881147385	0.04555419385433192	0.0027679435972583445	0.0004874641739273056	anionic	2001	2006
0.6837613940984011	0.20409421741962433	0.011669113625486158	0.010607508798504235	1248	2001	2006
1.066527372256387	1.0486276889126749	0.008862286359866174	0.05553917655336374	conveniently	2001	2006
0.9083851684036199	0.49102405153214934	0.008489128604001646	0.03979139747696242	678	2001	2006
0.7254884447157383	0.3238392850756645	0.0074105736671859325	0.01640692678716622	cleavable	2001	2006
0.313482928276062	0.02906523883342738	0.00040319505895062934	2.8249344697733708e-05	500	2001	2006
0.45059073746204376	0.06791482627391812	0.0005295208913473924	0.00014187597615882166	length	2001	2006
0.15696958720684048	0.008298367261886536	2.7811232620113603e-05	1.38119558403815e-06	show	2001	2006
