average_global_distance	average_local_distance	var_global_distance	var_local_distance	tok	year1	year2
0.7081756195425988	0.29226717114448547	0.002690408019893759	0.0038050312738024013	mechanically	2002	2007
0.6407260128855705	0.23259870946407318	0.0017784688104031377	0.003113404986924401	practiced	2002	2007
0.606140102148056	0.13172739088535304	0.004133548434078959	0.0023153642151047572	streptomyces	2002	2007
0.43480305790901186	0.14397098958492274	0.0008789873814060648	0.0006793310266146261	originated	2002	2007
0.7930881936475634	0.42414126187562945	0.0046244153159320425	0.017159559552284747	slaughter	2002	2007
0.35319303095340726	0.030941539406776384	0.0005026288573499368	2.5500779816446717e-05	lacking	2002	2007
0.41086088597774506	0.11520875155925747	0.0008542947735641387	0.0003839223243589557	anatomy	2002	2007
0.4531780859827995	0.09124346077442165	0.000587272410912065	9.27912075804738e-05	segregation	2002	2007
0.28838741540908813	0.030333992242813065	0.00012006965316913352	6.734753223356908e-06	2001	2002	2007
0.6606010851264	0.35527364373207093	0.0020784185657019573	0.004628090595644012	utilized	2002	2007
0.17763305842876434	0.004614082574844312	9.488221052185229e-05	3.4198025186213216e-07	dcs	2002	2007
0.8129566921293736	0.3514981573820114	0.002519272860072451	0.006417542470656592	subclass	2002	2007
0.5275686559081078	0.059298974275588945	0.0019426891206450333	0.00039656835881995533	15.0	2002	2007
0.6813784699141979	0.20218151092529296	0.00201320873115786	0.002082876890776595	regime	2002	2007
0.8476014463836328	0.5771948799490929	0.005375191433098376	0.024056179161608945	wherein	2002	2007
0.2481061977148056	0.012711602449417074	0.00019723391994275064	4.559222144031596e-06	conductance	2002	2007
0.5535579735040664	0.08763332307338711	0.0013587507765282115	0.0008184919487805829	cleavages	2002	2007
1.0355994382547216	1.1771432683349121	0.0076685886884498376	0.04383204922502545	reportedly	2002	2007
0.5068949893116951	0.09756138086318966	0.0027258620287112373	0.0013224287286223218	enters	2002	2007
0.5274192759394646	0.1084337896108627	0.001566940267333051	0.0006986073620303227	concert	2002	2007
0.6364712093770504	0.23375888764858246	0.00415678280826891	0.0051287262323831155	antagonizes	2002	2007
0.6526314722001553	0.16936181485652924	0.005326369278470039	0.006469685650969651	attenuating	2002	2007
0.772674202658236	0.30834554582834245	0.006115006481144736	0.02533816960699549	whatever	2002	2007
0.8607727295346558	0.5508448654413223	0.0026637867689849664	0.016801437233082254	uniquely	2002	2007
0.5522510048747062	0.1389338284730911	0.002344824028606697	0.0018126802285579225	immunologic	2002	2007
0.27235334396362304	0.03975826323032375	0.0005844619724296708	9.946425718904488e-05	opposed	2002	2007
0.3867535960674286	0.05143214881420131	0.0009371328077687321	0.00017480433049583553	passage	2002	2007
0.5702064192295074	0.1189810067415237	0.0010909592290939592	0.00043354910158352103	coreceptor	2002	2007
0.3332527029514313	0.05809250116348262	0.00037115374451837923	0.00022092347374945979	allocated	2002	2007
0.653546076565981	0.21867083072662352	0.002323768807292041	0.0037956052102143993	abi	2002	2007
0.23267270922660827	0.017708974480628924	0.00013193636951474024	5.928070512716121e-06	animals	2002	2007
0.5524037033319473	0.21574469566345214	0.0015769586715176681	0.001110626261632996	mycobacteria	2002	2007
0.4950421431660652	0.36455772548913956	0.0006023161194325027	0.0025488836616677285	linked	2002	2007
0.5334969773888588	0.10489440321922298	0.0046594881213313935	0.002617727018841324	1.79	2002	2007
0.511340634226799	0.0727642542123794	0.0015233667339195817	0.000269569360270189	creb	2002	2007
0.33594711422920226	0.03411447763442989	0.001063753203584774	0.00011419527546038356	breathing	2002	2007
0.7150680309534073	0.36899638414382935	0.00247432954154728	0.0027579046924288463	angioplasty	2002	2007
0.5871279865503312	0.16882827818393709	0.0014072221924917106	0.0010033037634748251	auc	2002	2007
0.985269118892029	0.6505000507459044	0.0033429374153781015	0.02013996606094163	lengthened	2002	2007
0.40804835259914396	0.07128424465656277	0.0012010213877383347	0.00030428751464377896	killing	2002	2007
0.3798219323158264	0.023532983660697893	0.0006094172849122259	1.4881805961364273e-05	0.03	2002	2007
0.39429604351520536	0.021866443157196002	0.0007531792809144303	1.6732236026010075e-05	intermediates	2002	2007
0.3607457995414734	0.052659408450126594	0.00019493281205640767	4.3962333252796917e-05	treating	2002	2007
0.6208363863825798	0.1470763117074966	0.0034347307914049043	0.0032284356777876437	discussing	2002	2007
0.5041217973828316	0.09326125204563138	0.004017881059622776	0.001634224084346205	extraperitoneal	2002	2007
0.47211864352226257	0.11841336131095882	0.0001572823100692076	0.00021657272399220218	affects	2002	2007
0.8408605209225789	0.34709120318293574	0.0111054584038093	0.041856040212576585	370	2002	2007
0.2835606414079666	0.009971497058868357	7.649342417505912e-05	1.4178081099146407e-06	binding	2002	2007
0.41911336183547976	0.04866248011589045	0.0011224675702798947	0.0001324617096457687	hif-1	2002	2007
0.4984892815351486	0.04977653920650478	0.001939351434967867	0.0003444724060357186	0.19	2002	2007
0.48898037552833556	0.14040175139904018	0.0018289427136762126	0.0011640272948654127	ubiquitously	2002	2007
0.5689707124233245	0.19053518235683442	0.0009817267338177458	0.0008970638705136551	scenario	2002	2007
0.4078928482532501	0.11569266319274898	0.0003416959978914621	0.00026727835860107535	driven	2002	2007
0.576626544892788	0.09789712250232693	0.0010922478614595423	0.0003721966607228963	calibrated	2002	2007
0.5410180667042732	0.14445466876029964	0.0005429063300364991	0.0005889036952307252	reality	2002	2007
0.37607599079608917	0.025141210556030226	0.0015570029908775968	5.552583957115187e-05	phospholipid	2002	2007
0.4045846486091614	0.02541881263256069	0.0009161569114980439	4.608028868546621e-05	mitomycin_c	2002	2007
0.2536882454156876	0.01861312687396999	0.00020906527961361807	4.343512674820364e-06	tumour	2002	2007
0.6943957427144051	0.31135282188653945	0.0043620521405478	0.0128461830037055	devise	2002	2007
0.3562049984931946	0.04951774001121517	0.0006031091079404404	5.1347380984081856e-05	recovered	2002	2007
0.4697791641950607	0.09036269605159757	0.0004512100531059636	0.00010048678205901173	equations	2002	2007
0.5373895061016083	0.10927196204662319	0.0014441813498854033	0.0009990758226468938	ip-10	2002	2007
0.3802439296245575	0.04964659512042996	0.00048197290391104443	6.449578281315208e-05	intestinal	2002	2007
0.9641036541131325	0.7161276085232384	0.004261384660450095	0.019284190908906543	purely	2002	2007
0.47576425939798356	0.11808885931968688	0.0009342581270096155	0.0005202812333068964	virions	2002	2007
0.3281503510475159	0.04945431232452387	0.0005467108982295258	9.674097023469703e-05	toll	2002	2007
0.4706329396367073	0.06541278958320614	0.0026947496908916956	0.0004070011051629409	ovoid	2002	2007
0.7519483071565628	0.34140578627586365	0.0023376177317702	0.008353432714804437	~	2002	2007
0.43885520577430726	0.12135441720485683	0.001115402339044222	0.0005477082963394408	transmitted	2002	2007
0.3544377189874649	0.01708836317062373	0.0011311662311117526	1.5259746557327986e-05	apparatus	2002	2007
0.5538329213857651	0.15890955328941345	0.003516750098782079	0.003856243721791195	32.5	2002	2007
0.41374879717826846	0.059713221788406316	0.0005469794138996649	9.021518272872552e-05	assessments	2002	2007
0.294890216588974	0.029273129105567886	0.0003169580285545963	1.429558022976317e-05	localized	2002	2007
0.9063822704614722	0.5999097890593111	0.0069258789969222955	0.0401817767792494	46.5	2002	2007
0.49162439674139025	0.0531066137552261	0.002030882059589077	0.00022135438714902415	ap2	2002	2007
0.4528976535797119	0.03803094148635859	0.00017732298525793906	2.003207182212064e-05	new	2002	2007
0.7585926593840122	0.24652029871940612	0.0015672793337199926	0.0022178762537609846	/2	2002	2007
0.4504685041308403	0.06596746981143946	0.001660347658866185	0.0002752024422806796	9.5	2002	2007
0.5369513827562332	0.15828139543533326	0.0032969479989619767	0.002746735306252768	underlies	2002	2007
0.7069329883158207	0.26520185351371767	0.0017840826748366729	0.003688016489621516	wind	2002	2007
0.33424532651901245	0.07901787638664243	7.518892913032853e-05	7.246513804673636e-05	whether	2002	2007
0.36200195133686064	0.05031567871570583	0.0004056604116099474	5.933273333052784e-05	perform	2002	2007
0.5463401168584824	0.10044402599334713	0.004400866583803104	0.0015619856572802809	0.17	2002	2007
0.4493123525381088	0.05191800296306606	0.001454250573112052	0.00017919102276660055	cooking	2002	2007
0.5918953022360802	0.1216379427909851	0.0012742604657243473	0.0013285830668805629	dot	2002	2007
0.7721767147630453	0.4169630706310272	0.0024068892243622303	0.007042566844031112	30.3	2002	2007
0.7674541302770376	0.3539566060900688	0.0041638041071954965	0.010646322071107384	meningococci	2002	2007
0.3505984729528427	0.052578455209732006	0.0007733769545132458	5.188997678256868e-05	season	2002	2007
0.7265026265382767	0.3227109706401825	0.001467467170674354	0.0031789724839885185	echocardiographic	2002	2007
0.6678266637027264	0.17358786404132842	0.0026936007719469725	0.001744154213316314	valves	2002	2007
0.5645637167990207	0.09007552266120906	0.010538893039266268	0.00801761718846013	1.88	2002	2007
0.44724479973316195	0.06639013707637781	0.0012243275031354555	0.00029417669492737687	economy	2002	2007
0.4094875007867813	0.10413251340389248	0.0003610653046800659	0.00012134499591198662	display	2002	2007
0.5315564823150635	0.2081960779428482	0.0007348974210802471	0.0010995797117034735	retroviruses	2002	2007
0.44632212340831756	0.032363790869712784	0.001180659207000709	7.62184425076167e-05	magnesium	2002	2007
0.7246621476113796	0.18730980157852173	0.003197354717116478	0.004450783169979147	cd154	2002	2007
0.5301379385590553	0.14949560701847076	0.0025994929651987973	0.00199847130087101	.001	2002	2007
0.355077143907547	0.020802987813949535	0.0007934196907689158	1.53687700995832e-05	il-1	2002	2007
0.7068801656365394	0.3962840586900711	0.0015940526491645256	0.0042125672768860145	mo	2002	2007
0.3385210072994232	0.024226143956184342	4.2155825545138745e-05	7.768866801241006e-06	it	2002	2007
0.2847503024339676	0.020981938242912248	0.00044819146380497844	1.5209036227794208e-05	-1	2002	2007
0.4758051136136055	0.09717255592346188	0.0011129122298759611	0.000939814516522114	gist	2002	2007
0.649128001332283	0.26921687364578245	0.002031221769447043	0.0018129856419755812	immunisation	2002	2007
0.5241645762324333	0.0994118100404739	0.00235186219647081	0.0009176474287009097	salmonella_enterica	2002	2007
0.243772908449173	0.02332205772399898	0.00018508606113916109	1.2477403699691093e-05	des	2002	2007
0.4958941659331322	0.04038626730442043	0.0022588178510696065	9.048840063617935e-05	ubiquitinated	2002	2007
0.8294585451483727	0.5786719137430191	0.004591882258619091	0.01624128681638403	harbors	2002	2007
0.4621957015991211	0.12166599392890927	0.001314526678739212	0.0009601482723582834	mesenchyme	2002	2007
0.6845584626495839	0.3466058623790741	0.0017594589731453993	0.003431952476797977	candida	2002	2007
0.5835606399178505	0.13717340290546415	0.0024018289581402945	0.0012204063150677556	supplied	2002	2007
0.46840610057115556	0.06839201152324673	0.0008933450251375663	6.819064325060087e-05	dendrites	2002	2007
0.2487540352344513	0.008735350966453498	0.00014036992033733366	1.5275521136469973e-06	complexes	2002	2007
0.3302148413658142	0.04462111353874202	0.0004719206038787206	5.281452928477534e-05	korean	2002	2007
0.7737752913683653	0.4003003564476967	0.001656597595650593	0.002162034555739025	bv	2002	2007
0.5257412257790566	0.09097620725631711	0.001657369757721791	0.0012471216773790761	stores	2002	2007
0.3635524100065231	0.01217028319835658	0.001647715269965651	3.689641657142711e-05	1.83	2002	2007
0.38343197107315063	0.032777949571609455	0.0006147949680476474	4.7530714785155226e-05	verification	2002	2007
0.7865468189120293	0.4096515202522278	0.0029601950196600922	0.010417435719394168	containment	2002	2007
0.6360401506721973	0.15627738356590268	0.003917064876733313	0.002262405375370604	myocyte	2002	2007
0.37401063442230226	0.07444175243377682	0.00012734668222982748	5.532332979516638e-05	selection	2002	2007
0.576341237127781	0.14220630466938014	0.0040439494483257895	0.0028075350536099037	chondrocyte	2002	2007
0.5205909889936448	0.19532045722007751	0.0005252322960036587	0.00021042885583508317	cognitive	2002	2007
0.674467483907938	0.2432988154888153	0.005660818531239179	0.008271443083086865	graduate	2002	2007
0.45528474777936934	0.1400040131807327	0.0017616332154961592	0.0013437063753573323	lost	2002	2007
0.690628327280283	0.1406110310554504	0.00282066893415317	0.002862073128501203	pth	2002	2007
0.4901254850625992	0.07443238079547879	0.0011977310935539914	0.0002353681616417913	counseling	2002	2007
0.36349514245986936	0.03633240818977351	0.0003409411467789512	3.33523555759442e-05	integration	2002	2007
0.8274093017540872	0.41951576977968213	0.004472582014201551	0.01588627791960613	glycolytic	2002	2007
0.6472329621016979	0.23920030653476715	0.0026663647746622754	0.004828022862497101	amplifications	2002	2007
0.7214266149699688	0.36071901202201845	0.0010705904765527666	0.003295626277178242	exact	2002	2007
0.5809962621331215	0.1221356755495071	0.006661099893142014	0.003973032318940704	drying	2002	2007
0.5371342423558235	0.05822971820831295	0.004194759887326235	0.0004956384752491742	cyclosporin	2002	2007
0.36455062329769133	0.051015383601188624	0.00048821815346019356	4.850367627312089e-05	metaphase	2002	2007
0.4242105132341385	0.1666252082586288	0.0011022103089344951	0.0016638184000736733	tendency	2002	2007
0.3257531887292862	0.02817161381244655	0.0003713712932645944	1.3902043700850816e-05	ribosomal	2002	2007
0.5712077108025551	0.14840173780918117	0.001378777296743939	0.0008103306211060965	configuration	2002	2007
0.42459539949893954	0.1508957368135452	0.0008780468756103129	0.0006762455921800139	highlight	2002	2007
0.5374649676680565	0.17889937043190002	0.000843253960557716	0.0008095342577640549	shoulder	2002	2007
0.4220964699983597	0.06144220054149624	0.001363514465876987	9.3930087536425e-05	stent	2002	2007
0.48155585676431656	0.07444261491298672	0.0009209659408932397	0.0002460882478102672	spot	2002	2007
0.28784416496753695	0.04371357202529904	9.951581321920275e-05	1.4824261498554837e-05	isolates	2002	2007
0.21419609248638152	0.013855877518653824	0.00020901815595173175	6.414919984036875e-06	proinflammatory	2002	2007
0.5813317361474037	0.174514456987381	0.002233748045875702	0.0018065971684081191	opn	2002	2007
0.3304195725917816	0.02738102376461025	0.00030646894210984636	2.7066946109668414e-05	nature	2002	2007
0.2785387146472931	0.01790648579597469	0.0003414709626442928	1.1493521309090219e-05	threonine	2002	2007
0.8313311033151695	0.4054711949825287	0.00906095014614073	0.03517705930253186	cpa	2002	2007
0.4376933002471924	0.05289261221885678	0.000916854494813103	0.00030436616866393105	going	2002	2007
0.6410033196210861	0.2189690375328064	0.0016888376644353632	0.0026974244707180417	hierarchy	2002	2007
0.3198742789030075	0.02766677021980281	0.00011121308683738503	1.9294424235438576e-05	group	2002	2007
0.42802603483200075	0.08279535233974451	0.0010315677778388816	0.0002497606544120497	umbilical	2002	2007
0.3115139067173004	0.015429043173789934	0.0004924717613117835	6.845212144092366e-06	83	2002	2007
0.41939926624298096	0.0628363966941833	0.0014437247703986903	0.00041510508199770873	flat	2002	2007
0.3757469475269318	0.051104393005371056	0.0012316298842725718	0.00014846771195076662	congress	2002	2007
