average_global_distance	average_local_distance	var_global_distance	var_local_distance	tok	year1	year2
0.7183949725329876	0.35381141424179074	0.0010206812488602667	0.0021146058715983064	mechanically	2002	2008
0.6223808872699738	0.31717018187046053	0.002183327992410979	0.006854741553791568	practiced	2002	2008
0.6924680504202843	0.32531717121601106	0.0017740049832896548	0.0034990526478899664	streptomyces	2002	2008
0.43261415779590606	0.11546420037746426	0.0003811469228383442	0.0003581687936233676	originated	2002	2008
0.7438099651038647	0.33282701641321183	0.0015289693274028794	0.005119205791406029	slaughter	2002	2008
0.48487461745738986	0.10602241635322568	0.00038750654530490174	0.00018753366904988275	lacking	2002	2008
0.48684771955013273	0.17112148463726043	0.0009334853328415269	0.0005087181099295104	anatomy	2002	2008
0.4336332929134369	0.08785450398921962	0.00038890452970293985	4.815556846640553e-05	segregation	2002	2008
0.36311250627040864	0.05722804486751553	0.00010996377587114907	1.3491931572876246e-05	2001	2002	2008
0.7031364665925502	0.4202087107300758	0.0015564092006656006	0.00481921318574507	utilized	2002	2008
0.23942112922668457	0.012984804511070201	0.00011285593275012229	1.926852271598631e-06	dcs	2002	2008
0.7771634181588888	0.40746563106775285	0.003947116175207725	0.011204024616747498	subclass	2002	2008
0.5203184685111046	0.08041293680667874	0.0016317528660896147	0.0003636772558382471	15.0	2002	2008
0.8682761944457889	0.6781018541753292	0.001589072048156797	0.006852389224110204	regime	2002	2008
0.8456730550620705	0.6835683259740472	0.005429717257557856	0.027562536104671694	wherein	2002	2008
0.3315833729505539	0.02977612733840938	0.0002682973706300128	1.217077377521605e-05	conductance	2002	2008
0.6326787638664245	0.10326320409774777	0.0016075113200203774	0.0008359337886463922	cleavages	2002	2008
0.9585585735517088	0.9101813848060556	0.0019728437483297573	0.0343152264024259	reportedly	2002	2008
0.5652817866206169	0.19998208820819854	0.0017872049005133817	0.0031011613115825088	enters	2002	2008
0.596578614115715	0.1975252991914749	0.0011198670122836317	0.0017594288541589898	concert	2002	2008
0.6590746255218982	0.31715587705373766	0.0032461767079797186	0.007342318577494472	antagonizes	2002	2008
0.679439546763897	0.22300123780965805	0.0027892833598081516	0.008760351546757097	attenuating	2002	2008
0.9878340690990445	1.0169058640103321	0.0022706200888411377	0.01976272139642476	whatever	2002	2008
0.8693715320527553	0.5493832343816757	0.0014126677970038948	0.008697963566865512	uniquely	2002	2008
0.5915602287650108	0.2278512167930603	0.001028611966227463	0.0016080377815179988	immunologic	2002	2008
0.27397976636886595	0.03776718080043788	0.0004234439990339269	9.884326207891368e-05	opposed	2002	2008
0.49522709399461745	0.10702917754650113	0.0011333505444673692	0.0005242216208654792	passage	2002	2008
0.6380092936754227	0.22676488876342774	0.0006145411264075737	0.0012217655806275108	coreceptor	2002	2008
0.40211823761463167	0.0855002814531326	0.0007178821767570621	0.0004619968563679817	allocated	2002	2008
0.7872715696692467	0.4994230380654335	0.0010828360150094809	0.0032441562400087726	abi	2002	2008
0.31963773429393766	0.025680248141288713	0.00011537756977785524	4.448077440617843e-06	animals	2002	2008
0.7045574742555618	0.31112495839595794	0.0016844290883295404	0.00203426377581825	mycobacteria	2002	2008
0.5888514393568038	0.4924642786383629	0.000534728372244032	0.002828239083426308	linked	2002	2008
0.48966908574104306	0.06273932158946988	0.0017602809965844735	0.00045384772460404393	1.79	2002	2008
0.5547715851664543	0.10683891952037808	0.0016037546125758746	0.0004540461485517011	creb	2002	2008
0.49317200005054473	0.12187670290470122	0.000808320173297532	0.000644495557228869	breathing	2002	2008
0.7824691949784756	0.3709873628616333	0.0010340965844029273	0.0014916992815606478	angioplasty	2002	2008
0.5777476865053177	0.20786373913288117	0.0010454378159192041	0.001228234018581942	auc	2002	2008
0.7119857884943486	0.3183034789562225	0.002062824154867588	0.004654442670922137	lengthened	2002	2008
0.44457388132810594	0.09044025003910061	0.0006198718050372822	0.00030776534007571113	killing	2002	2008
0.49278028041124344	0.047505163550376844	0.00047278956075084587	2.8024233858296184e-05	0.03	2002	2008
0.4807590001821518	0.09721759021282192	0.0003175736726793836	9.543884152026965e-05	intermediates	2002	2008
0.47913382709026336	0.09363588929176327	0.00017679935776789053	0.00010125722683145138	treating	2002	2008
0.5528416261076927	0.1231620460748672	0.0013516942228741404	0.001286072639178739	discussing	2002	2008
0.7209206002950669	0.20066882252693177	0.0038740959287872304	0.0038280644757221	extraperitoneal	2002	2008
0.5372493144869804	0.20759122669696808	0.00029374728987932206	0.0003216645655214288	affects	2002	2008
0.7171480914950371	0.25940040677785875	0.0026502788709560202	0.00966660928377235	370	2002	2008
0.3137497854232788	0.015271865129470786	8.946130362990917e-05	2.745295512254119e-06	binding	2002	2008
0.5336378946900368	0.09350953221321102	0.0009057335688844041	0.0003342858348871247	hif-1	2002	2008
0.5040961140394211	0.10718569159507747	0.0029308740735422777	0.0015036821457922048	0.19	2002	2008
0.6171323505043983	0.30747820794582365	0.0017091612019967343	0.004641961507595106	ubiquitously	2002	2008
0.5687421676516533	0.12490494966506954	0.0007470319680902885	0.00033930193462324216	scenario	2002	2008
0.4810753059387207	0.2015741217136383	0.00041597483251719906	0.0004377182013375021	driven	2002	2008
0.5598084214329719	0.11526044487953183	0.0009393916668852123	0.00058303605364719	calibrated	2002	2008
0.614770563840866	0.18422850131988525	0.0006051460401239992	0.0009988275430962209	reality	2002	2008
0.41609006524086	0.07021617650985713	0.0004384326747205237	9.118528413238784e-05	phospholipid	2002	2008
0.48458223283290863	0.07245775341987605	0.0007682769370327983	0.0001766318825268186	mitomycin_c	2002	2008
0.32728108286857605	0.03771454513072963	0.00014546055094358088	1.1979101262600618e-05	tumour	2002	2008
0.6741233310103416	0.22587565660476686	0.002074885741047451	0.005408893580308806	devise	2002	2008
0.39033951044082643	0.06131537497043605	0.0004474391392270916	6.543230781576132e-05	recovered	2002	2008
0.5470318719744682	0.13589250981807705	0.00033005442176057507	0.00018112491936026463	equations	2002	2008
0.5588067361712455	0.15162372410297395	0.00130504480976277	0.001348060689000367	ip-10	2002	2008
0.5398166316747666	0.1320143365859985	0.000413623601173779	0.00029411396340939575	intestinal	2002	2008
0.9674523587373551	0.7073307686112821	0.004277082679267441	0.022544550071473702	purely	2002	2008
0.6147050073742867	0.20209943473339081	0.0006152875599517077	0.0007993562049115366	virions	2002	2008
0.4524896609783173	0.10409900426864621	0.00028983344068660567	0.00017469772468846267	toll	2002	2008
0.6824502286314964	0.2217702931165695	0.0044554027782378785	0.004404879914968653	ovoid	2002	2008
0.6837827263772488	0.3191292148828506	0.0024221033241100874	0.007272506114808185	~	2002	2008
0.4645969948172569	0.12668511986732478	0.000920402391634647	0.0004046550512205571	transmitted	2002	2008
0.49857073903083804	0.08986144423484799	0.0008303491267341546	0.0003833017906785599	apparatus	2002	2008
0.8064437449723482	0.4864622217416763	0.002765672442138008	0.009093923038936157	32.5	2002	2008
0.4650025129318237	0.09561220824718472	0.0003340135119192845	9.289629891718614e-05	assessments	2002	2008
0.3794961357116699	0.06394554555416104	0.0002414288241579158	1.4917006472562083e-05	localized	2002	2008
0.91672245860158	0.6127793758036568	0.0063801258258719675	0.02821867152842691	46.5	2002	2008
0.537305491566658	0.07558681070804592	0.0010427110450269552	0.000215290199737792	ap2	2002	2008
0.5015886345505715	0.05103868722915645	0.00011349812119355578	1.4453156982105485e-05	new	2002	2008
0.7795056602358819	0.38544157296419146	0.0018788425274332144	0.005142850843764044	/2	2002	2008
0.4429695701599121	0.07365399658679958	0.0010194081716588049	0.00019256627730197058	9.5	2002	2008
0.6266232711076737	0.31832320868968966	0.0033778649375993874	0.0062469664911285515	underlies	2002	2008
0.7449827766418458	0.312127051949501	0.0010089361032058562	0.002997017412857052	wind	2002	2008
0.3926454931497574	0.11708142638206478	0.00011926597469066098	0.00012245545799414832	whether	2002	2008
0.443694623708725	0.06788972377777094	0.0003886323883012056	9.888209160261293e-05	perform	2002	2008
0.5111918944120407	0.1102906376123428	0.0018571298545441246	0.0012930417773206935	0.17	2002	2008
0.46726577401161196	0.07520053625106807	0.0008159781975735135	9.322557655220862e-05	cooking	2002	2008
0.6331353230774402	0.1789589148759842	0.001580639926647801	0.0023135330902517137	dot	2002	2008
0.7985558411851525	0.44832462519407273	0.00497351388810343	0.01078398637327274	30.3	2002	2008
0.7212314201891422	0.3484657287597656	0.0042649081301640475	0.011778783610883255	meningococci	2002	2008
0.42675540924072264	0.08241108357906338	0.00043758334050628486	6.67488214522205e-05	season	2002	2008
0.8382903184741736	0.52429566770792	0.001897064756658549	0.004492095124991044	echocardiographic	2002	2008
0.7366545803844928	0.3123719877004623	0.0014825876035466628	0.0020541592410066793	valves	2002	2008
0.5428339213132858	0.06425322771072382	0.005920579169954358	0.0015395421526365344	1.88	2002	2008
0.488672069311142	0.08439314007759091	0.0019469492744505804	0.0005220686864702501	economy	2002	2008
0.49598234802484514	0.19276615500450134	0.0003349320411335106	0.00023948286538713007	display	2002	2008
0.604206115603447	0.3082412648200989	0.0008721405908396558	0.0018373691583559607	retroviruses	2002	2008
