average_global_distance	average_local_distance	var_global_distance	var_local_distance	tok	year1	year2
0.46378164291381835	0.04364528357982632	0.0002477017704530483	1.7287014448639167e-05	united	2000	2007
0.6211595213413239	0.3198180037736893	0.0008184117478217822	0.0024080754796200563	combining	2000	2007
0.6546180978417396	0.16987659037113187	0.0018776660421235538	0.0012728360089077294	purinergic	2000	2007
0.9553234639106085	0.8755421538325027	0.010891432502302708	0.10444000502338603	polygraph	2000	2007
0.984013581473846	0.7369916203990579	0.00970163108592915	0.06978993836756103	lecturer	2000	2007
0.5139080911874772	0.08158321619033809	0.0016592392666562458	0.000785507788909862	bombesin	2000	2007
0.5560531930625439	0.12665987253189084	0.0066121602219087385	0.003566328940940758	2.28	2000	2007
0.8658953633531928	0.6865733002871275	0.004873411404888507	0.010902196004262206	interspecies	2000	2007
0.7940599064063281	0.38642996072769165	0.0040847250467140545	0.013949973083939431	lifecycle	2000	2007
0.5741220429539681	0.09286758899688717	0.0029183572237673587	0.000668506791381134	pgs	2000	2007
0.8437053246609867	0.38352174043655396	0.0038816601411504753	0.01012828222905218	decomposition	2000	2007
0.8469310744386166	0.6047674251627178	0.006804508948180009	0.05247365276553518	60.0	2000	2007
0.8139740820601582	0.40746847629547117	0.003576317212585617	0.022285548243548156	kdel	2000	2007
0.6930938318371773	0.2219400417804718	0.0009108230224620218	0.001048031326837274	dr	2000	2007
0.6163540369272232	0.13464941084384915	0.001073655526765545	0.0023408820124894004	20-fold	2000	2007
0.5334786364436149	0.11697384476661679	0.0030425179467462858	0.001326842906750047	svi	2000	2007
0.5577330976724625	0.14874908328056333	0.00255169930459874	0.0015630429289821635	msh3	2000	2007
0.6282922852039338	0.2017158591747284	0.0023193308066469616	0.003495032367498711	ix	2000	2007
0.9854700214770855	1.127849575104192	0.003919515870067346	0.0288382344915665	eloquent	2000	2007
0.6920381860435009	0.22702729403972627	0.0022927450771359336	0.002763836327689219	urge	2000	2007
1.0352424672339111	1.0914541002060287	0.003941599139011567	0.03283997115131243	e2f5	2000	2007
0.4069289922714233	0.06108826875686642	0.00019329861595572602	6.737430568703078e-05	mild	2000	2007
0.6251138433814049	0.2661576670408249	0.0022373333092961614	0.004196308087925833	advent	2000	2007
1.2446344853192568	1.6564721181988715	0.004841649101231064	0.008921722685764103	infarctions	2000	2007
0.7233536799252033	0.23473935663700105	0.004321778707441129	0.005663837586841532	glucamine	2000	2007
0.45753084182739256	0.10976822316646573	0.001713884921362512	0.00027459771175960374	anions	2000	2007
0.7979604541417211	0.4422942288592458	0.0051232338245637225	0.03548910366214979	ostensibly	2000	2007
0.5817958220839501	0.16813582479953765	0.0014568253784832908	0.001406255638974612	twelve	2000	2007
0.7956969144195318	0.3472155997157097	0.002114651825037353	0.0074937934169553334	cytochalasin	2000	2007
0.47677250564098356	0.07393743097782131	0.0013413388036166971	0.0004789232353575114	anionic	2000	2007
0.4877321240305901	0.07982815861701961	0.0026043924636928732	0.0006823070765505878	erect	2000	2007
0.955867599278281	0.8885258755220274	0.007686498941096759	0.05785864194405376	ckii	2000	2007
0.5467123660445213	0.11427829146385189	0.0020957096895194223	0.0009682394292358642	cleavable	2000	2007
0.37285033106803894	0.04165099740028376	0.00040408740428961364	3.014866013263738e-05	500	2000	2007
0.5670438548922538	0.13264090955257413	0.0002800640743345798	8.941873596794607e-05	length	2000	2007
0.2222300237417221	0.01549030363559718	0.00011624991532399722	8.145351711665335e-06	show	2000	2007
0.7454686419665814	0.33597699731588365	0.001667180444355136	0.005777468201839552	139	2000	2007
0.5100652769207954	0.05135436356067654	0.0026321726861746773	0.00020583590402568848	0.31	2000	2007
0.7352338971197605	0.4271763150393963	0.005483506954673549	0.022572372963519473	b23	2000	2007
0.8441559390351177	0.40898402690887453	0.002853543825480097	0.010634769703026325	~9	2000	2007
0.6613370162248612	0.2598671668767929	0.003717123136951207	0.010042502878341955	bapta	2000	2007
0.31823064386844635	0.03663248419761653	0.00035114176197768474	6.27149479295142e-05	compartment	2000	2007
0.7647095060814172	0.31144238263368607	0.009929924782715671	0.0227294023429281	-2.8	2000	2007
0.4297786918282509	0.10600173234939572	0.0011660810184482336	0.0012776329287193936	68	2000	2007
0.8420747473370284	0.5251731134206057	0.00897816850334226	0.05218746821766771	mannose_receptor	2000	2007
0.5879940739274025	0.13727622389793392	0.0023172337885172044	0.0013409103791702413	exploration	2000	2007
0.5348606750369072	0.05869371235370632	0.002884413831402444	0.0003175781487810593	r.b	2000	2007
0.4604780924320221	0.08536875903606411	0.0013218562310607805	0.0007014923064851712	heterophilic	2000	2007
0.636050964295864	0.1341570389270782	0.005547468928372969	0.008102003122039448	364	2000	2007
0.5943494436144828	0.3222972422838211	0.0005794882331342331	0.0009687311952768151	makes	2000	2007
0.6142507681250572	0.18304083466529847	0.0022408995877121756	0.0019543036060224337	bprs	2000	2007
0.2975156992673874	0.03020228028297419	7.663109996410177e-05	8.84064547046963e-06	ion	2000	2007
0.7094399139285088	0.22634973585605622	0.004066742824013973	0.004377561692595442	cyclosome	2000	2007
0.3163320481777191	0.030579962134361222	0.0009301665014337246	0.00010267031465230434	motile	2000	2007
0.8169586579501629	0.3589602595567703	0.0036113527237092114	0.006321399850129388	photochemical	2000	2007
0.6764176464080811	0.4276912507414818	0.0009253022765386853	0.002504729581089658	p'-dde	2000	2007
0.645307786166668	0.2950284284353256	0.0003293010682740923	0.00042324942470913055	sea	2000	2007
0.6414946401119233	0.15891136169433595	0.0006198056499011363	0.0001648724409717857	consultations	2000	2007
1.0793850915832446	1.134496795265004	0.004474231341320028	0.01597443314595913	cisternal	2000	2007
0.7651891973614693	0.41912849366664884	0.010591441899997982	0.020544071195486003	vanishing	2000	2007
0.8625250678876182	0.6142438903870061	0.00632725261014501	0.03485933489768026	nm23	2000	2007
0.1691260176897049	0.014431775808334301	0.00011193477355461238	3.1960259943971878e-06	interacts	2000	2007
0.9532354584498444	0.7220199400978163	0.00782405147492355	0.07686930940524435	buildup	2000	2007
0.7526353985071182	0.31547750532627106	0.003744019712757614	0.004086630832219642	endodermal	2000	2007
0.49911027640104294	0.1144371801614761	0.00039063819788385384	0.0001886307183672141	good	2000	2007
0.4659402349591255	0.08133447945117946	0.0003707356168023469	7.979157552474129e-05	maintenance	2000	2007
0.37403243243694306	0.0504038536548614	0.00046255536578201613	4.401567325844409e-05	lung_cancer	2000	2007
0.47237738966941833	0.10427644371986386	0.0021634630577632495	0.0013960657623874216	wells	2000	2007
0.6084988474845886	0.09355844199657437	0.004517061282867303	0.0015414455533556077	enforcement	2000	2007
0.8425579119846225	0.39022333179134877	0.004556827419566223	0.02614256519663127	catchments	2000	2007
0.6283856576681137	0.2124328589439392	0.0014595682407569546	0.0015215956013334105	botanical	2000	2007
0.8208815405052156	0.4429431535303593	0.006074746412862478	0.019632621440091105	mva	2000	2007
0.7006095458567142	0.3300617468357086	0.001250145716778052	0.003232584563473152	soy	2000	2007
