average_global_distance	average_local_distance	var_global_distance	var_local_distance	tok	year1	year2
0.20259600818157197	0.007951352596282917	0.00020721123457949592	2.294454081828692e-06	poly(adp	2017	2018
0.1330047422647476	0.002651791572570753	9.853747017198306e-05	2.2141723440541475e-07	partners	2017	2018
0.1845175278186798	0.0045847582817077044	0.0001362458894920721	7.021915782331627e-07	permeation	2017	2018
0.2693217092752457	0.000943842530250501	0.00019280919304176053	1.9373360187203436e-08	137	2017	2018
0.13865186154842374	0.0026518154144286633	0.00011097005305109454	2.7801493720005727e-07	sixty	2017	2018
0.29428098320961	0.0033085358142852257	0.00019168507646524647	2.4694490463019613e-07	-0.4	2017	2018
0.6632385781407356	0.1759055870771408	0.001094430551130523	0.001653620730217857	vigorously	2017	2018
0.25647513806819916	0.00553595185279841	0.0003148830757231947	8.023880993604852e-07	pdgf	2017	2018
0.2547714668512344	0.00270129203796382	0.00027214834203869446	3.703492752805385e-07	vesicular	2017	2018
0.4646835818886757	0.05439388811588282	0.0006387168970020054	0.00017870212287821347	normalised	2017	2018
0.3203682541847229	0.006070883274078312	0.00026102856154189166	2.162560163120021e-06	transgenesis	2017	2018
0.2054562723636627	0.004502139687538098	0.0001518525555626568	1.0026632440695177e-06	efficacies	2017	2018
0.06288694083690638	0.00022967159748072102	1.7869927984171956e-05	3.20793222208249e-09	argue	2017	2018
0.13706055641174314	0.001622189283370926	4.842363067604936e-05	1.499595321789093e-07	compatible	2017	2018
0.24572203278541566	0.007482898831367444	0.0002064794837456519	2.5085623768671215e-06	polarized	2017	2018
0.11905790805816646	0.0013424688577651463	7.263221296036593e-05	1.0897212532476726e-07	recover	2017	2018
0.31459991216659544	0.0092211383581161	0.0003126838710777861	6.338861150642227e-06	waterborne	2017	2018
0.25210579991340637	0.0031257557868957088	0.0002371007177818584	7.014980090843841e-07	0.81	2017	2018
0.23431855082511902	0.007991754412651016	0.00017000876648856598	4.758599624132039e-06	precipitated	2017	2018
0.07744643092155452	0.000426094532012887	4.4592220778518686e-05	1.4016601915045758e-08	declined	2017	2018
0.048266116976737924	0.00019630074501032703	1.4269964489006863e-05	1.7611048818367286e-09	represent	2017	2018
0.1341008204221725	0.0014316773414611331	8.056827189834738e-05	5.8932609286443514e-08	adaptations	2017	2018
0.12635079920291897	0.000657306909561106	6.0945116636643764e-05	2.034465911862008e-08	rescues	2017	2018
0.10852775096893306	0.0008103716373443111	0.00010894371182945983	3.0823908018364014e-08	protocols	2017	2018
0.27289672553539274	0.006804901361465405	0.0005452755398607463	3.76678299605968e-06	2.1	2017	2018
0.15189227104187009	0.0033991909027099093	0.00018250491461005832	6.629099470899328e-07	nearly	2017	2018
0.3390059208869934	0.023702953457832292	0.0006863792445499199	2.542106765881549e-05	sarcoplasmic	2017	2018
0.18209522664546968	0.003991369009017895	0.00012958029383578485	5.257327386814886e-07	intratumoral	2017	2018
0.1679006415605545	0.002300193309783884	0.00012810316916159463	2.9834846136509174e-07	unresectable	2017	2018
0.2639364492893219	0.008460912704467723	0.00022572914580325546	1.388156303528379e-06	port	2017	2018
0.37724117159843445	0.008798030614852854	0.0005285062942015473	5.452147599130793e-06	underneath	2017	2018
0.19020868182182313	0.009549731612205459	0.000508792861613402	8.870009419588244e-06	0.01	2017	2018
0.1164380323886871	0.0015674549341201261	7.11465533652941e-05	9.298144835092673e-08	opposite	2017	2018
0.3226235580444336	0.011120840311050362	0.0004178635754955649	8.787737983810456e-06	rms	2017	2018
0.15896018922328944	0.008687320351600598	0.0002910943618251774	4.662515468778497e-06	registration	2017	2018
0.18247498393058778	0.003159313797950701	0.00013233533348217305	4.912507232642589e-07	atrial	2017	2018
0.23856758058071137	0.008567745685577343	0.00024403783614012712	4.125795502054089e-06	supplemental	2017	2018
0.11623359620571133	0.000741614699363662	5.9458441719213465e-05	1.7685186567108396e-08	achieves	2017	2018
0.3698566818237305	0.004756658673286391	0.00048386130716823484	1.6272739011565609e-06	encompassed	2017	2018
0.2313585662841797	0.004234015345573374	0.0002514842422175094	6.076471311541055e-07	labour	2017	2018
0.054470002651214565	0.0004807096719741359	4.478464207352311e-05	1.9455615106878384e-08	treated	2017	2018
0.17426387310028077	0.0037966179847716843	0.00012142156270844291	3.628771264544636e-07	synonymous	2017	2018
0.1946020245552063	0.0015035933256148809	0.00015415771938045007	1.2166140826472587e-07	neurochemical	2017	2018
0.21724758625030519	0.002601682543754522	0.00011063962536368016	1.6707507672428553e-07	looks	2017	2018
0.07819218337535855	0.0004631769657134519	2.186931174288813e-05	7.189591100597636e-09	uses	2017	2018
0.24857977986335755	0.006040289402008006	0.00028398176120932007	1.9313984920273777e-06	overlying	2017	2018
0.017712182402610733	0.00028486788272852494	4.764971953995815e-06	2.9826714818882167e-09	was	2017	2018
0.37783923983573914	0.021922217607498115	0.000443382200806782	1.1015696068709257e-05	ryr1	2017	2018
0.27966052055358886	0.011771315932273816	0.000419231272382271	7.739161132327504e-06	adoptively	2017	2018
0.2995795476436615	0.00594901800155635	0.0002174519298006728	1.4692663387393267e-06	progestin	2017	2018
0.25075906574726103	0.006827774047851513	0.0002039112753516645	2.207690025522893e-06	clue	2017	2018
0.1805845606327057	0.002178667187690692	0.00010667703741066098	3.4091030488916245e-07	legs	2017	2018
0.15581130564212795	0.001261321306228588	5.8166394329877526e-05	4.411605320484571e-08	appearance	2017	2018
0.23996039032936095	0.0033409208059310413	0.00033161624259012276	6.683307246913017e-07	executed	2017	2018
0.14856792271137234	0.000616683363914441	0.00010642027305981506	3.5363108484532993e-08	postulated	2017	2018
0.3278142309188843	0.010470122694969133	0.000500152651518755	4.0090573886072145e-06	ascending	2017	2018
0.23844689428806304	0.008217939138412426	0.0002790713041097615	2.7871717820474424e-06	burn	2017	2018
