average_global_distance	average_local_distance	var_global_distance	var_local_distance	tok	year1	year2
0.7367682978510857	0.39514307081699374	0.00037377404169455677	0.0008336714205711629	mechanically	2002	2010
0.7487001229822635	0.4566359144449234	0.001892665415357086	0.007833330641893918	practiced	2002	2010
0.6543048253655434	0.27864106357097623	0.0007548850824172221	0.0018009760378878573	streptomyces	2002	2010
0.4713907063007355	0.1486341696977615	0.00046453067718694297	0.000573164663906827	originated	2002	2010
0.7312864392995835	0.3131020325422287	0.0009750576884780982	0.00385635151114565	slaughter	2002	2010
0.5248054200410843	0.15546400666236873	0.0005320127580768847	0.00036697718002170484	lacking	2002	2010
0.5645444250106811	0.22039303481578826	0.0004725011641698714	0.0004215050938474984	anatomy	2002	2010
0.5337751117348671	0.1110682368278503	0.0002704164476801142	0.0001057361625493769	segregation	2002	2010
0.4259561622142792	0.07976356804370877	0.00010511605318139199	1.788751919170975e-05	2001	2002	2010
0.722789121568203	0.44796494394540787	0.0014232144414769413	0.004281262773537468	utilized	2002	2010
0.31657787680625915	0.02269043266773219	0.00019134273936445678	5.3764945094268915e-06	dcs	2002	2010
0.8948783558956347	0.7332465622574091	0.0029448738104968547	0.01567375044094998	subclass	2002	2010
0.5265490972995758	0.11356170415878292	0.0016771776844153818	0.0008021006962695143	15.0	2002	2010
0.8073756490647793	0.5003531727194787	0.0012171793900887535	0.004745421362243817	regime	2002	2010
0.8287238778593019	0.7091833485243842	0.005254520892337245	0.02933784559534737	wherein	2002	2010
0.4457311397790909	0.05471847414970395	0.00016989831747458292	2.3306570624883692e-05	conductance	2002	2010
0.7479251511394978	0.22426508009433746	0.0008846682042293502	0.0008508276396304168	cleavages	2002	2010
0.9833493331156206	1.2319660855084658	0.0012923391183797884	0.010093373127040206	reportedly	2002	2010
0.574016981124878	0.2390839248895645	0.0011443637625306044	0.0024764899567045534	enters	2002	2010
0.6277976280450821	0.2977361613512039	0.0013337980502099245	0.002630454293319169	concert	2002	2010
0.7640460977703333	0.5316033297777176	0.004859778912241258	0.015310120551411434	antagonizes	2002	2010
0.7473115069419145	0.3835751688480377	0.003262761990722386	0.01749913171618571	attenuating	2002	2010
0.9397278491582256	1.039943693348905	0.00233207622491707	0.018440949994306746	whatever	2002	2010
0.8776211722940207	0.5655929869413376	0.0010211082334823113	0.004144717256725188	uniquely	2002	2010
0.6117424806952476	0.2590442556142807	0.0008864143379941407	0.0017563458776079172	immunologic	2002	2010
0.3032911545038223	0.04123169362545009	0.00032718137794342505	7.548256623603715e-05	opposed	2002	2010
0.5131877470016479	0.10040443181991573	0.0007766329226434643	0.0002369440283621117	passage	2002	2010
0.6731277596950531	0.2634109729528427	0.0003859996302203598	0.0009533016541351668	coreceptor	2002	2010
0.4440730845928192	0.10551070749759671	0.0005088639122622012	0.0004679942162645473	allocated	2002	2010
