average_global_distance	average_local_distance	var_global_distance	var_local_distance	tok	year1	year2
0.5574400535225869	0.133388836979866	0.0029103605235013623	0.0014251077228842534	mechanically	2002	2005
0.4502700188755989	0.059141100049018805	0.0009216176348694716	0.0002365513574892115	practiced	2002	2005
0.589766908288002	0.12801525533199307	0.003326543682772819	0.002940454859311792	streptomyces	2002	2005
0.3885932224988937	0.04275321960449213	0.0008889764753667076	7.748430448451419e-05	originated	2002	2005
0.8295613147690892	0.424148663058877	0.006506312788284391	0.02850566869040562	slaughter	2002	2005
0.30189726889133456	0.025537642836570694	0.0009416262846513272	6.76684272122952e-05	lacking	2002	2005
0.39526733696460725	0.12113069713115689	0.0011106354818878465	0.0005922244340853426	anatomy	2002	2005
0.31761250853538514	0.03313896536827083	0.0004979739784688222	1.8975372587361504e-05	segregation	2002	2005
0.22084275543689727	0.015158158540725658	0.00012527914049193325	3.1422930947755363e-06	2001	2002	2005
0.5749535602331162	0.21939922809600831	0.0017227016221449717	0.002475784179648324	utilized	2002	2005
0.13093663036823272	0.0043112373352050285	8.637986999727731e-05	2.845741961237978e-07	dcs	2002	2005
0.6930461981147528	0.14053598225116729	0.0077611286154969285	0.004224564056313046	subclass	2002	2005
0.4465759691596031	0.02560912430286403	0.002878825950892124	0.00021785580129429834	15.0	2002	2005
0.5226105415821075	0.12040630817413327	0.00317924527195198	0.002374216469400673	regime	2002	2005
0.7266418534750119	0.2903741917014122	0.009072046598180832	0.016117849021887388	wherein	2002	2005
0.1828666704893112	0.0068471419811248265	0.00015337249619056022	2.3407844874142714e-06	conductance	2002	2005
0.6034077866375447	0.0959059405326843	0.004386822991514303	0.0014815197070412642	cleavages	2002	2005
0.8815083853295073	0.6990901202568784	0.00858846118846316	0.04816376387564646	reportedly	2002	2005
0.39077949166297915	0.03595818042755123	0.0020964831481837943	0.0003045979578501146	enters	2002	2005
0.6687019515037537	0.21703699946403504	0.002250917829589349	0.003388600935078173	concert	2002	2005
0.34739798843860625	0.031221449375152536	0.0022766128834494095	0.00034303625277942756	antagonizes	2002	2005
0.5762444332242012	0.10252092599868771	0.0035202404699624956	0.001478996598788746	attenuating	2002	2005
0.7493668482452631	0.3434422451257706	0.005393188851609023	0.022856417081801098	whatever	2002	2005
0.40460227787494657	0.030658006072044323	0.0010460608917097648	0.00012326441337297164	uniquely	2002	2005
0.49944223552942274	0.11792937874794003	0.0025545851252339437	0.0013990809487277444	immunologic	2002	2005
0.2624147516489029	0.02172513008117671	0.0005333193011621844	2.6009673601663507e-05	opposed	2002	2005
0.5255912238359451	0.08519571304321286	0.004119829636767332	0.0008245843089722829	passage	2002	2005
0.48054089486598967	0.06453989803791042	0.0019555134382366218	0.00042724428821100673	coreceptor	2002	2005
0.2505303663015366	0.028510030508041337	0.000881988094794811	0.00011862762944764573	allocated	2002	2005
0.5705436706542969	0.11748902738094326	0.0024077265625444075	0.000969338852425302	abi	2002	2005
0.1437544047832489	0.005545433163642837	4.4509310542117964e-05	1.1766901335089702e-06	animals	2002	2005
0.45844088315963744	0.06690342664718624	0.0022975758551318807	0.0006524908204311064	mycobacteria	2002	2005
0.4093538701534271	0.2560878777503967	0.00045964931115850767	0.0012235661644032462	linked	2002	2005
0.6013333965837956	0.060543837547302214	0.004484856622146876	0.0010848564387160252	1.79	2002	2005
0.3774667125940323	0.025943728685378985	0.0020351714237602362	9.946748064062795e-05	creb	2002	2005
0.3590096217393875	0.04823925793170924	0.0009657124233093453	0.00017080188373863156	breathing	2002	2005
0.6439984068274498	0.232888503074646	0.0023791896170942796	0.001270050875219161	angioplasty	2002	2005
0.4070110648870468	0.06174176096916195	0.0013053730098403354	0.00029284192371328426	auc	2002	2005
1.1769381297612562	1.6975227031111717	0.007694081980383866	0.022961622232565683	lengthened	2002	2005
0.39287128269672394	0.07909408509731289	0.0013730231082966535	0.00039172874599773704	killing	2002	2005
0.39701743453741073	0.019040180444717364	0.0015709571850860997	4.7150745468697156e-05	0.03	2002	2005
0.3020550686120987	0.01471629559993739	0.0005185300381662226	8.5545816459e-06	intermediates	2002	2005
0.2846330255270004	0.02988574564456935	0.0004302059434553042	3.000939093751461e-05	treating	2002	2005
0.43854029089212415	0.05732801914215084	0.0016194237206018805	0.00040454073017544956	discussing	2002	2005
0.5620482780039311	0.09479802727699277	0.0057842347574783015	0.0014529220329364974	extraperitoneal	2002	2005
0.35282135486602784	0.0400276124477386	0.000371846394093373	8.534209828699345e-05	affects	2002	2005
0.6709938983619214	0.23242186695337297	0.006741125566416901	0.020488195999530653	370	2002	2005
0.17945624887943268	0.004327579736709551	6.705030808151774e-05	5.660115890734128e-07	binding	2002	2005
0.4581811738014221	0.04017483532428737	0.001652210263468222	0.00015131788554952375	hif-1	2002	2005
0.4469901478290558	0.029032457470893815	0.0033366762970124687	0.00024388997945974444	0.19	2002	2005
0.3138233745098114	0.031410121321678114	0.001077634037879592	7.74450763299153e-05	ubiquitously	2002	2005
0.40579281210899354	0.04080442249774927	0.0008942735632912657	0.00012582428886260966	scenario	2002	2005
0.37233144462108614	0.09948786020278927	0.000689907863014856	0.0006137109256307756	driven	2002	2005
0.3669430410861969	0.02123196423053737	0.0013306023441237056	5.080773925601364e-05	calibrated	2002	2005
0.5315427017211914	0.09069253623485561	0.00179376168806965	0.0004029020332631359	reality	2002	2005
0.40423959493637085	0.0297531402111053	0.0020107330820340686	0.00012264144885243563	phospholipid	2002	2005
0.38294640839099886	0.024794479012489275	0.001432976319014109	0.00011661106528756127	mitomycin_c	2002	2005
0.16528633296489714	0.00841690778732294	8.16692910958846e-05	1.5492170199195309e-06	tumour	2002	2005
0.5452677151560783	0.1197079890966415	0.005302018713605437	0.0038979207858153096	devise	2002	2005
0.29461108803749086	0.03202034592628475	0.0005040101781727217	3.49114129856517e-05	recovered	2002	2005
0.24856218874454497	0.018577620983123735	0.0003603144095994864	1.6663051399285713e-05	equations	2002	2005
0.22623610079288484	0.007344977855682324	0.0007939913243807167	4.572896425619896e-06	ip-10	2002	2005
0.2965629410743713	0.02515447854995723	0.0008712090270830316	5.5008405074394775e-05	intestinal	2002	2005
0.7575372380763292	0.23896986931562425	0.006908494492948312	0.011561670055472035	purely	2002	2005
0.43505063325166704	0.07176804006099698	0.0015621093038829575	0.00029384495941415134	virions	2002	2005
0.2945249491930008	0.03551173031330104	0.0007777758394674586	0.00010448553449943572	toll	2002	2005
0.314666143655777	0.02002338290214534	0.0020239284046002864	6.618703303500553e-05	ovoid	2002	2005
0.7114641445875168	0.38869439482688906	0.004052465250124213	0.014214577489785305	~	2002	2005
0.28958522975444795	0.023649892210960345	0.000806034979810049	5.7877315902201663e-05	transmitted	2002	2005
0.2650415354967117	0.009068619012832591	0.0006065931741827835	5.377404316489261e-06	apparatus	2002	2005
0.6520838822424412	0.18764808237552644	0.007186056763791781	0.005287568298707451	32.5	2002	2005
0.27849611461162566	0.02154624521732326	0.0006092206005036228	4.8120963083171e-05	assessments	2002	2005
0.1942691123485565	0.009490063190460162	0.00019662398355279863	2.3984606401739792e-06	localized	2002	2005
0.7408971556276083	0.3003809034824371	0.0037415599821441175	0.01414167044098065	46.5	2002	2005
1.007549870403018	0.9539266011567088	0.0019766161274180857	0.00950503190545236	ap2	2002	2005
0.3172418570518494	0.009765297770500126	0.00034644558763863526	2.287494011845222e-06	new	2002	2005
0.6250757336616516	0.12475923538208004	0.0015845869287143444	0.0010200703180573013	/2	2002	2005
0.45084793597459794	0.08918954789638515	0.0026400396945082455	0.0006541637134911366	9.5	2002	2005
0.38645181477069857	0.04066945254802699	0.0018563858269150485	0.0002975392884486678	underlies	2002	2005
0.6331763608753681	0.17511460363864897	0.0029495410440367226	0.0021164912376348934	wind	2002	2005
0.21634231865406037	0.025010921359062143	0.00011826046074174425	1.7901326622482482e-05	whether	2002	2005
0.32816396951675414	0.028344872593879654	0.0005603892550155367	3.184924422273915e-05	perform	2002	2005
0.4136030721664429	0.03458986937999721	0.003358837916722357	0.0002590730687881614	0.17	2002	2005
0.43267942160367967	0.046722600460052444	0.0019381185760435544	0.00042143654661172433	cooking	2002	2005
0.5662235257029533	0.0659217411279678	0.0023731316920786107	0.0004392757214687249	dot	2002	2005
0.8429720942582936	0.5193559747189284	0.011265195391526237	0.07108007048487396	30.3	2002	2005
0.6220570779591799	0.1222791105508804	0.010165637370087646	0.005599806213899994	meningococci	2002	2005
0.3585473740100861	0.04315788745880122	0.0009399851947788293	6.660205510428346e-05	season	2002	2005
0.5489668637514115	0.12814548850059507	0.0024154112713857955	0.0012223807935854173	echocardiographic	2002	2005
0.5208188498020172	0.061838485002517665	0.004592388534474825	0.0006953402837945631	valves	2002	2005
0.5418311634659767	0.0671500718593597	0.011322384067360367	0.00561982886212239	1.88	2002	2005
0.49040583431720736	0.06495092630386347	0.0027434971322521776	0.0008023957508505278	economy	2002	2005
0.27482532143592836	0.03165028810501094	0.0003408563771966714	4.2854617568727365e-05	display	2002	2005
0.37369584500789643	0.08557461023330686	0.001119816440817381	0.0004759276982430608	retroviruses	2002	2005
0.4611825507879257	0.06959233760833734	0.0024918257385377887	0.0003195458067568695	magnesium	2002	2005
0.7726154664065689	0.25302068650722503	0.00546012660960252	0.010228509110897663	cd154	2002	2005
0.4285476976633072	0.06956800937652584	0.0026172633455122385	0.0008430357371825524	.001	2002	2005
0.25906255781650545	0.009570711255073494	0.0006303742233546572	3.881321097544441e-06	il-1	2002	2005
0.508172248005867	0.10879960775375362	0.003362003828639681	0.0019278172731913995	mo	2002	2005
0.22704730093479156	0.009247034192085217	6.776853322327949e-05	2.4060308290426602e-06	it	2002	2005
0.34919668138027193	0.050383791923522894	0.001546108744789576	0.0001656394753425247	-1	2002	2005
0.4307220768928528	0.04645762622356409	0.0011782022635363548	0.00021952817285584948	gist	2002	2005
0.6254924616217613	0.13518120288848873	0.003517862693205236	0.0017032081831138248	immunisation	2002	2005
0.47592177748680115	0.06873378515243525	0.0026596937426805268	0.000972807825443761	salmonella_enterica	2002	2005
0.1826345980167389	0.008699285984039259	9.37513933355306e-05	2.1893515441462484e-06	des	2002	2005
0.6293232655525207	0.1650657695531845	0.0032864917087392174	0.0017561376033934028	ubiquitinated	2002	2005
0.7107984750717878	0.25800072848796846	0.005677025253745891	0.011184817168527017	harbors	2002	2005
0.39364440470933915	0.0504226857423782	0.0018419010135632182	0.0003831154531781987	mesenchyme	2002	2005
0.5258844947814941	0.18623504638671873	0.0012241859258200003	0.0008270043218981729	candida	2002	2005
0.33158290803432466	0.02321188569068904	0.0013880616114291839	5.240298347064111e-05	supplied	2002	2005
0.4252821907401085	0.02764869868755336	0.0016466009525299508	7.616231871073583e-05	dendrites	2002	2005
0.1417675399780273	0.0027033662796019996	0.00015017852278458024	2.473777091381648e-07	complexes	2002	2005
0.30622761249542235	0.032860255241394	0.00043912959078795666	5.610948120370553e-05	korean	2002	2005
0.6069045001268387	0.17394807696342468	0.0014473964596490344	0.0008709614740386527	bv	2002	2005
0.5131594464182854	0.1124915641546249	0.002208320797871782	0.000633377907133966	stores	2002	2005
0.4517666357755661	0.036853654384612994	0.005331746613747638	0.0005226180559532224	1.83	2002	2005
0.4312382650375366	0.06850224971771236	0.0006561373968530035	0.00021220504078164892	verification	2002	2005
0.8106635493412614	0.5521568146347999	0.005803429153184468	0.023151852217934747	containment	2002	2005
0.7359571887552738	0.31106240540742874	0.004389345707141889	0.009802902341069012	myocyte	2002	2005
0.29355172455310824	0.03519968628883357	0.00017748910959054575	2.5585185322869108e-05	selection	2002	2005
0.5599170011281968	0.12458192527294155	0.0030755460520933632	0.0022579820985027268	chondrocyte	2002	2005
0.34739084661006925	0.05436470866203304	0.00039839314921983173	5.9723108674164405e-05	cognitive	2002	2005
0.4298536083102226	0.052686656117439216	0.0029924770074192257	0.000667350137805307	graduate	2002	2005
0.39912765204906464	0.11387937307357784	0.0011584558631773272	0.0009917613972414134	lost	2002	2005
0.5298835435509681	0.12131838083267209	0.007229575334866161	0.0057776687920985306	pth	2002	2005
0.44717989027500155	0.05308246016502377	0.0017441449356195373	0.00018118644061974727	counseling	2002	2005
0.3063680398464203	0.0243970131874084	0.00035143992735282674	2.5074088843334136e-05	integration	2002	2005
0.6734270321577788	0.3059112560749054	0.014846348453341103	0.037031566807539766	glycolytic	2002	2005
0.417965869307518	0.09578486859798428	0.0020698713285470707	0.0010446357143284685	amplifications	2002	2005
0.6173818518221378	0.17596277892589568	0.002893988379219498	0.0017943865905291553	exact	2002	2005
0.5944640478491783	0.10970476269721981	0.008296917329275143	0.005513804455077358	drying	2002	2005
0.6291251280903816	0.14797892749309535	0.006952119115603389	0.0044210405198455245	cyclosporin	2002	2005
0.3365713959932327	0.02295084416866298	0.0006648247718699092	1.6907401178219672e-05	metaphase	2002	2005
0.43539679497480394	0.1256335788965225	0.0018675369052126882	0.001721493479704016	tendency	2002	2005
0.23531086266040802	0.009359656572341873	0.0002540126245630643	1.9552783556505887e-06	ribosomal	2002	2005
0.49646816581487657	0.10547385513782498	0.001470968376739736	0.0007367960618449398	configuration	2002	2005
0.3042601531744003	0.059751955270767175	0.00091219613174173	0.00015607925003141213	highlight	2002	2005
0.39584705471992493	0.05671733915805812	0.001062775236032282	0.0002717641711253106	shoulder	2002	2005
0.48321265906095506	0.0874337005615234	0.0018309025440229074	0.0002499139803823652	stent	2002	2005
0.494438408613205	0.0881465935707092	0.0007820612869315713	0.00028830122657491007	spot	2002	2005
0.2162954181432724	0.033359671831130935	0.00010467258943402948	1.3537377481411242e-05	isolates	2002	2005
0.1522581315040588	0.006163704991340585	0.0001588280043709262	2.8729203208183012e-06	proinflammatory	2002	2005
0.9055594488291535	0.43627919018268585	0.003122716930266682	0.006500156667947245	opn	2002	2005
