average_global_distance	average_local_distance	var_global_distance	var_local_distance	tok	year1	year2
0.175923912525177	0.005335712432861279	0.0009017976739011488	6.1342020382682024e-06	privacy	2000	2002
0.6327116933465003	0.1302044057846069	0.0054773896753017495	0.0025215142340628436	lcs	2000	2002
0.2585661655664444	0.014560913443565325	0.002004019256399808	3.164550283458535e-05	regular	2000	2002
0.24282790303230287	0.015180531144142105	0.0003629672092053499	8.285958356522022e-06	0.01	2000	2002
0.2850639021396637	0.010171793699264482	0.002795855796899661	4.0419270959957014e-05	0.29	2000	2002
0.566665913015604	0.123033532500267	0.011318507370981088	0.005633288835828721	fiberoptic	2000	2002
0.1970422637462616	0.00656359970569606	0.0014745390187546389	1.3863560386671358e-05	entomological	2000	2002
0.9723736342426855	0.7644242343120277	0.008304959396030173	0.07450987609938492	suppliers	2000	2002
1.0335966992448085	0.8651797006558627	0.020590794128276527	0.11335978739884203	38.2	2000	2002
0.27733427107334135	0.03676373660564418	0.0008027647810350981	0.00012637750223571057	testosterone	2000	2002
0.35566295027732847	0.0617174625396728	0.0027875329072885803	0.0009581635807032997	persist	2000	2002
0.532958405315876	0.07450375378131863	0.007265931123934865	0.001523586089854536	warfare	2000	2002
0.7791678448673338	0.257271728515625	0.008756947668222227	0.014069202665867279	anonymity	2000	2002
0.2761953377723694	0.013404506444930984	0.0014816225943635234	3.5218353220720685e-05	isotopic	2000	2002
0.20753668308258055	0.008590069413185068	0.0017297291944518012	2.0300170695462033e-05	eighteen	2000	2002
0.2616852134466171	0.019378284215927074	0.0007696953069680306	3.2932697387637705e-05	workshop	2000	2002
0.14495301902294155	0.005432089567184396	0.00012126065391910117	1.4112383719734082e-06	calcium	2000	2002
1.0710537351857783	0.9383555200789124	0.02854383487911702	0.1767414112435772	balkans	2000	2002
0.29921146869659426	0.019770467877387947	0.0031818921547107477	0.00010668376765125457	l929	2000	2002
0.8916275087697432	0.7299257686827332	0.013663114779443285	0.08038472484900437	resorbed	2000	2002
0.35026487708091736	0.04092947840690608	0.0023702039364102132	0.0002728659390307442	matrigel	2000	2002
1.1750152288097888	1.3471583908538742	0.011273042088292086	0.045198884946790495	unfamiliar	2000	2002
0.8294913140125573	0.4896262802369893	0.011026687221232201	0.050573801153991925	mpa	2000	2002
0.3077354747056961	0.031426006555557204	0.002257871352742488	0.00018917072735110448	atherosclerosis	2000	2002
