token	local_dist	global_dist	shift
   	0.7375899988953509	0.7313524340990752	-0.006237564796275685
  	0.049990321792815706	0.23664253705267313	0.18665221525985742
 	0.238981885637089	0.5982442471734606	0.3592623615363716
    	0.28738235382265787	0.6347858625031642	0.3474035086805063
     	1.4434101345826307	0.9709798335895261	-0.47243030099310457
      	0.1876936009607122	0.6254455103411911	0.4377519093804789
       	0.04908011166127457	0.3293148633405135	0.28023475167923895
        	0.37673547331941104	0.7995651730014872	0.4228296996820762
         	0.3518936042133971	0.5649578908283802	0.2130642866149831
          	0.041672897844306944	0.36167508580929475	0.3200021879649878
           	0.25288186748638786	0.5159680301586351	0.26308616267224727
            	0.056643322454308254	0.29121548424619814	0.2345721617918899
             	0.5765872143676454	0.8123831249024708	0.2357959105348254
               	0.4004799816646759	0.6892585769919417	0.2887785953272658
                	0.10151438025882942	0.5342450858852501	0.4327307056264207
                 	0.5397056640766147	0.8326419142644469	0.2929362501878322
                  	0.6424265427194918	0.7914640305920903	0.1490374878725984
                   	0.10176143911325142	0.601814876135111	0.5000534370218596
                    	0.5285527212449901	0.8050788365527497	0.2765261153077596
!	0.10469396903161787	0.45505192134587114	0.35035795231425326
""""	0.04481496129090479	0.3757026664732701	0.3308877051823653
#	0.21389162650117544	0.6016638733173302	0.38777224681615474
$	0.03564624313309406	0.19927503593547002	0.16362879280237597
%	0.009130637429156208	0.16907088533935055	0.15994024791019434
&	0.11182122140721762	0.3219301444059507	0.21010892299873307
'	0.033031253347835854	0.2492790604614149	0.21624780711357905
''	0.5596695256241245	0.7159134785307457	0.1562439529066212
'll	0.6094379651069219	0.8078550182059291	0.19841705309900715
's	0.056402705072265635	0.3777681654232039	0.32136546035093827
've	0.0708673546158538	0.3639905578995557	0.2931232032837019
(	0.012992599726939114	0.19421944334120078	0.18122684361426167
(:	0.302193995588362	0.6278330902439571	0.32563909465559504
(=	0.027989107973157457	0.3128621721700875	0.28487306419693004
)	0.017169580434488574	0.16342515550519154	0.14625557507070297
):	0.2049941352506136	0.30070189047653695	0.09570775522592334
*	0.15133762489429003	0.4776249712508208	0.3262873463565308
+	0.014776748823839836	0.23468846735273718	0.21991171852889735
+0.02	0.9280031067871349	0.8527295529520817	-0.07527355383505319
+1	0.023850118408809018	0.32294539677071044	0.2990952783619014
+1.5	0.9252181098484664	0.7575523156295018	-0.16766579421896466
+10	0.47640341719921664	0.6366585224624504	0.16025510526323372
+12	0.7833789601303849	0.6235064286969324	-0.15987253143345248
+15	1.4035697648161198	1.1430882234550515	-0.2604815413610684
+2	0.12178590949542001	0.5170573221276127	0.3952714126321927
+2.5	0.11466873244772458	0.5118870934027422	0.3972183609550176
+21	0.24755054957872002	0.5705620042909676	0.32301145471224757
+3	0.3219972857349499	0.6342360503285538	0.3122387645936039
+3.5	0.7787804184124056	0.8179317282243591	0.03915130981195347
+32	0.42839601904836333	0.7501637935201522	0.32176777447178884
+36	0.4956142311498397	0.7955446584470683	0.29993042729722863
+4	0.44632453301586505	0.6896382034570003	0.24331367044113528
+40	0.9197886617497021	0.8170936238663523	-0.10269503788334977
+5	0.11718826621661571	0.4610418068649713	0.3438535406483556
+6	0.1977440377664993	0.6536105729033894	0.4558665351368901
+60	0.15831630730462454	0.5237661268181687	0.36544981951354416
+8	0.32156202298828285	0.7264586192400959	0.40489659625181307
,	0.13316611524569777	0.3100724671561914	0.17690635191049364
-	0.03631119971057528	0.2966951703364774	0.26038397062590213
-)-2	0.19857238718790815	0.5894152941487696	0.39084290696086144
-)-epicatechin	0.06417242589435324	0.2902145962201541	0.22604217032580087
-)-epigallocatechin	0.03104227197665066	0.2476946845559561	0.21665241257930545
--	0.07994344784913177	0.5458645878024169	0.4659211399532851
-/-	0.1632064683856279	0.35783047258874723	0.19462400420311932
-0.03	0.8217130888663697	0.6508880787772839	-0.1708250100890858
-0.04	0.05306662390669514	0.3229091092581122	0.2698424853514171
-0.05	0.6387627737460909	0.4936971072352516	-0.1450656665108393
-0.07	0.053864700797845666	0.42450115341030525	0.3706364526124596
-0.08	0.10578231191198606	0.3558171179037759	0.25003480599178984
-0.09	0.14070293095926323	0.42819238894736256	0.28748945798809933
-0.1	0.020075568185629833	0.20809116557162277	0.18801559738599294
-0.10	0.09302850612689151	0.43398468628760245	0.34095618016071094
