token	local_dist	global_dist	shift
   	0.6081581571782039	0.7613940120207506	0.15323585484254676
  	0.23603998646082835	0.6372690182147394	0.401229031753911
 	0.14639744346308703	0.5847541447699797	0.43835670130689264
    	0.6291362327647296	0.7354456519670027	0.1063094192022731
      	0.8832972902916261	0.8636657178073472	-0.019631572484278825
     	0.5651695440708305	0.8076325555141753	0.2424630114433448
       	0.8011642468204148	0.7700107416651559	-0.03115350515525883
        	1.2746467603118208	0.9462049920744633	-0.3284417682373575
         	0.9372136915221033	0.8512458138769873	-0.08596787764511604
          	0.8828459643523838	0.7965276696505287	-0.08631829470185515
           	1.0208345670924561	0.9065392942358995	-0.1142952728565566
            	0.6260659605517378	0.7481254874421354	0.12205952689039756
             	0.9611736688585342	0.8804767847350097	-0.08069688412352449
              	0.611291963866771	0.8433205261437623	0.2320285622769913
               	0.3576343813837126	0.6815849512024943	0.3239505698187817
                	0.48201194397278435	0.6968573615321473	0.21484541755936293
                 	1.133120566875327	0.9400066279542203	-0.19311393892110673
                  	1.0673380287911791	0.9537699240233846	-0.11356810476779455
                   	0.3461450077582643	0.7707121871125799	0.42456717935431565
                    	0.5627412567211203	0.796058821342035	0.23331756462091469
                                 	0.25715706924867365	0.6517958224387916	0.394638753190118
!	0.7768626359697107	0.7571107091583166	-0.01975192681139415
""""	0.0659530833537425	0.3381779227371412	0.2722248393833987
#	0.4837201041182494	0.7152917419884335	0.2315716378701841
$	0.0638068937555818	0.40738431708754597	0.34357742333196417
%	0.0209683933001531	0.20233209580849765	0.18136370250834455
&	0.3769351544419055	0.6079916644605633	0.2310565100186578
'	0.07679095493641142	0.31279780467324825	0.23600684973683683
''	0.7196417110049587	0.8378173816973242	0.11817567069236556
'cause	1.3374683814314796	1.0039935887465918	-0.3334747926848878
'll	0.7111490765816673	0.8408472314692501	0.12969815488758285
's	0.1373913850152143	0.4297568318882441	0.2923654468730298
've	0.38760844449747744	0.6797873266946246	0.29217888219714716
(	0.019350720423743306	0.1681645442226235	0.1488138237988802
(:	0.27303875488999174	0.7168958549603459	0.44385710007035417
(=	0.11276584728022165	0.6201921880533723	0.5074263407731506
)	0.010358113281949133	0.1428819700127617	0.13252385673081257
):	0.34202186191799966	0.5336016762934264	0.1915798143754267
*	0.1528623894833867	0.5956554090767503	0.4427930195933636
+	0.027057005111606247	0.2897899027312587	0.26273289761965246
+0.02	0.6771365945238845	0.6688939600235008	-0.008242634500383761
+0.17	1.1493020070184365	0.9208773028884344	-0.22842470413000215
+0.25	0.8372975230377575	0.8558385943812763	0.01854107134351879
+1	0.20040908722303763	0.6012803248990426	0.40087123767600497
+1.4	0.2970472631297826	0.69410207287589	0.3970548097461074
+1.5	0.6313666600521237	0.8314989909762844	0.20013233092416072
+10	0.4230675586598396	0.6798821122313476	0.25681455357150806
+100	0.5510482560781131	0.7707016755480169	0.2196534194699038
+105	0.7233524385047629	0.9150133994978463	0.19166096099308338
+12	0.462927566266202	0.6099238043999039	0.14699623813370188
+15	1.3414705404202178	1.0193284767974753	-0.32214206362274256
+2	0.4580018319988062	0.7116328954576172	0.25363106345881103
+2.0	0.24769563924453275	0.5593837644278923	0.31168812518335953
+2.5	0.8842120668635906	1.0005654594221025	0.11635339255851196
+2.9	0.37076900720139794	0.6451209578832376	0.2743519506818397
+200	0.26872162432913105	0.5957020656347565	0.3269804413056254
+21	0.23427871058322713	0.6222588802679441	0.38798016968471694
+24	0.6436534203153503	0.7519757940622938	0.10832237374694342
+3	0.7501706843411141	0.8517521439601617	0.10158145961904763
+3.4	0.8836797164948276	1.016676048812373	0.13299633231754537
+3.5	0.28928360706474854	0.6221339454698468	0.33285033840509826
+3.6	0.3497365198225264	0.6652553366993967	0.31551881687687033
+32	0.8312652719789777	0.9076387377728939	0.07637346579391624
+36	0.7332506032770076	0.8571280277817928	0.12387742450478512
+4	0.706743424488333	0.7814118162874781	0.07466839179914508
+4.1	0.1587997029619327	0.6212442346369715	0.46244453167503885
