token	local_dist	global_dist	shift
  	0.18529514217340026	0.30770806440364384	0.12241292223024358
 	0.05484281516250478	0.38765111767843274	0.33280830251592797
   	0.0350922540909816	0.21221817880475546	0.17712592471377386
    	0.008614696069494943	0.09741431552473068	0.08879961945523573
     	0.2586505380762356	0.5806066156564464	0.32195607758021083
      	0.055008764464533844	0.29043681084203354	0.2354280463774997
       	0.050023063987169936	0.2518238569586966	0.20180079297152664
        	0.5819401072545134	0.6752141583220546	0.09327405106754116
         	0.12456352490899558	0.4809256905457916	0.356362165636796
          	0.06025811969268968	0.38029201768199605	0.32003389798930637
           	0.02425974813109899	0.22588713236584157	0.20162738423474258
            	0.07113025940552442	0.3588887361073506	0.2877584767018262
             	0.7123424420663582	0.7534380841612898	0.04109564209493155
              	0.39175192324154096	0.6293760126599466	0.23762408941840563
               	0.20064960635938955	0.447858598637482	0.24720899227809245
                	0.023094640570151315	0.1645280710463587	0.14143343047620738
                 	0.2249824065943008	0.48444056824333526	0.25945816164903446
                  	0.37126806610602947	0.7458574976593757	0.37458943155334623
!	0.07640661054809539	0.3364409597724831	0.26003434922438773
""""	0.015449007973829643	0.20905434143613089	0.19360533346230124
#	0.08411742069411943	0.31924942380185983	0.2351320031077404
$	0.01155346713281713	0.08578944928513788	0.07423598215232075
&	0.05180776801221543	0.19406509943797223	0.1422573314257568
%	0.0015595908712610074	0.06784081855527513	0.06628122768401412
'	0.020177581365567354	0.16626282306068085	0.1460852416951135
''	0.6650243956649313	0.9087231386662604	0.2436987430013291
's	0.019105769315707843	0.16598532844792013	0.1468795591322123
've	0.6275793076565739	0.7175712974241101	0.0899919897675362
(	0.0024253881705120772	0.09074947870471317	0.0883240905342011
(=	0.05095142055386459	0.21619222735671018	0.16524080680284559
)	0.0032664063775461605	0.079436977865315	0.07617057148776885
):	0.023258747297342452	0.1092371549302672	0.08597840763292475
*	0.03957494843389975	0.18773129222562002	0.14815634379172027
+	0.004612552146477711	0.09486946840216659	0.09025691625568888
+0.17	0.5548773913458251	0.7244213360069442	0.1695439446611191
+1	0.06601021246825456	0.2676548035427133	0.20164459107445876
+1.5	1.0967396084427663	1.0391991373383804	-0.05754047110438587
+100	0.3900592417824268	0.5269368089042767	0.13687756712184995
+2	0.10206921710921169	0.3809417652411059	0.2788725481318942
+3	0.2535437621441481	0.5355222519643987	0.28197848982025064
+3.4	1.7267149844924161	1.1026417389614314	-0.6240732455309848
+4	0.20426477868662274	0.4731015990155555	0.26883682032893275
+40	0.8826308245150263	0.7127546604010636	-0.16987616411396267
+5	0.21169142270577757	0.5488094419676507	0.3371180192618731
+6	0.6097281155467742	0.7985345898075331	0.18880647426075892
+60	0.22970373234104913	0.427052001404599	0.19734826906354985
,	0.018926012973688122	0.148539354332752	0.12961334135906388
-	0.007900134449429719	0.11591573848732795	0.10801560403789823
--	0.010789555472995316	0.15166516482892267	0.14087560935592736
-/-	0.024818488906903746	0.13503437918153893	0.11021589027463519
-0.03	0.945694558457189	0.6702716392921984	-0.2754229191649906
-0.04	0.05357806071161186	0.264987324636091	0.21140926392447912
-0.05	0.13920117203998428	0.43938404105083007	0.3001828690108458
-0.07	0.07663181460721669	0.4272448475423761	0.35061303293515944
-0.08	0.12435944149667955	0.3356017272613442	0.21124228576466464
-0.09	0.11648243532779767	0.4862347140701899	0.36975227874239225
-0.1	0.05264816740795997	0.2526989572906041	0.20005078988264413
-0.10	0.0677625877618585	0.35232855239807814	0.28456596463621964
-0.11	0.16124065161390355	0.4088442899133199	0.24760363829941634
-0.12	0.6528931948053263	0.6055359978723618	-0.047357196932964474
-0.13	0.43861452248580723	0.632110727813447	0.19349620532763978
-0.15	0.38468935039918006	0.6771614888983534	0.2924721384991733
-0.17	0.6973836319744569	0.7033721084567138	0.005988476482256977
-0.18	1.1312134569867693	0.8031014856358849	-0.32811197135088443
-0.19	0.19827563290815797	0.49485775353859207	0.2965821206304341
-0.2	0.7000028639946436	0.7046617324516571	0.004658868457013465
-0.21	1.2511083982673443	0.7968736494661798	-0.45423474880116455
