token	local_dist	global_dist	shift
  	0.05406422412129874	0.33546526599786974	0.281401041876571
 	0.16684891834615856	0.6136834488798999	0.44683453053374134
   	0.8553286467944667	0.7978439327697767	-0.05748471402469002
    	0.11062050023403269	0.5932412193410217	0.482620719106989
      	0.18262500566451323	0.674649479511801	0.49202447384728776
     	1.3253349549879152	0.9695832353440444	-0.35575171964387076
       	0.176534405230646	0.704807470821116	0.52827306559047
        	0.3022528779805691	0.6662045430572009	0.3639516650766318
         	0.1019716081337747	0.5027202265716075	0.4007486184378328
          	0.6147708752230554	0.7857226235291812	0.1709517483061258
           	0.37671908903599316	0.6063394659776071	0.22962037694161397
            	0.9767472529662555	0.7659206849823399	-0.21082656798391564
             	0.8879816916717069	0.9348853405976055	0.0469036489258986
                	0.12814676597850216	0.5917474968309596	0.46360073085245745
               	0.2960109509166756	0.7046934703654315	0.4086825194487559
                 	0.4194048482724917	0.7204082749095142	0.3010034266370225
                  	0.47968358879419504	0.799504895679249	0.31982130688505395
                   	0.2639329629455134	0.8931320269910145	0.6291990640455011
                    	0.5597164309181395	0.8107157657772155	0.250999334859076
!	0.7723602643181987	0.7377334561996944	-0.03462680811850427
""""	0.05015252200344744	0.3469369272520957	0.29678440524864824
#	0.6064934462422165	0.7741917838394632	0.16769833759724673
$	0.04260292394268861	0.26694217668656006	0.22433925274387145
%	0.014605865040193677	0.19322945896554966	0.17862359392535598
&	0.3258903170339785	0.4787226013872843	0.15283228435330576
''	0.3031194687790343	0.6865374025746181	0.38341793379558387
'	0.048928861679248925	0.27622105971438216	0.22729219803513323
'cause	0.7603003681821519	0.8458596588595977	0.08555929067744583
's	0.08592553380656898	0.42200309282870996	0.336077559022141
'll	0.6297645115507253	0.6827483773016492	0.05298386575092384
've	0.2502740361769288	0.5252163475402913	0.27494231136336256
(:	0.09647420474706869	0.40342875683726487	0.3069545520901962
(	0.017981367439828477	0.21087925441041777	0.1928978869705893
(=	0.08996254332501918	0.49455456765878947	0.4045920243337703
)	0.019854670877267333	0.19147787680106543	0.1716232059237981
