token	local_dist	global_dist	shift
  	0.08374371098018918	0.22103186490406757	0.1372881539238784
 	0.045873404920840244	0.3430495586966983	0.29717615377585804
   	0.3447936694154228	0.5482565566486428	0.20346288723322004
    	0.125304270675342	0.383972950638256	0.258668679962914
     	0.6335281514887479	0.78863441238704	0.15510626089829216
      	0.0996001656040103	0.4042059802076411	0.3046058146036308
       	0.1488348211898446	0.42444134305517356	0.27560652186532897
         	0.0321645013975127	0.27046106157715233	0.23829656017963963
        	0.9801968748938514	0.9897209546390169	0.009524079745165448
          	0.023372792733429737	0.32323350897437364	0.2998607162409439
            	0.03103906675802348	0.2507708069730642	0.21973174021504072
             	0.5560175580540947	0.7008129971925081	0.14479543913841342
              	0.8295433101029037	0.827794294867731	-0.0017490152351726795
               	0.3749797635762506	0.556309817796806	0.18133005422055537
                	0.035576898704383964	0.22714609939721275	0.1915692006928288
                  	0.4881243500007445	0.7428355303401981	0.2547111803394536
                   	0.17342045442106946	0.521545549112642	0.3481250946915725
                    	0.18739573413646282	0.5155332186452963	0.3281374845088335
!	0.07637923832888249	0.31834390818279656	0.24196466985391407
""""	0.03399205854966503	0.29420397775914886	0.26021191920948383
#	0.11190612725587279	0.40616615938760736	0.2942600321317346
$	0.013575973768647831	0.1242228244276794	0.11064685065903157
%	0.003013864014277279	0.09578544751920703	0.09277158350492976
&	0.05821084373273899	0.17239542637725713	0.11418458264451814
'	0.027151771212198028	0.20574628401332207	0.17859451280112404
''	1.0476660481404452	0.8739633997930275	-0.17370264834741767
'll	0.4075509507998052	0.7098732799424992	0.30232232914269397
's	0.022032780105475713	0.23153376761857525	0.20950098751309953
(	0.00465887266048437	0.1235266911890297	0.11886781852854533
(=	0.04586878344717882	0.2402287437928189	0.19435996034564007
)	0.006739431460575762	0.1196246215294865	0.11288519006891073
):	0.05133473653029208	0.15347831796813305	0.10214358143784097
*	0.11681824988171796	0.2888355704108113	0.17201732052909335
+	0.007706895019646387	0.1206343647393251	0.11292746971967871
+0.02	0.19069092253836673	0.6683186479139003	0.47762772537553355
+0.17	0.5992008561387745	0.85574792211396	0.2565470659751855
+1	0.29129576608933194	0.5587796893694883	0.26748392328015635
+1.4	0.443363422552593	0.7633452205502341	0.31998179799764115
+10	0.8132464099060581	0.7244522951392656	-0.08879411476679255
+15	1.2730946050035103	1.0482855053921072	-0.22480909961140316
+2	0.19578717515713906	0.4879633155961388	0.29217614043899975
+2.0	0.5360284773975259	0.7692108464101542	0.23318236901262834
+3	0.36369159799699546	0.7823701693227958	0.41867857132580033
+3.4	0.47228463641994134	0.8154779874800198	0.3431933510600784
+3.6	0.07156128466391432	0.34488168341096437	0.27332039874705005
+4	0.7346218727884923	0.828750547965816	0.0941286751773237
+40	1.6404268981149093	1.0286244184502709	-0.6118024796646384
+5	1.0572062905748043	1.0113360901429673	-0.04587020043183698
+6	1.3073258531089467	0.9272625879701009	-0.3800632651388458
,	0.027139262929493535	0.20880838853451422	0.1816691256050207
-	0.009903701008433519	0.1563450820026715	0.14644138099423798
-)-2	0.3057152700276403	0.587295465568533	0.28158019554089264
-)-epicatechin	0.08411900944255335	0.33621188907916055	0.2520928796366072
--	0.04776251153578859	0.27994048678255967	0.23217797524677108
-.20	1.2811038870130051	0.9521776556297394	-0.3289262313832657
-/-	0.015774161793157937	0.1070447869017187	0.09127062510856077
-0.03	0.860646337649283	0.6290985872831099	-0.23154775036617314
-0.04	0.07143947804453021	0.41293821866476554	0.34149874062023533
-0.05	0.928953819425791	0.7416017930494758	-0.1873520263763152
-0.07	0.03676080806908144	0.362455046971241	0.32569423890215954
-0.08	0.06750977417743786	0.3125045186442359	0.24499474446679803
-0.085	0.3079446821898548	0.5523049874054133	0.24436030521555852
-0.09	0.2620694602555369	0.5183496780509624	0.25628021779542554
-0.1	0.06968183891379709	0.263481398136293	0.19379955922249592
-0.10	0.3718285350097845	0.6852968945177864	0.3134683595080019
-0.11	0.15120090872091996	0.33895698766056814	0.18775607893964819
-0.12	0.625964819979687	0.5548169672625975	-0.07114785271708945
-0.13	0.5882094693723943	0.761632878943792	0.17342340957139768
-0.15	0.42596154933337016	0.648423298342324	0.22246174900895388
-0.17	0.4076148154455447	0.49639166445268623	0.08877684900714156
-0.18	0.7398235284861658	0.657723056724346	-0.0821004717618199
-0.19	0.43909926072048755	0.6532698767491276	0.21417061602864007
-0.2	0.5122019558093951	0.6123379208192633	0.10013596500986821
-0.21	0.009227850102915824	0.11398284397621383	0.10475499387329801
-0.22	0.30697257689069235	0.4730389117726628	0.16606633488197042
-0.24	0.14044239564138683	0.2755994341325333	0.13515703849114646
-0.25	0.216432149806292	0.4980308186043868	0.2815986687980948
-0.27	0.7754302341535549	0.7989917484294942	0.02356151427593922
-0.28	0.4499414452592472	0.6998395151543039	0.2498980698950567
-0.29	0.34178420375529484	0.6005248856677767	0.2587406819124819
-0.3	0.029782236906056858	0.23158748012440422	0.20180524321834736
-0.31	0.03704894608359943	0.32715320638874135	0.2901042603051419
-0.30	0.13085443778780725	0.45558168964132484	0.3247272518535176
-0.33	1.1260507218770754	0.6911705774061033	-0.4348801444709721
-0.35	0.09975451626558085	0.3435878477119042	0.24383333144632335
-0.36	0.4486953942415046	0.5779663396280919	0.12927094538658723
-0.37	0.043622075010655736	0.24961994018451095	0.2059978651738552
-0.39	0.2868759275600723	0.4861509469317541	0.1992750193716818
-0.4	0.034138918784828776	0.21218551712715028	0.1780465983423215
-0.41	0.8650600919565717	0.6701681325344429	-0.1948919594221289
-0.43	0.2726123548802374	0.5198449055639071	0.24723255068366967
-0.44	0.7641533131123829	0.7925584820104541	0.02840516889807121
-0.45	1.0031932893631106	0.9331667942803912	-0.07002649508271941
-0.46	0.8670578484512819	0.6723942391969058	-0.1946636092543761
-0.47	0.09768469530039592	0.46748146078339137	0.36979676548299545
-0.48	0.32018020652773005	0.4144027235250217	0.09422251699729167
-0.5	0.07088628977583666	0.3316017192119698	0.26071542943613313
-0.51	0.6156200108459028	0.7593748662789499	0.1437548554330471
-0.52	0.9273546415952516	0.7049870337476511	-0.22236760784760046
-0.53	1.1792069431294125	0.8309411468004302	-0.34826579632898236
-0.54	0.1106082831476154	0.2793743735673503	0.1687660904197349
-0.55	0.3426249323926628	0.6239800918268145	0.2813551594341517
-0.56	1.6421565850417368	1.0663079697562585	-0.5758486152854783
-0.57	0.414873400633865	0.5278966767375965	0.11302327610373153
-0.59	0.347566316602161	0.5933976441227894	0.24583132752062842
-0.6	0.1307331145385635	0.30511911271147774	0.17438599817291423
-0.60	0.10421515892233713	0.3348288299506764	0.2306136710283393
-0.61	0.7197238666340886	0.740727409159323	0.021003542525234398
-0.616	0.03158046198444231	0.17352470003294007	0.14194423804849776
-0.62	0.11888240298465713	0.42530490060259296	0.30642249761793583
-0.63	0.06178362952259797	0.3590219536910395	0.29723832416844154
-0.67	0.41722587555909263	0.5389565702560731	0.1217306946969805
-0.68	0.031146448208133837	0.24754542464664675	0.2163989764385129
-0.7	0.06047290444694364	0.2675732370784689	0.20710033263152527
-0.70	0.0780018277443767	0.4283856145650027	0.350383786820626
-0.73	0.12729745844815066	0.45044368003276847	0.3231462215846178
-0.76	0.19367367603140206	0.4602739894807538	0.26660031344935176
-0.77	0.061857886108093174	0.29458414632385854	0.23272626021576537
-0.8	0.7129487190815553	0.7256280455933746	0.012679326511819244
-0.80	0.2919213919027649	0.639571678910525	0.34765028700776013
-0.81	1.3548902609570783	0.9794330155887137	-0.37545724536836467
-0.87	0.834405804167454	0.7502687738757764	-0.08413703029167763
-0.88	0.15557632156057577	0.4172162818659889	0.26163996030541314
-0.9	0.059753152197061676	0.25159169067781206	0.1918385384807504
-0.98	0.5378464283285576	0.6783838626189798	0.1405374342904222
-1	0.06807966625559547	0.2656914143937661	0.19761174813817062
-1.0	0.40997598448367545	0.503917900416404	0.0939419159327286
-1.03	0.2619733694300843	0.5429437101027845	0.2809703406727002
-1.1	0.17197590226333026	0.4021140404167507	0.23013813815342044
-1.14	0.3194663359174702	0.4890725394355474	0.1696062035180772
-1.2	0.15501700715564348	0.39727699380921155	0.24225998665356807
-1.21	0.24941833999092267	0.4612836385667507	0.21186529857582803
-1.24	1.1382766538641145	0.8735104698255672	-0.26476618403854724
-1.27	0.16602083848025773	0.43162421776597404	0.2656033792857163
-1.3	0.3448113805400451	0.4761776853441605	0.13136630480411537
-1.4	0.10428042763478607	0.3128821760328574	0.20860174839807133
-1.5	0.18745074164274467	0.4207224281630625	0.23327168652031782
-1.6	0.03766465333153479	0.24620800668868892	0.20854335335715413
-1.7	0.39764373062900327	0.694235079096365	0.2965913484673617
-1.8	0.0711873590200609	0.29055755403913497	0.21937019501907407
-1.87	0.14966116186156753	0.4461798818921965	0.29651872003062896
-1.9	0.07642563703885608	0.40021774462563486	0.3237921075867788
