token	local_dist	global_dist	shift
 	0.1565653643188517	0.6089025142137443	0.4523371498948926
  	0.3989624810339789	0.6210157512223766	0.2220532701883977
   	0.6191954018318806	0.8059141050879786	0.18671870325609796
    	1.0652081192298255	0.8269294779438163	-0.23827864128600917
     	0.7492235700157451	0.7931689774256327	0.043945407409887616
      	1.056518999399025	0.9269317069716816	-0.12958729242734335
       	1.2708043093119166	0.8972417758842571	-0.37356253342765944
        	1.5044513672081923	1.0147015415586225	-0.4897498256495698
         	1.2981464708986037	0.926634764243921	-0.3715117066546827
          	1.2056146476137164	0.8880603091175724	-0.317554338496144
           	1.395646034227464	0.9609154361976021	-0.4347305980298618
            	1.185978118374086	0.8692269838336062	-0.3167511345404799
             	0.839846913212962	0.8512656188734676	0.011418705660505624
              	0.6339874883460274	0.7949910769999398	0.1610035886539124
               	0.6422878574560802	0.6874644529788012	0.04517659552272102
                	0.515648503004171	0.7502097733906027	0.2345612703864317
                 	1.2514952836410003	0.9636409265590967	-0.28785435708190354
                  	1.0597989535350252	1.0127638548949032	-0.04703509864012201
                   	0.46741555069149443	0.800039025970494	0.3326234752789996
                    	0.4625522088274505	0.7568115976251741	0.2942593887977236
                                 	0.30685526966944654	0.6243987742181127	0.3175435045486662
!	0.8248987234531852	0.7524299663719153	-0.07246875708126987
""""	0.05301139408327127	0.353977612902329	0.3009662188190577
#	0.5102207537059607	0.7152531800483273	0.20503242634236662
$	0.06127817860292961	0.3806742600017955	0.3193960813988659
%	0.02246619794691862	0.2042923712285437	0.1818261732816251
&	0.49776423298221517	0.6199729531690853	0.12220872018687012
'	0.05020134732100079	0.31558716237661244	0.26538581505561165
''	0.513993574202967	0.8625602651085382	0.34856669090557124
'cause	0.8175310759440575	0.7981443277095397	-0.019386748234517803
'll	0.8905289531803628	0.8023639343205213	-0.08816501885984152
's	0.1050673488384346	0.4164725380495168	0.3114051892110822
've	0.587678698162119	0.7479421370548769	0.16026343889275785
(	0.01852533989875338	0.19258644593388308	0.1740611060351297
(:	0.28361276846588934	0.6894842072681935	0.40587143880230414
(=	0.20115996888936472	0.676474265495439	0.47531429660607427
)	0.015959753022419698	0.1745871015948388	0.1586273485724191
):	0.39372741829720204	0.5371452568324815	0.14341783853527945
*	0.2916151022601676	0.6307584349360607	0.33914333267589303
+	0.023888314767954166	0.2942363664852834	0.27034805171732923
+0.02	0.8272123251477171	0.8785288216668691	0.05131649651915193
+0.17	0.5087831074474147	0.7775844593573293	0.2688013519099146
+0.25	1.450113570188524	1.0382482214301545	-0.41186534875836944
+1	0.1826680177526221	0.4862186463488971	0.303550628596275
+1.4	1.0890847349972255	0.8177936731238712	-0.2712910618733543
+1.5	0.5218025270628546	0.8330667237863078	0.3112641967234532
+10	0.3986617507886725	0.6246482407300157	0.22598648994134318
+100	0.435782875078616	0.7048348601190184	0.2690519850404024
+12	0.47625021054742533	0.6445783647280032	0.1683281541805779
+15	1.2604216889244053	0.9623975087284145	-0.29802418019599086
+2	0.4897896704692436	0.6874509578243901	0.19766128735514654
+2.0	0.23533554788670985	0.6478574489421709	0.41252190105546105
+2.5	0.49974004172165964	0.8005499084089474	0.3008098666872877
+2.9	0.2823159025857638	0.6717923976136246	0.38947649502786086
+200	0.4760506219762415	0.6692522517307152	0.19320162975447375
+21	0.6789231282480674	0.8351912028630504	0.15626807461498293
+24	0.4932045034021997	0.611284039651844	0.11807953624964429
+3	0.6596300229322247	0.80504491822386	0.14541489529163532
+3.4	1.005691671524598	0.9225295650468024	-0.08316210647779565
+3.5	0.5302801556100185	0.8363429065427448	0.3060627509327263
+3.6	0.44499071011852853	0.83620212799696	0.3912114178784315
+32	0.6844575413736781	0.7112909570182392	0.0268334156445611
+36	0.6487016059671611	0.830092515650144	0.18139090968298288
+4	0.557281175996998	0.6954334881775701	0.1381523121805721
