token	global_dist	local_dist	shift
 	0.5283434470903463	0.09209751520980147	0.43624593188054483
  	0.5782544871633319	0.11210069895407615	0.4661537882092558
   	0.35861276995066194	0.06508551403702445	0.2935272559136375
    	0.35901601311332976	0.06464318441162098	0.2943728287017088
     	0.36265674949081494	0.06444445515814745	0.2982122943326675
      	0.3445505408699028	0.06396446874520845	0.28058607212469433
       	0.34152706955816636	0.06348535888698759	0.2780417106711788
        	0.3568780091129985	0.06319553472580242	0.2936824743871961
         	0.3358651292160617	0.06072664473902778	0.27513848447703393
          	0.33962311011642354	0.05984461269850805	0.2797784974179155
            	0.33050243674322344	0.057140668438040665	0.2733617683051828
             	0.3538813368815166	0.06330883322131953	0.29057250366019705
               	0.3614251786031111	0.05792050160201745	0.3035046770010936
                	0.3510139338287479	0.061132540757688814	0.2898813930710591
                  	0.36656266272547566	0.06180470733708676	0.3047579553883889
!	0.43171322209742247	0.065164852828268	0.36654836926915446
""""	0.5471163487356692	0.1302802511007799	0.41683609763488927
#	0.46118128734305075	0.06951222983097738	0.39166905751207337
$	0.3668870561707398	0.06363833637247784	0.30324871979826196
%	0.32921727277523694	0.04668221314793386	0.2825350596273031
&	0.45345506370281596	0.08611300642291497	0.367342057279901
'	0.4880577126516502	0.12810662707515685	0.35995108557649336
''	0.545248695140671	0.15471594740845418	0.3905327477322168
's	0.45732567500421395	0.0894642429069944	0.36786143209721955
(	0.4838121292683144	0.07536869024750226	0.40844343902081215
(=	0.47307428193432555	0.07101890738577599	0.40205537454854956
)	0.4289584084206408	0.05714380057977353	0.3718146078408673
):	0.4315180892552175	0.07872937226269638	0.3527887169925211
*	0.514021157458706	0.09335511801018948	0.42066603944851655
+	0.3581658517720253	0.0656577621020552	0.2925080896699701
+1	0.45386176823942337	0.06695488849774267	0.3869068797416807
+2	0.5649208450595147	0.10577642255508579	0.4591444225044289
+3	0.5938053328723683	0.11792718607409758	0.4758781467982707
+4	0.5751097367316477	0.11030771369613257	0.4648020230355151
+40	0.6226118348855545	0.11554819503000557	0.5070636398555489
+5	0.6421040096368384	0.1678392280735247	0.47426478156331375
+6	0.5487756247727567	0.11102154527870889	0.43775407949404777
,	0.45572092225529637	0.08407246642680843	0.37164845582848793
