token	local_dist	global_dist	shift
   	0.8111456412313824	0.8612720935465052	0.050126452315122805
  	0.3514014572406059	0.6508212235253792	0.2994197662847733
 	0.1784633718425962	0.5637856948571943	0.3853223230145981
     	0.9493035269020481	0.87381462457328	-0.07548890232876815
    	1.2579222704822426	0.890984383653341	-0.3669378868289016
      	1.298199652204465	0.9981574001994253	-0.30004225200503964
       	1.243026785631933	0.9048005875669567	-0.33822619806497634
        	1.5372228288768341	1.068910969442209	-0.46831185943462517
         	1.411737043974549	0.9995261488707253	-0.4122108951038236
          	1.4492854290903157	0.9338727694873981	-0.5154126596029176
           	1.3737023244047117	0.988447928087702	-0.38525439631700975
            	1.0806459356291527	0.9286592501859088	-0.1519866854432439
             	0.8597161404065141	0.9090869713380011	0.049370830931486975
              	0.6887012301608787	0.8741588843512675	0.18545765419038884
               	0.6587774222422196	0.7901238870091496	0.13134646476693002
                	0.6963046334841898	0.8067355614527307	0.11043092796854093
                 	1.2936607984979969	0.9899136868729942	-0.3037471116250027
                  	0.9852582047508313	0.9708039974624545	-0.014454207288376764
                   	0.6421469345961062	0.879683566840085	0.2375366322439788
                    	0.9561627015269283	0.9069022096237873	-0.04926049190314097
                                 	0.3916730940602491	0.7282801539272694	0.33660705986702033
!	0.7521651169452591	0.7465939367568144	-0.005571180188444713
""""	0.07766474460842465	0.36825488670489304	0.2905901420964684
#	0.4902713347948169	0.7369134095060135	0.2466420747111966
$	0.050086781182093865	0.41077225987672716	0.3606854786946333
%	0.017013294354838226	0.20453605733766866	0.18752276298283044
&	0.47567710350358505	0.6196273398661364	0.14395023636255133
'	0.08466819284438609	0.34195610837571977	0.2572879155313337
''	0.8082095171362995	0.8664887468624438	0.0582792297261443
'cause	1.135629974356899	0.8229462919334198	-0.3126836824234791
'll	0.6739608763624303	0.8204098461802545	0.14644896981782418
's	0.10461513463804883	0.42267174387918416	0.3180566092411353
've	0.32725860448428123	0.65909276731003	0.33183416282574874
(	0.016244794431079512	0.18691197797276538	0.17066718354168586
(:	0.5539408254145557	0.8597432750430831	0.30580244962852743
(=	0.40300607551291956	0.70518943084382	0.30218335533090046
)	0.0126765802554768	0.16192149491934504	0.14924491466386824
):	0.39894207602831633	0.5428532742981604	0.1439111982698441
*	0.24608242050733098	0.6155792764484356	0.3694968559411046
+	0.021953438355135857	0.2881155220255328	0.26616208367039695
+0.02	0.844985901509642	0.8844703701809584	0.039484468671316386
+0.17	0.611688604938109	0.9132907353484221	0.30160213041031314
+0.25	0.9012218195151788	0.9105514586903004	0.00932963917512164
+1	0.21700197261942766	0.5615102483625052	0.3445082757430775
+1.4	0.2589225368411583	0.612320895560988	0.3533983587198297
+1.5	0.43773796688251365	0.8313629738618755	0.39362500697936187
+10	0.3208617765896308	0.5472059791483708	0.22634420255874
+100	0.6658129556013068	0.8873170993664959	0.22150414376518912
+105	0.7331819917617255	0.8704918862815454	0.1373098945198199
+12	0.2497030819950744	0.607185290301826	0.3574822083067516
+15	1.4639040021946703	1.069983853857227	-0.39392014833744327
+2	0.772396152867213	0.7685555532673565	-0.003840599599856498
+2.0	0.7546148687819346	0.8288585495410854	0.07424368075915078
+2.5	0.5412382819349355	0.8373978568965297	0.2961595749615942
+2.9	0.3962907510956333	0.6983354666241056	0.30204471552847234
+200	0.6461163812801907	0.7864886172271752	0.14037223594698456
+21	0.4005414719204323	0.7572683965475746	0.3567269246271423
+24	0.34877973630069503	0.5985319066263588	0.24975217032566377
+3	1.0892678216951541	0.9564490838889732	-0.13281873780618092
+3.4	0.8583341425207487	0.9153399862174958	0.057005843696747105
+3.5	0.3634986782232268	0.6858189356754312	0.3223202574522044
+3.6	1.6639028082462204	1.1377165012580173	-0.5261863069882031
+32	0.883034747981814	0.9135006977541346	0.030465949772320533
+36	0.9170777435356117	0.9278700274312414	0.010792283895629695
+4	0.6976378979731683	0.7512992645554406	0.053661366582272274
+4.1	1.4649421979013102	1.02717424178334	-0.43776795611797015
+4.6	0.5696626828876827	0.6715384298527034	0.10187574696502066
+40	0.48725862746198456	0.7687606429132423	0.28150201545125775
+5	0.5867518307178352	0.7273536932281083	0.14060186251027307
+50	0.8824737132984772	0.808628100093991	-0.07384561320448624
+6	0.384780213093176	0.7495594910708283	0.3647792779776523
+60	0.6850406604086952	0.8194698620135575	0.13442920160486238
+62	0.9271647247703049	0.8239709750856022	-0.10319374968470263
+7.2	1.0487455155945942	0.8501936499556042	-0.19855186563898997
+7.3	1.460769656048924	1.0039225364873927	-0.45684711956153135
+8	0.9395285429457693	0.8749658045882884	-0.06456273835748083
