token	local_dist	global_dist	shift
 	0.17634722694192506	0.6402208378489148	0.46387361090698975
  	1.2019522469780248	0.8971290272696383	-0.30482321970838655
   	0.3874105479987393	0.6556965208436956	0.26828597284495626
    	0.9078385054244106	0.7407526083945655	-0.1670858970298451
     	0.6864774932627011	0.7422828579550544	0.05580536469235331
      	1.16281973673882	0.8908140051040496	-0.2720057316347704
       	1.033304426262335	0.7831524648784413	-0.25015196138389373
        	1.5217256475264014	0.9744280941751486	-0.5472975533512527
         	1.055304431869126	0.8402019021149828	-0.21510252975414323
          	1.2924139258957514	0.8352333571564324	-0.457180568739319
           	0.7877866511264928	0.8061092469805521	0.018322595854059265
            	0.6502597073738705	0.770909258691528	0.12064955131765753
             	0.8548579244023228	0.8405713380650488	-0.014286586337273977
              	0.6813374981601197	0.8022856650697145	0.12094816690959487
               	0.3719957103228898	0.7291859074147728	0.35719019709188304
                	0.3287266058348305	0.6193593329198395	0.290632727085009
                 	0.9887004206113497	0.8985735217611378	-0.09012689885021186
                  	0.7475369153497982	0.8950405335236495	0.14750361817385138
                   	0.7860650023718854	0.9010164851989306	0.11495148282704526
                                 	0.18587539468905034	0.47165597611400123	0.2857805814249509
                    	0.3603586834042507	0.8013816203775548	0.4410229369733041
!	0.6677136288585548	0.6611823875608895	-0.006531241297665247
""""	0.04977667749009684	0.35941672461687124	0.3096400471267744
#	0.4456574134902729	0.7321865583708198	0.2865291448805469
$	0.048536524104018985	0.3368250464397927	0.28828852233577373
%	0.02003577610794738	0.1970840981274995	0.17704832201955212
&	0.4883652269019697	0.5673854721908844	0.07902024528891471
'	0.05508025264507366	0.30207802651445037	0.2469977738693767
''	0.7384486268212564	0.8074087821639673	0.06896015534271083
'cause	1.4378900001049038	1.1271631780667581	-0.3107268220381456
'll	0.6142848272851845	0.7943899458438004	0.18010511855861588
've	0.6999205761892341	0.681761554273921	-0.018159021915313045
's	0.09921534245229968	0.42500393980080986	0.3257885973485102
(	0.019163025340940054	0.20797326297779306	0.188810237636853
(=	0.14193826859094472	0.6003593266688849	0.4584210580779402
(:	0.1786646849900566	0.5535971949528167	0.37493250996276006
)	0.015351658152443104	0.17465824643811478	0.15930658828567168
*	0.47919921042836866	0.6455207985023876	0.16632158807401898
):	0.3342898706783508	0.4885384475020186	0.15424857682366777
+	0.023812550265570387	0.31120165846936365	0.28738910820379326
+0.02	0.5014049380212052	0.8154101745025311	0.31400523648132583
+0.17	0.24265980882835403	0.5947816968226952	0.3521218879943412
