token	global_dist	local_dist	shift
 	1.0015404146591598	1.1710338116630712	-0.16949339700391142
  	1.0007843249585247	0.9256891258430469	0.0750951991154778
   	1.0216941016480101	1.061339336128876	-0.03964523448086599
    	1.0657965250841896	0.9607800923566623	0.10501643272752736
!	1.08122851289665	1.1711547752275124	-0.08992626233086254
""""	1.0196666561585994	1.10436666298087	-0.08470000682227052
#	0.9050296960495184	0.7438688968649559	0.1611607991845625
$	1.051121534018701	1.073022843352635	-0.02190130933393397
%	0.9752141284307821	0.9904474041378524	-0.015233275707070226
&	0.9146061532022921	0.8339062420766952	0.08069991112559693
'	0.992334871533289	0.7679733470979216	0.2243615244353674
's	0.9676661215088345	1.1217481743625395	-0.15408205285370502
(	0.9719237596620595	0.7914042789167159	0.18051948074534352
)	0.9174163510563957	0.720901870792537	0.19651448026385876
):	1.0378251711883104	0.8691076354603691	0.16871753572794135
*	0.9229493848954564	0.8637507973227796	0.05919858757267682
+	1.0000737522894112	0.9675087933562195	0.03256495893319167
,	0.984887665822258	0.8572947062107248	0.12759295961153316
-	1.077136504427518	1.0017167489355665	0.07541975549195157
--	1.09402488068754	1.1979090452938337	-0.1038841646062938
-/-	1.018640593867539	0.9829725072178551	0.035668086649683794
-0.1	0.9870509461402504	0.946389078855135	0.04066186728511534
-0.4	0.9438568672333446	0.8885748377912556	0.05528202944208904
-1	0.9948654780024137	0.9872472762049103	0.007618201797503388
-1.0	0.9820161427586416	0.95966667156858	0.022349471190061587
-1.2	0.997393037664735	0.9282097559921518	0.06918328167258314
-10	0.9754093722994999	0.9587808735320714	0.016628498767428446
-100	0.9892272521266162	0.938865970636294	0.05036128149032226
-12	0.9423946221513568	0.8699496587596842	0.07244496339167261
-2	1.0060116234103282	1.008731850252584	-0.002720226842255702
-3	1.026846212955717	0.9972682191842408	0.029577993771476185
-4	0.9920751404656581	0.9638679295807026	0.02820721088495559
-40	0.9717421295808965	0.8564540639245505	0.11528806565634597
-5	0.9934977158591402	0.9833754010368282	0.010122314822311962
-6	0.9592718210301805	0.9276374145575024	0.03163440647267812
-60	0.9507951652961115	0.858836310018471	0.09195885527764047
-7	0.9692518919942184	0.915760921841322	0.05349097015289639
-8	0.9686371724616597	0.9336745092220612	0.03496266323959851
-80	1.0195978680923936	0.9912520655286572	0.028345802563736422
-9	0.9434749032223672	0.9198696258283221	0.023605277394045054
-activated	1.0314659714340828	1.0052516662684414	0.026214305165641383
-b	0.9441258949848139	0.8093683045834837	0.13475759040133017
-binding	1.0581480568573234	1.1587133039478228	-0.10056524709049941
-dependent	1.0240270137230207	1.1455962503141839	-0.12156923659116314
-ii	0.9760291034564609	0.9078149318805022	0.06821417157595866
-independent	1.0196960940257378	1.057892552658665	-0.03819645863292731
-induced	1.0377639530305058	1.0814378286026862	-0.04367387557218039
-negative	0.9939322517858995	0.9805175116830125	0.013414740102887013
.	0.9536995592490122	0.9909286608511073	-0.03722910160209514
..	0.9780977323152596	0.9566254500519388	0.021472282263320874
...	0.9346671684092337	0.9436443769906773	-0.008977208581443574
.001	1.0737886722101844	1.164225153171277	-0.09043648096109269
/	0.9247601272844571	0.7587216655572225	0.16603846172723458
/+	1.0589351475762574	1.1392807652664598	-0.08034561769020243
/-	1.012577869114819	1.00857872258796	0.003999146526858954
0	1.0586618508803003	1.0245912004144753	0.034070650465825025
0.00	1.1272192943995611	1.1818654740030148	-0.05464617960345364
0.0001	0.999874543013149	1.0909064237394321	-0.0910318807262831
0.0002	1.1165312165602448	1.1918015392972388	-0.07527032273699397
0.0003	1.0540667599688016	1.1107476738919617	-0.0566809139231601
0.0005	1.0651529711868315	1.1403968597335592	-0.0752438885467277
0.0006	1.0667869113445747	1.0615541444576604	0.00523276688691432
0.001	0.9646732885555697	1.0729991976307427	-0.10832590907517303
0.002	1.09039173450166	1.16299478097298	-0.07260304647131988
0.003	1.0617768998030983	1.1375976535670413	-0.07582075376394304
0.004	1.1165190707519308	1.190497596240135	-0.07397852548820416
0.005	1.0560185376551043	1.1139778459431862	-0.05795930828808182
0.006	1.0550714801463925	1.1110361305236658	-0.05596465037727327
0.007	1.0586428475589134	1.1466574237710754	-0.08801457621216202
0.008	1.113828401109909	1.1803114657456135	-0.06648306463570441
0.009	1.0130539176387334	1.1079948079980817	-0.09494089035934827
0.01	1.0526531116176283	1.149798353788084	-0.09714524217045573
0.010	1.0571442108521913	1.0982840037757375	-0.04113979292354619
