token	global_dist	local_dist	shift
 	0.4067504525439539	0.05991805646970083	0.3468323960742531
  	0.46713497808386084	0.09110932065792032	0.3760256574259405
   	0.2353212723988365	0.02611132840395114	0.20920994399488535
    	0.3178491950284055	0.03678118279504117	0.2810680122333643
!	0.2627559560162389	0.025593326499312008	0.2371626295169269
""""	0.25852743023253577	0.02700261635145418	0.2315248138810816
#	0.3830428458519227	0.07288857142091243	0.3101542744310103
$	0.2437055598863217	0.035701172670955184	0.20800438721536652
%	0.35701940584526526	0.08067851315507013	0.27634089269019513
&	0.2541749135577134	0.02782940334602546	0.22634551021168792
'	0.3698441069905223	0.03886875302065795	0.3309753539698643
's	0.24767343370836703	0.030903085029366895	0.21677034867900014
(	0.4359282911955319	0.10800997601226314	0.32791831518326875
)	0.2910807328615789	0.054553554620065836	0.23652717824151304
):	0.2501226372490528	0.03302893327534773	0.2170937039737051
*	0.25765715147078483	0.033968843927726367	0.22368830754305846
+	0.30946113193883695	0.062160148985811015	0.24730098295302594
,	0.2877152365493326	0.03637261362369637	0.25134262292563625
-	0.21626972767565522	0.03914932762757106	0.17712040004808416
--	0.18773963950764727	0.016836107467970485	0.1709035320396768
-/-	0.19486997917255044	0.020603397201364504	0.17426658197118594
-0.1	0.5160320683648293	0.13799407235219585	0.37803799601263344
-0.4	0.44872851947692993	0.07374201340910103	0.3749865060678289
-1	0.28183202050850076	0.03548345560580102	0.24634856490269974
-1.0	0.8637311830900319	0.5487050670859387	0.31502611600409325
-1.2	0.6663720838867081	0.3856505674150237	0.2807215164716844
-10	0.44616869457586206	0.12210060013469415	0.3240680944411679
-100	0.3654113297870798	0.05049509376606698	0.3149162360210128
-12	0.36872093046767795	0.07377400502704645	0.2949469254406315
-2	0.2533963451142045	0.030839244431867918	0.22255710068233658
-3	0.2696615778392736	0.032415189139539224	0.23724638869973436
-4	0.6456223382726761	0.2699110920489983	0.3757112462236778
-40	0.5428969884816806	0.14026518316059922	0.40263180532108134
-5	0.7946625712737568	0.2994878268315271	0.49517474444222975
-6	0.3111199457442305	0.04476894183145652	0.266351003912774
-60	0.4500290250315252	0.11633471316503907	0.3336943118664861
-7	0.7597786811970931	0.3687300767698112	0.39104860442728195
-8	0.3395973154104881	0.0466879008948099	0.2929094145156782
-80	0.6966336910444508	0.2802879428285633	0.41634574821588755
-9	0.4027186239984415	0.05599903783051685	0.34671958616792464
-activated	0.33420922697995703	0.06319952132492668	0.27100970565503035
-b	0.34764047481340743	0.037673024843860925	0.3099674499695465
-binding	0.4815397623614728	0.11028447929914931	0.37125528306232347
-dependent	0.3374224370010983	0.07214463655763781	0.2652778004434605
-ii	0.8110514952440572	0.3411375268531045	0.4699139683909527
-independent	0.2848593833640336	0.03141141879062148	0.2534479645734121
-induced	0.20500987375137925	0.021389286451088285	0.18362058730029096
-negative	0.3901265991418763	0.07614151741661701	0.3139850817252593
.	0.2994501996312966	0.02099858437670099	0.2784516152545956
..	0.3296080460612244	0.04280503718260642	0.286803008878618
...	0.22905351267210827	0.026368737451476387	0.20268477522063189
.001	0.5939151419636381	0.18525194512524368	0.40866319683839447
/	0.4871567587969091	0.1324660681429728	0.3546906906539363
