token	global_dist	local_dist	shift
 	0.4907432240948557	0.05450523491624959	0.4362379891786061
  	0.4930732202902057	0.0829404417419205	0.4101327785482852
   	0.4133698289173464	0.08395228436972557	0.32941754454762084
    	0.4126603836115632	0.08074809905802172	0.3319122845535415
!	0.5101738555258792	0.13135748255884627	0.37881637296703297
""""	0.5835309324500503	0.15944234829052395	0.4240885841595263
#	0.4855940554184496	0.06752584954926422	0.41806820586918536
$	0.3882419350122296	0.07696331760044972	0.31127861741177987
%	0.33348191560758433	0.0757516133154702	0.25773030229211413
&	0.45107404185437827	0.08074448146203062	0.37032956039234766
'	0.5762366992902153	0.16291028534063345	0.4133264139495818
's	0.3901489635604285	0.0712128207750079	0.3189361427854206
(	0.54630707312718	0.1640350754133596	0.38227199771382037
)	0.40634578188663806	0.07633969868112234	0.3300060832055157
):	0.41165082025540667	0.08472649646180619	0.3269243237936005
*	0.5241534639168972	0.09862345884364798	0.42553000507324923
+	0.41251713522557343	0.09660522706094621	0.3159119081646272
,	0.5625719679532512	0.16627932924055544	0.3962926387126957
-	0.39105429974958383	0.10646616159676181	0.284588138152822
--	0.6045667968637292	0.26759844119670817	0.336968355667021
-/-	0.4080448342546372	0.08368210240266705	0.3243627318519702
-0.1	0.42936605512121784	0.10910993623510878	0.32025611888610905
-0.4	0.46014762524586883	0.11721785358573034	0.3429297716601385
-1	0.42832190766922784	0.09277390886587022	0.3355479988033576
-1.0	0.5035877494517433	0.13428755874740694	0.3693001907043364
-1.2	0.4902663687790225	0.1342529643016095	0.35601340447741303
-10	0.4502838255572642	0.11269942809837563	0.3375843974588886
-100	0.5490212446413547	0.1787717116457238	0.3702495329956309
-12	0.4319910155815002	0.10142281750094673	0.3305681980805535
-2	0.4489699025938795	0.10166859115365112	0.34730131144022836
-3	0.44328743320601316	0.117326489731854	0.32596094347415916
-4	0.4935943655099029	0.13475545090491792	0.35883891460498496
-40	0.46209448412908505	0.10587806233866437	0.3562164217904207
-5	0.4529923391294367	0.11718727209958568	0.335805067029851
-6	0.4509889607831341	0.11383453284552736	0.33715442793760675
-60	0.5219009645978114	0.11506671302075266	0.40683425157705877
-7	0.4619316795975582	0.12067981650645343	0.3412518630911048
-8	0.4677189453367554	0.13411827685245659	0.3336006684842988
-80	0.43361041675161316	0.08431076028966689	0.3492996564619463
-9	0.49805072118193205	0.15014127637472063	0.3479094448072114
-activated	0.41068974374492684	0.0648911318219163	0.34579861192301053
-b	0.4966833295742197	0.10155468635691578	0.3951286432173039
-binding	0.49210968912406206	0.09389395907767617	0.3982157300463859
-dependent	0.42757750378084747	0.08335519203176045	0.344222311749087
-ii	0.5026186654376477	0.061229875093559816	0.44138879034408784
-independent	0.46837419846945305	0.10950753518990719	0.35886666327954586
-induced	0.46942641684611697	0.1097334645590975	0.3596929522870195
