token	global_dist	local_dist	shift
 	0.2975159775058346	0.03966597750163381	0.2578500000042008
  	0.31439204743765903	0.033498039232278454	0.2808940082053806
   	0.18993339223942618	0.01677531804317467	0.1731580741962515
    	0.274942542265429	0.03281138037690812	0.2421311618885209
!	0.5108315531121915	0.09363500776728628	0.41719654534490525
""""	0.3971584784781119	0.07757609896154372	0.3195823795165682
#	0.30947627562210867	0.044247987124178656	0.26522828849793
$	0.2514993340308044	0.03243521163889729	0.2190641223919071
%	0.3134291044579426	0.050074876567783755	0.26335422789015883
&	0.18243340525602159	0.016347755441196155	0.16608564981482543
'	0.3632808446015545	0.05190318900930768	0.31137765559224684
's	0.3068682454104741	0.049681169306226236	0.25718707610424785
(	0.34547415942671333	0.07231734492293074	0.2731568145037826
)	0.31962272645994705	0.0569927436493638	0.26262998281058325
):	0.2507717239863967	0.026915009890167374	0.22385671409622931
*	0.2296589248162828	0.024290138679435747	0.20536878613684706
+	0.24222087743040077	0.04142294048682171	0.20079793694357906
,	0.33338217654937996	0.04193648614009482	0.29144569040928514
-	0.26577540788394194	0.05478824741800703	0.2109871604659349
--	0.18545175767281585	0.014251316618716925	0.17120044105409893
-/-	0.24598567546933403	0.02708302095455628	0.21890265451477775
-0.1	0.27566608059549613	0.03561497858551266	0.24005110200998347
-0.4	0.39907501979486626	0.04509913794913312	0.35397588184573314
-1	0.29872954300323773	0.02925108316923708	0.26947845983400065
-1.0	0.7309819408918525	0.4085971527904302	0.32238478810142235
-1.2	0.5963867515354968	0.15891686465548305	0.43746988688001376
-10	0.3875901810595892	0.051925066255882	0.3356651148037072
-100	0.3017138597943627	0.033676932891684164	0.26803692690267855
-12	0.7073562777773585	0.20613630700989338	0.5012199707674652
-2	0.20025015191880424	0.01953034170173551	0.18071981021706873
-3	0.20717316565992172	0.02018340168433752	0.1869897639755842
-4	0.4025536724016009	0.07594383613130751	0.3266098362702934
-40	0.3582367090797314	0.036447107525098055	0.3217896015546333
-5	0.2839977780469827	0.029210780554549842	0.25478699749243283
-6	0.1909646432954939	0.015526273646857547	0.17543836964863635
-60	0.3409743803369033	0.052240528403359576	0.28873385193354373
-7	0.5135445165689068	0.11448563236398623	0.3990588842049205
-8	0.4562276148911585	0.05287194439755871	0.40335567049359977
-80	0.6270878298098759	0.15478001525812735	0.47230781455174853
-9	0.31074369852102623	0.03231885833844095	0.2784248401825853
-activated	0.30629424388537996	0.0337324637802866	0.27256178010509335
-b	0.360634678369229	0.05540707764434882	0.3052276007248802
-binding	0.6453847110500042	0.2598296181773656	0.38555509287263856
-dependent	0.24221788292801272	0.032298054622279415	0.2099198283057333
-ii	0.44332893611869173	0.0758553011658345	0.36747363495285723
-independent	0.25707853133334435	0.022472799324194215	0.23460573200915014
-induced	0.37381802037839074	0.054056415758174214	0.3197616046202165
-negative	0.28822586811220696	0.03800511815314578	0.2502207499590612
.	0.2775812172722494	0.014700453777740652	0.26288076349450873
..	0.3511226923300722	0.03816329715507383	0.3129593951749984
...	0.2490820861009032	0.025333744866708252	0.22374834123419496
.001	0.5338661130822557	0.15233655764454634	0.3815295554377094
/	0.3536130181564595	0.06188713293656012	0.2917258852198994
/+	0.5653142452427563	0.09449628159460377	0.47081796364815254
/-	0.20097898304371598	0.022242610300504007	0.17873637274321197
0	0.2748324667950536	0.038087962480594206	0.23674450431445937
0.00	0.502273874230636	0.07968065268427005	0.4225932215463659
0.0001	0.22970741585968169	0.0315730263011188	0.19813438955856288
0.0002	0.4512057743798805	0.09211931284023578	0.35908646153964474
0.0003	0.6383815434507671	0.1364184178647032	0.5019631255860639
0.0005	0.972427429481041	0.7216322043562462	0.2507952251247948
0.0006	0.6985562522162879	0.3439620225014274	0.35459422971486054
0.001	0.2479073722537556	0.03569442722877891	0.21221294502497667
0.002	0.2830020279798793	0.03480433505973912	0.24819769292014016
0.003	0.3211286288359857	0.03689163927111738	0.2842369895648683
0.004	0.3891294439402365	0.04676134663300535	0.34236809730723117
0.005	0.29206027882772057	0.03231304037972749	0.2597472384479931
0.006	0.5309574847149998	0.14928617772235553	0.3816713069926443
0.007	0.33808933523646567	0.0598800867099768	0.2782092485264889
0.008	0.7050810445681912	0.20664742120551227	0.49843362336267893
0.009	0.5905458961819752	0.13202362570961812	0.45852227047235705
0.01	0.23251169933559612	0.03234836878489544	0.20016333055070068
0.010	0.5707668948172226	0.2264107151595519	0.34435617965767074
0.011	0.8687778482719166	0.3766896138325694	0.49208823443934724
0.012	0.4621114339714655	0.07165923305732746	0.390452200914138
0.016	0.6303373392367919	0.12379218154033256	0.5065451576964594
0.018	0.5487065533078372	0.12227415527463537	0.4264323980332019
0.019	0.5476604006377815	0.11491567339478903	0.4327447272429925
0.02	0.29732740489009757	0.04748921235084125	0.24983819253925632
0.022	0.9289968495238118	0.48865775291374036	0.4403390966100714
0.025	0.812676924734187	0.3804368615499131	0.4322400631842739
0.026	0.5475660941881925	0.10822724501985326	0.4393388491683392
0.028	0.4520942980938648	0.10019912954776133	0.3518951685461035
0.029	0.5796891004852885	0.14476421518394533	0.4349248853013432
0.03	0.30168362843187	0.04789785322626239	0.25378577520560763
0.031	0.8156584139817313	0.4792550063213551	0.33640340766037624
0.034	1.0960152050747165	1.2665252592487533	-0.17051005417403675
0.036	0.6648959863353651	0.18605430160184733	0.47884168473351774
0.037	0.6005966016472356	0.14651520966466747	0.45408139198256814
0.04	0.28995814314014223	0.04425286457058686	0.24570527856955537
0.041	0.5686509738348973	0.11561130452164325	0.453039669313254
0.042	1.1139209533085326	0.9538432398445189	0.16007771346401367
0.044	0.7905718640683407	0.3973147547734097	0.39325710929493096
0.045	0.6531860511660391	0.12502533411906347	0.5281607170469756
0.046	0.48880179163626625	0.06585122162699908	0.42295057000926717
0.047	0.6205931771335687	0.18067032801470295	0.4399228491188657
0.05	0.26300264608505053	0.03740277881513576	0.22559986726991477
0.051	0.8359214892546907	0.5900366961949289	0.24588479305976174
0.06	0.28576319268285966	0.03502961388341075	0.2507335787994489
0.07	0.27349484611790864	0.03670748376670763	0.23678736235120101
0.08	0.35868958896587144	0.05282910691270437	0.30586048205316707
0.09	0.2550493783713532	0.027576614329330007	0.2274727640420232
0.1	0.2554005513923333	0.03156386121277688	0.22383669017955643
0.10	0.43210631361578533	0.06537298959810223	0.3667333240176831
0.11	0.2563443583662741	0.02956781502216399	0.22677654334411013
0.12	0.3763042576202241	0.04945731696817979	0.32684694065204434
0.125	1.029950584522583	0.7938042113418562	0.23614637318072673
0.13	0.4022236974198765	0.07126117159338163	0.3309625258264949
0.14	0.3009863322504668	0.04112745342223245	0.25985887882823433
0.15	0.3232852776579175	0.04147520525775228	0.2818100724001652
0.16	0.3902197623487125	0.06642554813179957	0.3237942142169129
0.17	0.517471622865443	0.09765786937088028	0.41981375349456274
0.18	0.2748367850602075	0.03475221118138838	0.2400845738788191
0.19	0.36318949114119703	0.060807885043230314	0.3023816060979667
0.2	0.25886601056499137	0.03301049517891819	0.22585551538607318
0.20	0.3294057677421752	0.04165408015585392	0.2877516875863213
0.21	0.4617926139667575	0.07526548011601675	0.3865271338507408
0.22	0.35233034260813856	0.05889870078785753	0.29343164182028103
0.23	0.2842912598323337	0.03584316833654144	0.24844809149579228
0.24	0.348324475034673	0.05259083225111372	0.2957336427835593
